PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Levelle Bailey,2573079,LB,DEN,JAX,,,,,,,,,,,,,,,,,,0.00,200,182,0.00,0.0
Amare Barno,2567346,LB,FA,Bye,,,,,,,,,,,,,,,,,,,201,183,0.00,
Michael Barrett,2571880,LB,FA,Bye,,,,,,,,,,,,,,,,,,,202,184,0.00,
Justin Barron,2574067,LB,DAL,LAC,,,,,,,,,,,,,,,,,,0.00,203,185,0.00,0.0
Jared Bartlett,2574432,LB,ARI,ATL,,,,,,,,,,,,,,,,,,0.00,204,186,0.00,0.0
Carlos Basham,2565863,LB,LV,@HOU,,,,,,,,,,,,,,,,,,0.00,205,187,0.00,0.0
Abraham Beauplan,2571180,LB,FA,Bye,,,,,,,,,,,,,,,,,,,206,188,0.00,
JD Bertrand,2571799,LB,ATL,@ARI,,,,,,,,,,,,,,,,,,0.00,207,189,0.00,0.0
Stone Blanton,2574536,LB,FA,Bye,,,,,,,,,,,,,,,,,,,208,190,0.00,
Chris Board,2561301,LB,NYG,MIN,,,,,,,,,,,,,,,,,,0.00,209,191,0.00,0.0
Swayze Bozeman,2572811,LB,NYG,MIN,,,,,,,,,,,,,,,,,,0.00,210,192,0.00,0.0
Elliott Brown,2574475,LB,ARI,ATL,,,,,,,,,,,,,,,,,,0.00,211,193,0.00,0.0
J.B. Brown,2574085,LB,FA,Bye,,,,,,,,,,,,,,,,,,,212,194,0.00,
Teddye Buchanan,2573925,LB,BAL,NE,,,,,,,,,,,,,,,,,,0.00,213,195,0.00,0.0
Jordan Burch,2574476,LB,ARI,ATL,0.94,0.71,0.15,0.18,,,,,,,,,,,0.12,,,2.47,136,196,0.00,-2.47
Amari Burney,2570041,LB,FA,Bye,,,,,,,,,,,,,,,,,,,215,197,0.00,
Chance Campbell,2567646,LB,PHI,@WAS,,,,,,,,,,,,,,,,,,0.00,216,198,0.00,0.0
Jaylon Carlies,2572114,LB,IND,SF,,,,,,,,,,,,,,,,,,0.00,217,199,0.00,0.0
Andre Carter II,2571207,LB,MIA,CIN,,,,,,,,,,,,,,,,,,0.00,218,200,0.00,0.0
Lorenzo Carter,2561015,LB,FA,Bye,,,,,,,,,,,,,,,,,,,219,201,0.00,
Jake Chaney,2574664,LB,FA,Bye,,,,,,,,,,,,,,,,,,,220,202,0.00,
Leo Chenal,2567784,LB,KC,@TEN,,,,,,,,,,,,,,,,,,0.00,221,203,0.00,0.0
Cole Christiansen,2565021,LB,KC,@TEN,,,,,,,,,,,,,,,,,,0.00,222,204,0.00,0.0
Jimmy Ciarlo,2572684,LB,MIA,CIN,,,,,,,,,,,,,,,,,,0.00,223,205,0.00,0.0
Jadeveon Clowney,2543456,LB,DAL,LAC,1.62,1.31,0.35,0.62,,0.08,,,,,,,,0.31,0.69,,,6.25,75,206,0.00,-6.25
K.J. Cloyd,2573283,LB,FA,Bye,,,,,,,,,,,,,,,,,,,224,207,0.00,
Seth Coleman,2574557,LB,FA,Bye,,,,,,,,,,,,,,,,,,,225,208,0.00,
Junior Colson,2572465,LB,LAC,@DAL,,,,,,,,,,,,,,,,,,0.00,226,209,0.00,0.0
Zach Cunningham,2558094,LB,DET,PIT,,,,,,,,,,,,,,,,,,0.00,228,210,0.00,0.0
Jamin Davis,2566595,LB,LV,@HOU,,,,,,,,,,,,,,,,,,0.00,229,211,0.00,0.0
Solomon DeShields,2574185,LB,FA,Bye,,,,,,,,,,,,,,,,,,,230,212,0.00,
Victor Dimukeje,2566424,LB,NYG,MIN,,,,,,,,,,,,,,,,,,0.00,231,213,0.00,0.0
De'Shaan Dixon,2567736,LB,FA,Bye,,,,,,,,,,,,,,,,,,,232,214,0.00,
Lance Dixon,2574457,LB,FA,Bye,,,,,,,,,,,,,,,,,,,233,215,0.00,
Shaun Dolac,2574264,LB,LAR,@SEA,0.77,0.41,,0.18,,,,,,,,,,0.18,,,,2.12,141,216,0.00,-2.12
Bud Dupree,2552289,LB,LAC,@DAL,,,,,,,,,,,,,,,,,,0.00,234,217,0.00,0.0
Power Echols,2574007,LB,HOU,LV,,,,,,,,,,,,,,,,,,0.00,235,218,0.00,0.0
Milo Eifler,2565729,LB,FA,Bye,,,,,,,,,,,,,,,,,,,237,219,0.00,
Andrew Farmer,2571545,LB,SF,@IND,,,,,,,,,,,,,,,,,,0.00,238,220,0.00,0.0
Tony Fields II,2565971,LB,FA,Bye,,,,,,,,,,,,,,,,,,,239,221,0.00,
Demetrius Flannigan-Fowles,2563090,LB,NYG,MIN,,,,,,,,,,,,,,,,,,0.00,240,222,0.00,0.0
Tomon Fox,2569137,LB,NYG,MIN,0.62,0.41,,,,,,,,,,,,,,,,1.18,170,223,0.00,-1.18
Jalan Gaines,2574560,LB,FA,Bye,,,,,,,,,,,,,,,,,,,241,224,0.00,
Dallas Gant,2573289,LB,FA,Bye,,,,,,,,,,,,,,,,,,,242,225,0.00,
Willie Gay Jr.,2564280,LB,MIA,CIN,1.35,0.88,0.06,0.12,0.06,0.06,0.12,,,,,,,0.12,0.18,,,3.78,116,226,0.00,-3.78
David Gbenda,2574149,LB,FA,Bye,,,,,,,,,,,,,,,,,,,243,227,0.00,
Brandon George,2574245,LB,KC,@TEN,,,,,,,,,,,,,,,,,,0.00,244,228,0.00,0.0
DaRon Gilbert,2573127,LB,FA,Bye,,,,,,,,,,,,,,,,,,,245,229,0.00,
Cam Gill,2565216,LB,FA,Bye,,,,,,,,,,,,,,,,,,,246,230,0.00,
Trevis Gipson,2563695,LB,CAR,TB,,,,,,,,,,,,,,,,,,0.00,247,231,0.00,0.0
Jalen Graham,2570311,LB,SF,@IND,,,,,,,,,,,,,,,,,,0.00,248,232,0.00,0.0
Cedric Gray,2572063,LB,TEN,KC,,,,,,,,,,,,,,,,,,0.00,249,233,0.00,0.0
Jonathan Greenard,2564070,LB,MIN,@NYG,,,,,,,,,,,,,,,,,,0.00,250,234,0.00,0.0
Antonio Grier Jr.,2573566,LB,FA,Bye,,,,,,,,,,,,,,,,,,,251,235,0.00,
Kylan Guidry,2574513,LB,FA,Bye,,,,,,,,,,,,,,,,,,,252,236,0.00,
Malik Hamm,2570392,LB,BAL,NE,,,,,,,,,,,,,,,,,,0.00,253,237,0.00,0.0
Nick Hampton,2570008,LB,LAR,@SEA,,,,,,,,,,,,,,,,,,0.00,254,238,0.00,0.0
Matt Harmon,2574347,LB,FA,Bye,,,,,,,,,,,,,,,,,,,255,239,0.00,
Devin Harper,2567499,LB,FA,Bye,,,,,,,,,,,,,,,,,,,256,240,0.00,
Darius Harris,2563108,LB,NE,@BAL,,,,,,,,,,,,,,,,,,0.00,257,241,0.00,0.0
Malik Harrison,2563554,LB,PIT,@DET,1.54,1.09,0.06,0.11,,,,,,,,,,,0.11,,,3.30,124,242,0.00,-3.3
Nick Herbig,2570248,LB,PIT,@DET,,,,,,,,,,,,,,,,,,0.00,258,243,0.00,0.0
Neville Hewitt,2553657,LB,NYG,MIN,,,,,,,,,,,,,,,,,,0.00,259,244,0.00,0.0
Jordan Hicks,2552315,LB,FA,Bye,,,,,,,,,,,,,,,,,,,261,245,0.00,
Jay Higgins,2573930,LB,BAL,NE,,,,,,,,,,,,,,,,,,0.00,262,246,0.00,0.0
Michael Hoecht,2564346,LB,BUF,@CLE,,,,,,,,,,,,,,,,,,0.00,263,247,0.00,0.0
Justin Hollins,2562285,LB,FA,Bye,,,,,,,,,,,,,,,,,,,264,248,0.00,
Ty'Ron Hopper,2572036,LB,GB,@CHI,0.94,0.53,0.06,0.12,,,,,,,,,,,0.12,,,2.09,143,249,0.00,-2.09
Khaleke Hudson,2565279,LB,FA,Bye,,,,,,,,,,,,,,,,,,,265,250,0.00,
Ruben Hyppolite II,2574011,LB,CHI,GB,,,,,,,,,,,,,,,,,,0.00,266,251,0.00,0.0
Thomas Incoom,2570921,LB,CAR,TB,0.41,0.29,,,,,,,,,,,,,,,,0.79,184,252,0.00,-0.79
Adisa Isaac,2571826,LB,BAL,NE,,,,,,,,,,,,,,,,,,0.00,267,253,0.00,0.0
Jared Ivey,2574562,LB,SEA,LAR,,,,,,,,,,,,,,,,,,0.00,268,254,0.00,0.0
Brennan Jackson,2572198,LB,LV,@HOU,,,,,,,,,,,,,,,,,,0.00,269,255,0.00,0.0
D'Eryk Jackson,2574563,LB,FA,Bye,,,,,,,,,,,,,,,,,,,270,256,0.00,
D'Marco Jackson,2567967,LB,CHI,GB,1.45,0.7,0.11,0.22,0.05,0.05,,,,,,,,0.16,0.11,,,3.95,113,257,0.00,-3.95
Dequan Jackson,2571041,LB,FA,Bye,,,,,,,,,,,,,,,,,,,271,258,0.00,
Nick Jackson,2574588,LB,TB,@CAR,,,,,,,,,,,,,,,,,,0.00,272,259,0.00,0.0
Curtis Jacobs,2572826,LB,FA,Bye,,,,,,,,,,,,,,,,,,,273,260,0.00,
Keonta Jenkins,2573964,LB,BUF,@CLE,,,,,,,,,,,,,,,,,,0.00,274,261,0.00,0.0
Josey Jewell,2560763,LB,FA,Bye,,,,,,,,,,,,,,,,,,,275,262,0.00,
Buddy Johnson,2566454,LB,IND,SF,0.34,0.23,,,,0.06,,,,,,,,,,,,0.86,181,263,0.00,-0.86
Caleb Johnson,2566743,LB,MIA,CIN,,,,,,,,,,,,,,,,,,0.00,276,264,0.00,0.0
DJ Johnson,2569603,LB,WAS,PHI,,,,,,,,,,,,,,,,,,0.00,277,265,0.00,0.0
Dyontae Johnson,2570581,LB,FA,Bye,,,,,,,,,,,,,,,,,,,278,266,0.00,
Jamon Johnson,2574133,LB,GB,@CHI,,,,,,,,,,,,,,,,,,0.00,279,267,0.00,0.0
Patrick Johnson,2566403,LB,PHI,@WAS,,,,,,,,,,,,,,,,,,0.00,280,268,0.00,0.0
Cam Jones,2570728,LB,NYJ,@NO,0.59,0.29,,,,0.06,0.06,,,,,,,0.06,,,,1.48,161,269,0.00,-1.48
Carl Jones,2572959,LB,BAL,NE,0.85,0.45,,0.15,,0.05,,,,,,,,0.05,,,,2.07,144,270,0.00,-2.07
Deion Jones,2555162,LB,TB,@CAR,0.77,0.41,,,,,,,,,,,,0.06,,,,1.55,160,271,0.00,-1.55
Matt Jones,2574299,LB,FA,Bye,,,,,,,,,,,,,,,,,,,281,272,0.00,
Patrick Jones II,2566307,LB,CAR,TB,,,,,,,,,,,,,,,,,,0.00,282,273,0.00,0.0
Vi Jones,2568249,LB,FA,Bye,,,,,,,,,,,,,,,,,,,283,274,0.00,
Matthew Judon,2555505,LB,BUF,@CLE,,,,,,,,,,,,,,,,,,0.00,284,275,0.00,0.0
Ale Kaho,2574611,LB,WAS,PHI,,,,,,,,,,,,,,,,,,0.00,285,276,0.00,0.0
Mohamed Kamara,2572243,LB,TB,@CAR,,,,,,,,,,,,,,,,,,0.00,286,277,0.00,0.0
Sam Kamara,2566746,LB,CLE,BUF,,,,,,,,,,,,,,,,,,0.00,287,278,0.00,0.0
Austin Keys,2574351,LB,ARI,ATL,,,,,,,,,,,,,,,,,,0.00,290,279,0.00,0.0
Jack Kiser,2574220,LB,JAX,@DEN,,,,,,,,,,,,,,,,,,0.00,291,280,0.00,0.0
Nick Kubitz,2573912,LB,FA,Bye,,,,,,,,,,,,,,,,,,,292,281,0.00,
William Kwenkeu,2569414,LB,BAL,NE,,,,,,,,,,,,,,,,,,0.00,293,282,0.00,0.0
Isaiah Land,2570900,LB,DAL,LAC,,,,,,,,,,,,,,,,,,0.00,294,283,0.00,0.0
Harold Landry III,2560784,LB,NE,@BAL,2.53,1.82,0.59,0.82,,,,,,,,,,0.18,1.24,,,8.37,50,284,0.00,-8.37
Cody Lindenberg,2574301,LB,LV,@HOU,0.77,0.41,0.06,0.24,,,,,,,,,,0.24,0.12,,,2.54,134,285,0.00,-2.54
Blake Lynch,2564562,LB,FA,Bye,,,,,,,,,,,,,,,,,,,295,286,0.00,
Boye Mafe,2568258,LB,SEA,LAR,1.63,0.84,0.39,0.51,,0.06,,,,,,,,0.23,0.79,,,5.67,80,287,0.00,-5.67
DeAngelo Malone,2567253,LB,ATL,@ARI,,,,,,,,,,,,,,,,,,0.00,296,288,0.00,0.0
Chandler Martin,2573943,LB,BAL,NE,,,,,,,,,,,,,,,,,,0.00,297,289,0.00,0.0
Nick Martin,2574542,LB,SF,@IND,,,,,,,,,,,,,,,,,,0.00,298,290,0.00,0.0
Bam Martin-Scott,2573991,LB,CAR,TB,0.41,0.29,0.06,0.12,,,,,,,,,,,,,,1.09,174,291,0.00,-1.09
Easton Mascarenas-Arnold,2574056,LB,CLE,BUF,0.47,0.53,,0.18,,,,,,,,,,,0.18,,,1.38,166,292,0.00,-1.38
Ochaun Mathis,2569987,LB,NYJ,@NO,,,,,,,,,,,,,,,,,,0.00,299,293,0.00,0.0
Kana'i Mauga,2568741,LB,FA,Bye,,,,,,,,,,,,,,,,,,,300,294,0.00,
Francisco Mauigoa,2574441,LB,NYJ,@NO,,,,,,,,,,,,,,,,,,0.00,301,295,0.00,0.0
Cooper McDonald,2574250,LB,KC,@TEN,,,,,,,,,,,,,,,,,,0.00,303,296,0.00,0.0
Micah McFadden,2568003,LB,NYG,MIN,,,,,,,,,,,,,,,,,,0.00,304,297,0.00,0.0
Cameron McGrone,2566337,LB,FA,Bye,,,,,,,,,,,,,,,,,,,305,298,0.00,
Jalen McLeod,2574223,LB,JAX,@DEN,,,,,,,,,,,,,,,,,,0.00,306,299,0.00,0.0
Smael Mondon Jr.,2574467,LB,PHI,@WAS,0.53,0.35,0.09,0.12,,,,,,,,,,0.18,,,,1.82,150,300,0.00,-1.82
Marvin Moody,2573900,LB,FA,Bye,,,,,,,,,,,,,,,,,,,307,301,0.00,
Xander Mueller,2574667,LB,FA,Bye,,,,,,,,,,,,,,,,,,,308,302,0.00,
Jamil Muhammad,2574271,LB,CAR,TB,,,,,,,,,,,,,,,,,,0.00,309,303,0.00,0.0
Chad Muma,2567760,LB,NE,@BAL,1.36,0.53,0.04,0.09,,,,,,,,,,,0.09,,,2.62,133,304,0.00,-2.62
Caleb Murphy,2571476,LB,NYG,MIN,,,,,,,,,,,,,,,,,,0.00,310,305,0.00,0.0
Gabriel Murphy,2573313,LB,MIN,@NYG,,,,,,,,,,,,,,,,,,0.00,311,306,0.00,0.0
Grayson Murphy,2573274,LB,FA,Bye,,,,,,,,,,,,,,,,,,,312,307,0.00,
Mapalo Mwansa,2573994,LB,CAR,TB,,,,,,,,,,,,,,,,,,0.00,313,308,0.00,0.0
Durell Nchami,2571794,LB,IND,SF,,,,,,,,,,,,,,,,,,0.00,314,309,0.00,0.0
Elias Neal,2573737,LB,LAR,@SEA,,,,,,,,,,,,,,,,,,0.00,315,310,0.00,0.0
Anthony Nelson,2562507,LB,TB,@CAR,1.41,0.96,0.23,0.39,,0.06,0.06,,,,,,,0.06,0.62,,,4.47,100,311,0.00,-4.47
Nick Niemann,2566496,LB,GB,@CHI,,,,,,,,,,,,,,,,,,0.00,316,312,0.00,0.0
Tuasivi Nomura,2573995,LB,FA,Bye,,,,,,,,,,,,,,,,,,,317,313,0.00,
Patrick O'Connell,2571366,LB,SEA,LAR,0.35,0.15,,,,,,,,,,,,,,,,0.62,191,314,0.00,-0.62
Amen Ogbongbemiga,2566499,LB,CHI,GB,,,,,,,,,,,,,,,,,,0.00,320,315,0.00,0.0
Azeez Ojulari,2566367,LB,PHI,@WAS,,,,,,,,,,,,,,,,,,0.00,321,316,0.00,0.0
Ogbo Okoronkwo,2560829,LB,PHI,@WAS,,,,,,,,,,,,,,,,,,0.00,322,317,0.00,0.0
Julian Okwara,2563947,LB,CLE,BUF,,,,,,,,,,,,,,,,,,0.00,323,318,0.00,0.0
Oluwafemi Oladejo,2574157,LB,TEN,KC,,,,,,,,,,,,,,,,,,0.00,324,319,0.00,0.0
Anfernee Orji,2571252,LB,TEN,KC,,,,,,,,,,,,,,,,,,0.00,325,320,0.00,0.0
K.C. Ossai,2574177,LB,MIA,CIN,,,,,,,,,,,,,,,,,,0.00,326,321,0.00,0.0
Micah Parsons,2566019,LB,GB,@CHI,,,,,,,,,,,,,,,,,,0.00,327,322,0.00,0.0
Pooh Paul Jr.,2574274,LB,SEA,LAR,,,,,,,,,,,,,,,,,,0.00,328,323,0.00,0.0
Josh Pearcy,2574275,LB,FA,Bye,,,,,,,,,,,,,,,,,,,329,324,0.00,
Warren Peeples,2574595,LB,FA,Bye,,,,,,,,,,,,,,,,,,,330,325,0.00,
Ronnie Perkins,2566340,LB,FA,Bye,,,,,,,,,,,,,,,,,,,331,326,0.00,
Jacob Phillips,2563806,LB,IND,SF,,,,,,,,,,,,,,,,,,0.00,332,327,0.00,0.0
Anthony Pittman,2563195,LB,FA,Bye,,,,,,,,,,,,,,,,,,,333,328,0.00,
Tyreem Powell,2574403,LB,FA,Bye,,,,,,,,,,,,,,,,,,,334,329,0.00,
Antwaun Powell-Ryland,2574472,LB,CIN,@MIA,,,,,,,,,,,,,,,,,,0.00,335,330,0.00,0.0
Jose Ramirez,2570359,LB,FA,Bye,,,,,,,,,,,,,,,,,,,336,331,0.00,
Garmon Randolph,2574526,LB,LAC,@DAL,,,,,,,,,,,,,,,,,,0.00,337,332,0.00,0.0
Troy Reeder,2563313,LB,LAR,@SEA,0.77,0.67,,,,,,,,,,,,0.03,,,,1.63,157,333,0.00,-1.63
Otis Reese,2571485,LB,NE,@BAL,,,,,,,,,,,,,,,,,,0.00,338,334,0.00,0.0
Jalen Reeves-Maybin,2557924,LB,CHI,GB,,,,,,,,,,,,,,,,,,0.00,339,335,0.00,0.0
Karene Reid,2574097,LB,DEN,JAX,,,,,,,,,,,,,,,,,,0.00,340,336,0.00,0.0
Winston Reid,2573031,LB,CLE,BUF,,,,,,,,,,,,,,,,,,0.00,341,337,0.00,0.0
Jon Rhattigan,2567127,LB,LV,@HOU,0.39,0.28,,,,,,,,,,,,,,,,0.75,187,338,0.00,-0.75
Monty Rice,2566121,LB,FA,Bye,,,,,,,,,,,,,,,,,,,342,339,0.00,
Bo Richter,2573322,LB,MIN,@NYG,0.53,0.35,,0.06,,,,,,,,,,,,,,1.10,173,340,0.00,-1.1
Cam Riley,2574382,LB,TEN,KC,,,,,,,,,,,,,,,,,,0.00,343,341,0.00,0.0
Duke Riley,2557967,LB,FA,Bye,,,,,,,,,,,,,,,,,,,344,342,0.00,
Curtis Robinson,2566875,LB,SF,@IND,,,,,,,,,,,,,,,,,,0.00,345,343,0.00,0.0
Mark Robinson,2568165,LB,FA,Bye,,,,,,,,,,,,,,,,,,,346,344,0.00,
Malcolm Rodriguez,2567562,LB,DET,PIT,2.07,1.19,0.08,0.24,,0.08,0.08,,,,,,,0.08,0.16,,,4.98,93,345,0.00,-4.98
Josh Ross,2567307,LB,MIN,@NYG,,,,,,,,,,,,,,,,,,0.00,347,346,0.00,0.0
J.J. Russell,2569308,LB,ARI,ATL,,,,,,,,,,,,,,,,,,0.00,348,347,0.00,0.0
Jack Sanborn,2567424,LB,DAL,LAC,,,,,,,,,,,,,,,,,,0.00,349,348,0.00,0.0
Drew Sanders,2569711,LB,DEN,JAX,,,,,,,,,,,,,,,,,,0.00,350,349,0.00,0.0
Nephi Sewell,2569107,LB,NO,NYJ,,,,,,,,,,,,,,,,,,0.00,351,350,0.00,0.0
Jamie Sheriff,2573892,LB,SEA,LAR,,,,,,,,,,,,,,,,,,0.00,352,351,0.00,0.0
Isaiah Simmons,2564940,LB,CAR,TB,,,,,,,,,,,,,,,,,,0.00,353,352,0.00,0.0
Jackson Sirmon,2572717,LB,NYJ,@NO,,,,,,,,,,,,,,,,,,0.00,354,353,0.00,0.0
Aaron Smith,2574449,LB,FA,Bye,,,,,,,,,,,,,,,,,,,355,354,0.00,
Elerson G. Smith,2566373,LB,FA,Bye,,,,,,,,,,,,,,,,,,,356,355,0.00,
Jaylon Smith,2555310,LB,FA,Bye,,,,,,,,,,,,,,,,,,,357,356,0.00,
Tyreke Smith,2568276,LB,KC,@TEN,,,,,,,,,,,,,,,,,,0.00,358,357,0.00,0.0
Za'Darius Smith,2552279,LB,FA,Bye,,,,,,,,,,,,,,,,,,,359,358,0.00,
Charles Snowden,2566764,LB,LV,@HOU,0.18,0.18,0.12,0.06,,,,,,,,,,,0.18,,,0.80,183,359,0.00,-0.8
Baylon Spector,2567337,LB,BUF,@CLE,,,,,,,,,,,,,,,,,,0.00,360,360,0.00,0.0
Robert Spillane,2561596,LB,NE,@BAL,,,,,,,,,,,,,,,,,,0.00,361,361,0.00,0.0
Wesley Steiner,2574310,LB,FA,Bye,,,,,,,,,,,,,,,,,,,362,362,0.00,
Justin Strnad,2563914,LB,DEN,JAX,,,,,,,,,,,,,,,,,,0.00,363,363,0.00,0.0
Ty Summers,2562748,LB,CHI,GB,,,,,,,,,,,,,,,,,,0.00,364,364,0.00,0.0
Chazz Surratt,2566322,LB,SEA,LAR,,,,,,,,,,,,,,,,,,0.00,365,365,0.00,0.0
Kayvon Thibodeaux,2568015,LB,NYG,MIN,,,,,,,,,,,,,,,,,,0.00,367,366,0.00,0.0
Cameron Thomas,2568129,LB,CLE,BUF,0.12,0.18,0.09,0.18,,0.06,,,,,,,,,0.06,,,0.98,178,367,0.00,-0.98
Charlie Thomas,2570852,LB,FA,Bye,,,,,,,,,,,,,,,,,,,368,368,0.00,
Keir Thomas,2567856,LB,LAR,@SEA,,,,,,,,,,,,,,,,,,0.00,369,369,0.00,0.0
Xavier Thomas,2572435,LB,HOU,LV,,,,,,,,,,,,,,,,,,0.00,370,370,0.00,0.0
Channing Tindall,2567898,LB,ARI,ATL,0.32,0.21,,0.16,,,,,,,,,,0.11,0.11,,,1.18,171,371,0.00,-1.18
Maxwell Tooley,2573166,LB,FA,Bye,,,,,,,,,,,,,,,,,,,372,372,0.00,
Bralen Trice,2571817,LB,ATL,@ARI,,,,,,,,,,,,,,,,,,0.00,373,373,0.00,0.0
Joe Tryon-Shoyinka,2566574,LB,CHI,GB,1.14,0.46,0.17,0.23,,0.06,,,,,,,,0.11,0.4,,,3.36,121,374,0.00,-3.36
Alphonzo Tuputala,2574661,LB,FA,Bye,,,,,,,,,,,,,,,,,,,374,375,0.00,
Ezekiel Turner,2561283,LB,DET,PIT,,,,,,,,,,,,,,,,,,0.00,375,376,0.00,0.0
Joshua Uche,2564649,LB,PHI,@WAS,,,,,,,,,,,,,,,,,,0.00,377,377,0.00,0.0
Edefuan Ulofoshio,2571874,LB,CLE,BUF,,,,,,,,,,,,,,,,,,0.00,378,378,0.00,0.0
Joseph Vaughn,2574665,LB,FA,Bye,,,,,,,,,,,,,,,,,,,379,379,0.00,
Luiji Vilain,2569068,LB,FA,Bye,,,,,,,,,,,,,,,,,,,380,380,0.00,
Anthony Walker,2558851,LB,TB,@CAR,,,,,,,,,,,,,,,,,,0.00,381,381,0.00,0.0
David Walker,2574600,LB,TB,@CAR,,,,,,,,,,,,,,,,,,0.00,382,382,0.00,0.0
Jailin Walker,2574314,LB,FA,Bye,,,,,,,,,,,,,,,,,,,383,383,0.00,
Trevin Wallace,2571898,LB,CAR,TB,,,,,,,,,,,,,,,,,,0.00,386,384,0.00,0.0
Garret Wallow,2566139,LB,SF,@IND,,,,,,,,,,,,,,,,,,0.00,387,385,0.00,0.0
Fred Warner,2560917,LB,SF,@IND,,,,,,,,,,,,,,,,,,0.00,388,386,0.00,0.0
Nathaniel Watson,2571958,LB,CLE,BUF,,,,,,,,,,,,,,,,,,0.00,389,387,0.00,0.0
T.J. Watt,2558064,LB,PIT,@DET,,,,,,,,,,,,,,,,,,0.00,390,388,0.00,0.0
Markees Watts,2571599,LB,TB,@CAR,0.77,0.41,,,,,,,,,,,,,,,,1.40,165,389,0.00,-1.4
Marlowe Wax,2574534,LB,LAC,@DAL,,,,,,,,,,,,,,,,,,0.00,391,390,0.00,0.0
J.J. Weaver,2574643,LB,FA,Bye,,,,,,,,,,,,,,,,,,,392,391,0.00,
Rashad Weaver,2566124,LB,FA,Bye,,,,,,,,,,,,,,,,,,,393,392,0.00,
Kristian Welch,2565348,LB,GB,@CHI,0.91,0.51,0.06,,,,,,,,,,,,0.17,,,1.88,148,393,0.00,-1.88
Julius Welschof,2572453,LB,PIT,@DET,,,,,,,,,,,,,,,,,,0.00,394,394,0.00,0.0
Ja'Markis Weston,2574453,LB,SEA,LAR,,,,,,,,,,,,,,,,,,0.00,395,395,0.00,0.0
DaShaun White,2571792,LB,FA,Bye,,,,,,,,,,,,,,,,,,,396,396,0.00,
Kyzir White,2560928,LB,SF,@IND,,,,,,,,,,,,,,,,,,0.00,397,397,0.00,0.0
Benton Whitley,2569405,LB,TB,@CAR,,,,,,,,,,,,,,,,,,0.00,398,398,0.00,0.0
Mack Wilson,2562605,LB,ARI,ATL,,,,,,,,,,,,,,,,,,0.00,399,399,0.00,0.0
Jacoby Windmon,2573521,LB,CAR,TB,,,,,,,,,,,,,,,,,,0.00,400,400,0.00,0.0
Hunter Wohler,2574206,LB,IND,SF,,,,,,,,,,,,,,,,,,0.00,401,401,0.00,0.0
Julius Wood,2573070,LB,DAL,LAC,,,,,,,,,,,,,,,,,,0.00,402,402,0.00,0.0
Jackson Woodard,2574181,LB,MIA,CIN,,,,,,,,,,,,,,,,,,0.00,403,403,0.00,0.0
Chandler Wooten,2569194,LB,FA,Bye,,,,,,,,,,,,,,,,,,,405,404,0.00,
Craig Young,2573187,LB,FA,Bye,,,,,,,,,,,,,,,,,,,406,405,0.00,
Marte Mapu,2570104,LB,NE,@BAL,0.35,0.29,,,,,,,,,,,,,,,,0.70,189,406,-2.00,-2.7
