PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Tysheem Johnson,2574012,DB,ATL,@ARI,,,,,,,,,,,,,,,,,,0.00,418,413,0.00,0.0
Shaun Jolly,2568645,DB,FA,Bye,,,,,,,,,,,,,,,,,,,419,414,0.00,
Brandon Jones,2564469,DB,DEN,JAX,,,,,,,,,,,,,,,,,,0.00,420,415,0.00,0.0
Dom Jones,2574052,DB,CLE,BUF,,,,,,,,,,,,,,,,,,0.00,421,416,0.00,0.0
Elijah Jones,2572417,DB,ARI,ATL,,,,,,,,,,,,,,,,,,0.00,422,417,0.00,0.0
Jaylon Jones,2567406,DB,CHI,GB,0.18,0.18,,,,0.06,,,,,,,,,,,,0.59,238,418,0.00,-0.59
Nic Jones,2569933,DB,NYG,MIN,,,,,,,,,,,,,,,,,,0.00,423,419,0.00,0.0
Kerby Joseph,2567550,DB,DET,PIT,,,,,,,,,,,,,,,,,,0.00,424,420,0.00,0.0
PJ Jules,2572998,DB,CIN,@MIA,,,,,,,,,,,,,,,,,,0.00,425,421,0.00,0.0
Gregory Junior,2567748,DB,FA,Bye,,,,,,,,,,,,,,,,,,,426,422,0.00,
Sanoussi Kane,2571829,DB,TEN,KC,,,,,,,,,,,,,,,,,,0.00,427,423,0.00,0.0
Damontae Kazee,2558184,DB,DET,PIT,,,,,,,,,,,,,,,,,,0.00,428,424,0.00,0.0
Kyu Blu Kelly,2569570,DB,LV,@HOU,,,,,,,,,,,,,,,,,,0.00,429,425,0.00,0.0
Anthony Kendall,2571467,DB,CLE,BUF,,,,,,,,,,,,,,,,,,0.00,430,426,0.00,0.0
Derion Kendrick,2567841,DB,LAR,@SEA,0.35,0.24,,,0.04,,,,,,,,,0.12,,,,1.11,217,427,0.00,-1.11
Ian Kennelly,2574114,DB,FA,Bye,,,,,,,,,,,,,,,,,,,431,428,0.00,
Donte Kent,2574497,DB,PIT,@DET,,,,,,,,,,,,,,,,,,0.00,432,429,0.00,0.0
Jaylen Key,2572366,DB,FA,Bye,,,,,,,,,,,,,,,,,,,433,430,0.00,
Miles Killebrew,2555315,DB,PIT,@DET,,,,,,,,,,,,,,,,,,0.00,434,431,0.00,0.0
Jalen Kimber,2574154,DB,CIN,@MIA,,,,,,,,,,,,,,,,,,0.00,435,432,0.00,0.0
Kalen King,2572039,DB,ARI,ATL,,,,,,,,,,,,,,,,,,0.00,436,433,0.00,0.0
Kevin King,2557996,DB,FA,Bye,,,,,,,,,,,,,,,,,,,437,434,0.00,
Kader Kohou,2569032,DB,MIA,CIN,,,,,,,,,,,,,,,,,,0.00,439,435,0.00,0.0
Bilhal Kone,2573938,DB,BAL,NE,,,,,,,,,,,,,,,,,,0.00,440,436,0.00,0.0
Quentin Lake,2567844,DB,LAR,@SEA,,,,,,,,,,,,,,,,,,0.00,441,437,0.00,0.0
Chris Lammons,2561226,DB,IND,SF,,,,,,,,,,,,,,,,,,0.00,442,438,0.00,0.0
Cam Lampkin,2573817,DB,LAR,@SEA,,,,,,,,,,,,,,,,,,0.00,443,439,0.00,0.0
Marshon Lattimore,2558061,DB,WAS,PHI,,,,,,,,,,,,,,,,,,0.00,444,440,0.00,0.0
Raheem Layne,2569206,DB,NYG,MIN,,,,,,,,,,,,,,,,,,0.00,445,441,0.00,0.0
Deane Leonard,2568180,DB,LAC,@DAL,0.18,0.24,,,,,,0.06,,,,,,0.24,,,,1.25,211,442,0.00,-1.25
Cam Lewis,2563205,DB,BUF,@CLE,,,,,,,,,,,,,,,,,,0.00,446,443,0.00,0.0
Clarence Lewis,2574155,DB,FA,Bye,,,,,,,,,,,,,,,,,,,447,444,0.00,
David Long,2562798,DB,CAR,TB,,,,,,,,,,,,,,,,,,0.00,448,445,0.00,0.0
Robert Longerbeam,2573939,DB,BAL,NE,,,,,,,,,,,,,,,,,,0.00,449,446,0.00,0.0
Keni-H Lovely,2572914,DB,JAX,@DEN,,,,,,,,,,,,,,,,,,0.00,450,447,0.00,0.0
Reuben Lowery,2573941,DB,IND,SF,,,,,,,,,,,,,,,,,,0.00,451,448,0.00,0.0
Shaquan Loyal,2574032,DB,FA,Bye,,,,,,,,,,,,,,,,,,,452,449,0.00,
Chase Lucas,2567553,DB,SF,@IND,,,,,,,,,,,,,,,,,,0.00,453,450,0.00,0.0
Bralyn Lux,2574033,DB,CIN,@MIA,,,,,,,,,,,,,,,,,,0.00,454,451,0.00,0.0
Jaylen Mahoney,2573527,DB,NYJ,@NO,,,,,,,,,,,,,,,,,,0.00,455,452,0.00,0.0
Jason Maitre,2573852,DB,MIA,CIN,,,,,,,,,,,,,,,,,,0.00,456,453,0.00,0.0
Dontae Manning,2573913,DB,CHI,GB,,,,,,,,,,,,,,,,,,0.00,457,454,0.00,0.0
Keyon Martin,2573944,DB,BAL,NE,,,,,,,,,,,,,,,,,,0.00,458,455,0.00,0.0
Tyrann Mathieu,2540180,DB,FA,Bye,,,,,,,,,,,,,,,,,,,459,456,0.00,
Damarri Mathis,2567529,DB,CAR,TB,,,,,,,,,,,,,,,,,,0.00,460,457,0.00,0.0
Christian Matthew,2568114,DB,FA,Bye,,,,,,,,,,,,,,,,,,,461,458,0.00,
Arthur Maulet,2559087,DB,DET,PIT,,,,,,,,,,,,,,,,,,0.00,462,459,0.00,0.0
Marcus Maye,2557995,DB,LAC,@DAL,,,,,,,,,,,,,,,,,,0.00,463,460,0.00,0.0
BJ Mayes,2574464,DB,FA,Bye,,,,,,,,,,,,,,,,,,,464,461,0.00,
Tanner McCalister,2570855,DB,KC,@TEN,,,,,,,,,,,,,,,,,,0.00,465,462,0.00,0.0
Tristin McCollum,2568882,DB,LV,@HOU,,,,,,,,,,,,,,,,,,0.00,466,463,0.00,0.0
Zyon McCollum,2568309,DB,TB,@CAR,,,,,,,,,,,,,,,,,,0.00,467,464,0.00,0.0
Marcelino McCrary-Ball,2569260,DB,NYJ,@NO,,,,,,,,,,,,,,,,,,0.00,468,465,0.00,0.0
Roger McCreary,2567655,DB,LAR,@SEA,,,,,,,,,,,,,,,,,,0.00,469,466,0.00,0.0
Cameron McCutcheon,2571512,DB,FA,Bye,,,,,,,,,,,,,,,,,,,470,467,0.00,
Robert McDaniel,2574614,DB,WAS,PHI,,,,,,,,,,,,,,,,,,0.00,471,468,0.00,0.0
Trent McDuffie,2567802,DB,KC,@TEN,,,,,,,,,,,,,,,,,,0.00,472,469,0.00,0.0
Dwight McGlothern,2573310,DB,MIN,@NYG,0.32,0.21,,0.05,0.11,,,,,,,,,0.16,,,,1.47,207,470,0.00,-1.47
Kyler McMichael,2569302,DB,FA,Bye,,,,,,,,,,,,,,,,,,,473,471,0.00,
Patrick McMorris,2572246,DB,NYG,MIN,,,,,,,,,,,,,,,,,,0.00,475,472,0.00,0.0
Zech McPhearson,2566406,DB,FA,Bye,,,,,,,,,,,,,,,,,,,476,473,0.00,
Mac McWilliams,2574466,DB,PHI,@WAS,,,,,,,,,,,,,,,,,,0.00,477,474,0.00,0.0
Max Melton,2572420,DB,ARI,ATL,,,,,,,,,,,,,,,,,,0.00,478,475,0.00,0.0
Kaevon Merriweather,2571626,DB,HOU,LV,,,,,,,,,,,,,,,,,,0.00,479,476,0.00,0.0
Josh Metellus,2564568,DB,MIN,@NYG,,,,,,,,,,,,,,,,,,0.00,480,477,0.00,0.0
R.J. Mickens,2574522,DB,LAC,@DAL,,,,,,,,,,,,,,,,,,0.00,481,478,0.00,0.0
D.J. Miller,2572838,DB,FA,Bye,,,,,,,,,,,,,,,,,,,482,479,0.00,
Glendon Miller,2574251,DB,FA,Bye,,,,,,,,,,,,,,,,,,,483,480,0.00,
Jalen Mills,2555383,DB,DET,PIT,,,,,,,,,,,,,,,,,,0.00,484,481,0.00,0.0
Josh Minkins,2574377,DB,FA,Bye,,,,,,,,,,,,,,,,,,,485,482,0.00,
Kobee Minor,2574378,DB,NE,@BAL,,,,,,,,,,,,,,,,,,0.00,486,483,0.00,0.0
Tarvarius Moore,2561117,DB,FA,Bye,,,,,,,,,,,,,,,,,,,487,484,0.00,
TJ Moore,2574425,DB,NYG,MIN,,,,,,,,,,,,,,,,,,0.00,488,485,0.00,0.0
R.J. Moten,2574647,DB,FA,Bye,,,,,,,,,,,,,,,,,,,490,486,0.00,
Jabbar Muhammad,2574227,DB,JAX,@DEN,,,,,,,,,,,,,,,,,,0.00,491,487,0.00,0.0
Israel Mukuamu,2566013,DB,FA,Bye,,,,,,,,,,,,,,,,,,,492,488,0.00,
Andrew Mukuba,2574469,DB,PHI,@WAS,,,,,,,,,,,,,,,,,,0.00,493,489,0.00,0.0
Sean Murphy-Bunting,2562635,DB,ARI,ATL,,,,,,,,,,,,,,,,,,0.00,494,490,0.00,0.0
Siran Neal,2560818,DB,SF,@IND,,,,,,,,,,,,,,,,,,0.00,495,491,0.00,0.0
Nik Needham,2563220,DB,NYJ,@NO,,,,,,,,,,,,,,,,,,0.00,496,492,0.00,0.0
Quinton Newsome,2573680,DB,FA,Bye,,,,,,,,,,,,,,,,,,,497,493,0.00,
Parry Nickerson,2560822,DB,PHI,@WAS,,,,,,,,,,,,,,,,,,0.00,498,494,0.00,0.0
Ben Nikkel,2573605,DB,IND,SF,,,,,,,,,,,,,,,,,,0.00,499,495,0.00,0.0
Morice Norris Jr.,2573139,DB,FA,Bye,,,,,,,,,,,,,,,,,,,500,496,0.00,
Michael Ojemudia,2563908,DB,FA,Bye,,,,,,,,,,,,,,,,,,,501,497,0.00,
Jeff Okudah,2563944,DB,MIN,@NYG,,,,,,,,,,,,,,,,,,0.00,502,498,0.00,0.0
Kitan Oladapo,2572051,DB,GB,@CHI,,,,,,,,,,,,,,,,,,0.00,503,499,0.00,0.0
Jordan Oladokun,2574523,DB,LAC,@DAL,,,,,,,,,,,,,,,,,,0.00,504,500,0.00,0.0
Isaiah Oliver,2560830,DB,NYJ,@NO,,,,,,,,,,,,,,,,,,0.00,505,501,0.00,0.0
Amani Oruwariye,2562390,DB,BAL,NE,,,,,,,,,,,,,,,,,,0.00,506,502,0.00,0.0
Gervarrius Owens,2570161,DB,CHI,GB,,,,,,,,,,,,,,,,,,0.00,507,503,0.00,0.0
Tyler Owens,2573608,DB,WAS,PHI,0.35,0.29,,,,,,,,,,,,,,,,0.70,230,504,0.00,-0.7
Wande Owens,2573967,DB,BUF,@CLE,,,,,,,,,,,,,,,,,,0.00,508,505,0.00,0.0
Makari Paige,2574426,DB,FA,Bye,,,,,,,,,,,,,,,,,,,509,506,0.00,
Roman Parodie,2574593,DB,FA,Bye,,,,,,,,,,,,,,,,,,,510,507,0.00,
Rico Payton,2573394,DB,NYG,MIN,0.59,0.29,,,0.06,,,,,,,,,0.29,,,,1.99,196,508,0.00,-1.99
Mark Perry,2573277,DB,GB,@CHI,,,,,,,,,,,,,,,,,,0.00,511,509,0.00,0.0
Dell Pettus,2573346,DB,NE,@BAL,0.74,0.39,0.04,0.07,,,,,,,,,,0.07,0.04,0.64,,1.75,202,510,0.00,-1.75
Clark Phillips III,2569546,DB,ATL,@ARI,,,,,,,,,,,,,,,,,,0.00,512,511,0.00,0.0
Joshua Pickett,2574096,DB,FA,Bye,,,,,,,,,,,,,,,,,,,513,512,0.00,
James Pierre,2565003,DB,PIT,@DET,,,,,,,,,,,,,,,,,,0.00,514,513,0.00,0.0
Jason Pinnock,2565753,DB,SF,@IND,1.66,0.48,0.08,0.11,,0.05,,,,,,,,0.16,0.21,,,3.78,152,514,0.00,-3.78
Jordan Polk,2574380,DB,FA,Bye,,,,,,,,,,,,,,,,,,,515,515,0.00,
Daryl Porter,2573968,DB,BUF,@CLE,,,,,,,,,,,,,,,,,,0.00,516,516,0.00,0.0
Mishael Powell,2574356,DB,FA,Bye,,,,,,,,,,,,,,,,,,,517,517,0.00,
Bobby Price,2563953,DB,FA,Bye,,,,,,,,,,,,,,,,,,,518,518,0.00,
Jayden Price,2572884,DB,NO,NYJ,,,,,,,,,,,,,,,,,,0.00,519,519,0.00,0.0
Troy Pride,2563662,DB,IND,SF,,,,,,,,,,,,,,,,,,0.00,520,520,0.00,0.0
Deantre Prince,2572153,DB,FA,Bye,,,,,,,,,,,,,,,,,,,521,521,0.00,
Nehemiah Pritchett,2572534,DB,SEA,LAR,0.88,0.26,,,,,,,,,,,,0.1,,,,1.73,203,522,0.00,-1.73
Myles Purchase,2574525,DB,NYG,MIN,,,,,,,,,,,,,,,,,,0.00,522,523,0.00,0.0
Ennis Rakestraw Jr.,2572018,DB,DET,PIT,,,,,,,,,,,,,,,,,,0.00,523,524,0.00,0.0
Caleb Ransaw,2574229,DB,JAX,@DEN,,,,,,,,,,,,,,,,,,0.00,524,525,0.00,0.0
Taylor Rapp,2562707,DB,BUF,@CLE,,,,,,,,,,,,,,,,,,0.00,525,526,0.00,0.0
Jaylen Reed,2574178,DB,HOU,LV,,,,,,,,,,,,,,,,,,0.00,526,527,0.00,0.0
Nikko Reed,2574527,DB,LAC,@DAL,,,,,,,,,,,,,,,,,,0.00,528,528,0.00,0.0
Michael Reid,2573998,DB,FA,Bye,,,,,,,,,,,,,,,,,,,529,529,0.00,
Demani Richardson,2572947,DB,CAR,TB,,,,,,,,,,,,,,,,,,0.00,531,530,0.00,0.0
Eli Ricks,2570641,DB,FA,Bye,,,,,,,,,,,,,,,,,,,532,531,0.00,
Kelee Ringo,2570197,DB,PHI,@WAS,0.68,0.25,0.02,,0.02,0.02,0.02,,,,,,,0.08,0.06,,,1.60,205,532,0.00,-1.6
JJ Roberts,2574597,DB,TB,@CAR,,,,,,,,,,,,,,,,,,0.00,533,533,0.00,0.0
Ethan Robinson,2574331,DB,MIA,CIN,,,,,,,,,,,,,,,,,,0.00,534,534,0.00,0.0
Jaden Robinson,2574098,DB,DEN,JAX,,,,,,,,,,,,,,,,,,0.00,535,535,0.00,0.0
Jakob Robinson,2574545,DB,SF,@IND,,,,,,,,,,,,,,,,,,0.00,536,536,0.00,0.0
Jammie Robinson,2569609,DB,ATL,@ARI,,,,,,,,,,,,,,,,,,0.00,537,537,0.00,0.0
Lance Robinson,2573016,DB,FA,Bye,,,,,,,,,,,,,,,,,,,538,538,0.00,
Marquise Robinson,2573949,DB,BAL,NE,,,,,,,,,,,,,,,,,,0.00,539,539,0.00,0.0
Eric Rogers,2574528,DB,LAC,@DAL,,,,,,,,,,,,,,,,,,0.00,542,540,0.00,0.0
Christian Roland-Wallace,2572844,DB,KC,@TEN,,,,,,,,,,,,,,,,,,0.00,543,541,0.00,0.0
Davion Ross,2574161,DB,FA,Bye,,,,,,,,,,,,,,,,,,,544,542,0.00,
Darius Rush,2569867,DB,WAS,PHI,,,,,,,,,,,,,,,,,,0.00,545,543,0.00,0.0
Tyson Russell,2574636,DB,FA,Bye,,,,,,,,,,,,,,,,,,,546,544,0.00,
Andre' Sam,2572744,DB,PHI,@WAS,,,,,,,,,,,,,,,,,,0.00,547,545,0.00,0.0
Shilo Sanders,2574598,DB,FA,Bye,,,,,,,,,,,,,,,,,,,548,546,0.00,
Benny Sapp III,2570503,DB,FA,Bye,,,,,,,,,,,,,,,,,,,549,547,0.00,
John Saunders Jr.,2574332,DB,NE,@BAL,,,,,,,,,,,,,,,,,,0.00,550,548,0.00,0.0
Darnell Savage,2562724,DB,BUF,@CLE,,,,,,,,,,,,,,,,,,0.00,551,549,0.00,0.0
Daniel Scott,2569852,DB,IND,SF,,,,,,,,,,,,,,,,,,0.00,552,550,0.00,0.0
Eric Scott Jr.,2569693,DB,KC,@TEN,,,,,,,,,,,,,,,,,,0.00,553,551,0.00,0.0
Kevon Seymour,2555549,DB,WAS,PHI,,,,,,,,,,,,,,,,,,0.00,554,552,0.00,0.0
Kendall Sheffield,2562730,DB,MIA,CIN,,,,,,,,,,,,,,,,,,0.00,555,553,0.00,0.0
Duke Shelley,2562957,DB,FA,Bye,,,,,,,,,,,,,,,,,,,556,554,0.00,
Nehemiah Shelton,2571786,DB,FA,Bye,,,,,,,,,,,,,,,,,,,557,555,0.00,
Cam'Ron Silmon-Craig,2574231,DB,JAX,@DEN,,,,,,,,,,,,,,,,,,0.00,558,556,0.00,0.0
Justin Simmons,2555550,DB,FA,Bye,,,,,,,,,,,,,,,,,,,559,557,0.00,
Jaylin Simpson,2572132,DB,GB,@CHI,,,,,,,,,,,,,,,,,,0.00,560,558,0.00,0.0
Doneiko Slaughter,2574233,DB,FA,Bye,,,,,,,,,,,,,,,,,,,562,559,0.00,
Darius Slay,2540288,DB,FA,Bye,,,,,,,,,,,,,,,,,,,563,560,0.00,
Cam Smith,2570071,DB,FA,Bye,,,,,,,,,,,,,,,,,,,564,561,0.00,
Chris Smith II,2570056,DB,NYJ,@NO,0.3,0.2,,,,,,,,,,,,0.2,,,,1.07,221,562,0.00,-1.07
Jaylin Smith,2574179,DB,HOU,LV,,,,,,,,,,,,,,,,,,0.00,565,563,0.00,0.0
Keidron Smith,2571120,DB,NYJ,@NO,,,,,,,,,,,,,,,,,,0.00,566,564,0.00,0.0
Melvin Smith Jr.,2574257,DB,KC,@TEN,,,,,,,,,,,,,,,,,,0.00,567,565,0.00,0.0
Mike Smith Jr.,2574082,DB,FA,Bye,,,,,,,,,,,,,,,,,,,568,566,0.00,
Terell Smith,2569636,DB,CHI,GB,,,,,,,,,,,,,,,,,,0.00,569,567,0.00,0.0
Tremon Smith,2561103,DB,HOU,LV,0.53,0.34,,,0.05,,,0.05,,,,,,0.29,,,,2.10,192,568,0.00,-2.1
L'Jarius Sneed,2564304,DB,TEN,KC,,,,,,,,,,,,,,,,,,0.00,570,569,0.00,0.0
Ameer Speed,2570113,DB,HOU,LV,,,,,,,,,,,,,,,,,,0.00,571,570,0.00,0.0
M.J. Stewart,2560884,DB,HOU,LV,,,,,,,,,,,,,,,,,,0.00,573,571,0.00,0.0
Geno Stone,2563584,DB,CIN,@MIA,2.47,1.88,0.09,,0.18,,0.06,0.06,,,,,,0.47,0.24,3.76,,7.36,70,572,0.00,-7.36
Loren Strickland,2573145,DB,DET,PIT,,,,,,,,,,,,,,,,,,0.00,574,573,0.00,0.0
Dorian Strong,2573974,DB,BUF,@CLE,,,,,,,,,,,,,,,,,,0.00,575,574,0.00,0.0
Jonathan Sutherland,2571390,DB,FA,Bye,,,,,,,,,,,,,,,,,,,576,575,0.00,
Tre Swilling,2568849,DB,FA,Bye,,,,,,,,,,,,,,,,,,,577,576,0.00,
Ja'Sir Taylor,2568192,DB,NYJ,@NO,0.65,0.5,,0.05,,,,,,,,,,0.1,0.05,,,1.63,204,577,0.00,-1.63
Keith Taylor,2565911,DB,JAX,@DEN,,,,,,,,,,,,,,,,,,0.00,579,578,0.00,0.0
Reese Taylor,2570722,DB,DEN,JAX,,,,,,,,,,,,,,,,,,0.00,580,579,0.00,0.0
Trey Taylor,2572240,DB,FA,Bye,,,,,,,,,,,,,,,,,,,581,580,0.00,
Cam Taylor-Britt,2567454,DB,CIN,@MIA,,,,,,,,,,,,,,,,,,0.00,582,581,0.00,0.0
Ladarius Tennison,2574198,DB,FA,Bye,,,,,,,,,,,,,,,,,,,583,582,0.00,
Ambry Thomas,2566547,DB,FA,Bye,,,,,,,,,,,,,,,,,,,584,583,0.00,
Azareye'h Thomas,2574452,DB,NYJ,@NO,,,,,,,,,,,,,,,,,,0.00,585,584,0.00,0.0
Juanyeh Thomas,2568720,DB,DAL,LAC,,,,,,,,,,,,,,,,,,0.00,586,585,0.00,0.0
Rodney Thomas,2567721,DB,IND,SF,0.35,0.24,,,,,,,,,,,,,0.06,,,0.70,232,586,0.00,-0.7
Starling Thomas V,2570963,DB,ARI,ATL,,,,,,,,,,,,,,,,,,0.00,587,587,0.00,0.0
Tavierre Thomas,2561278,DB,MIN,@NYG,0.8,1.05,,,,0.1,,,,,,,,0.05,,,,2.31,186,588,0.00,-2.31
Trevian Thomas,2574001,DB,JAX,@DEN,,,,,,,,,,,,,,,,,,0.00,588,589,0.00,0.0
Stantley Thomas-Oliver,2563689,DB,FA,Bye,,,,,,,,,,,,,,,,,,,589,590,0.00,
Jalen Thompson,2563339,DB,ARI,ATL,,,,,,,,,,,,,,,,,,0.00,590,591,0.00,0.0
Josh Thompson,2567775,DB,FA,Bye,,,,,,,,,,,,,,,,,,,591,592,0.00,
Juan Thornhill,2562761,DB,JAX,@DEN,,,,,,,,,,,,,,,,,,0.00,592,593,0.00,0.0
Corey Thornton,2574002,DB,CAR,TB,,,,,,,,,,,,,,,,,,0.00,593,594,0.00,0.0
Tre Tomlinson,2569978,DB,SF,@IND,,,,,,,,,,,,,,,,,,0.00,594,595,0.00,0.0
Cory Trice Jr.,2570254,DB,PIT,@DET,,,,,,,,,,,,,,,,,,0.00,595,596,0.00,0.0
Nate Valcarcel,2574281,DB,FA,Bye,,,,,,,,,,,,,,,,,,,597,597,0.00,
Greedy Vance,2574313,DB,LV,@HOU,,,,,,,,,,,,,,,,,,0.00,598,598,0.00,0.0
Zemaiah Vaughn,2574359,DB,MIN,@NYG,,,,,,,,,,,,,,,,,,0.00,599,599,0.00,0.0
Malik Verdon,2573919,DB,ATL,@ARI,,,,,,,,,,,,,,,,,,0.00,600,600,0.00,0.0
Mikey Victor,2573352,DB,FA,Bye,,,,,,,,,,,,,,,,,,,601,601,0.00,
Car'lin Vigers,2574617,DB,WAS,PHI,,,,,,,,,,,,,,,,,,0.00,602,602,0.00,0.0
Kindle Vildor,2563713,DB,TB,@CAR,1.52,0.35,,,0.07,,,,,,,,,0.28,,,,3.44,159,603,0.00,-3.44
Shaun Wade,2565854,DB,FA,Bye,,,,,,,,,,,,,,,,,,,603,604,0.00,
Jeremiah Walker,2574022,DB,FA,Bye,,,,,,,,,,,,,,,,,,,604,605,0.00,
K'Von Wallace,2564871,DB,HOU,LV,,,,,,,,,,,,,,,,,,0.00,606,606,0.00,0.0
Levi Wallace,2560914,DB,FA,Bye,,,,,,,,,,,,,,,,,,,607,607,0.00,
Justin Walley,2574203,DB,IND,SF,,,,,,,,,,,,,,,,,,0.00,608,608,0.00,0.0
Charvarius Ward,2561417,DB,IND,SF,,,,,,,,,,,,,,,,,,0.00,609,609,0.00,0.0
Denzel Ward,2560916,DB,CLE,BUF,,,,,,,,,,,,,,,,,,0.00,610,610,0.00,0.0
Jimmie Ward,2543741,DB,HOU,LV,,,,,,,,,,,,,,,,,,0.00,611,611,0.00,0.0
Trey Washington,2574205,DB,IND,SF,,,,,,,,,,,,,,,,,,0.00,612,612,0.00,0.0
Isas Waxter,2574577,DB,LAC,@DAL,,,,,,,,,,,,,,,,,,0.00,613,613,0.00,0.0
Sam Webb,2569005,DB,CLE,BUF,,,,,,,,,,,,,,,,,,0.00,614,614,0.00,0.0
Aydan White,2574236,DB,FA,Bye,,,,,,,,,,,,,,,,,,,615,615,0.00,
Damarion Williams,2567316,DB,TB,@CAR,,,,,,,,,,,,,,,,,,0.00,617,616,0.00,0.0
Dee Williams,2572789,DB,CLE,BUF,,,,,,,,,,,,,,,,,,0.00,618,617,0.00,0.0
Evan Williams,2572057,DB,GB,@CHI,,,,,,,,,,,,,,,,,,0.00,619,618,0.00,0.0
Major Williams,2574259,DB,FA,Bye,,,,,,,,,,,,,,,,,,,620,619,0.00,
Kendall Williamson,2569639,DB,LAC,@DAL,0.18,0.24,,,,,,,,,,,,0.18,0.06,,,0.89,224,620,0.00,-0.89
Divaad Wilson,2571032,DB,FA,Bye,,,,,,,,,,,,,,,,,,,622,621,0.00,
Marco Wilson,2566439,DB,CIN,@MIA,,,,,,,,,,,,,,,,,,0.00,623,622,0.00,0.0
Kevin Winston Jr.,2574165,DB,TEN,KC,,,,,,,,,,,,,,,,,,0.00,624,623,0.00,0.0
Rashad Wisdom,2573593,DB,TB,@CAR,,,,,,,,,,,,,,,,,,0.00,625,624,0.00,0.0
Ahkello Witherspoon,2558157,DB,LAR,@SEA,,,,,,,,,,,,,,,,,,0.00,626,625,0.00,0.0
Samuel Womack,2568219,DB,NYJ,@NO,,,,,,,,,,,,,,,,,,0.00,627,626,0.00,0.0
A.J. Woods,2573617,DB,ATL,@ARI,,,,,,,,,,,,,,,,,,0.00,628,627,0.00,0.0
Charles Woods,2573755,DB,NE,@BAL,,,,,,,,,,,,,,,,,,0.00,629,628,0.00,0.0
JT Woods,2568195,DB,FA,Bye,,,,,,,,,,,,,,,,,,,630,629,0.00,
Xavier Woods,2558159,DB,TEN,KC,,,,,,,,,,,,,,,,,,0.00,631,630,0.00,0.0
Daryl Worley,2555394,DB,FA,Bye,,,,,,,,,,,,,,,,,,,632,631,0.00,
Rejzohn Wright,2570783,DB,NO,NYJ,,,,,,,,,,,,,,,,,,0.00,633,632,0.00,0.0
Russ Yeast,2567865,DB,CIN,@MIA,,,,,,,,,,,,,,,,,,0.00,634,633,0.00,0.0
Isaac Yiadom,2560946,DB,NO,NYJ,0.59,0.41,,,0.12,,,,,,,,,0.41,,,,2.58,182,634,0.00,-2.58
