PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Garrett Greene,2574586,WR,TB,@CAR,,,,,,,,,,,,,0.00,245,231,0.00,0.0
Luke Grimm,2574512,WR,LAC,@DAL,,,,,,,,,,,,,0.00,246,232,0.00,0.0
Xavier Guillory,2573929,WR,FA,Bye,,,,,,,,,,,,,,247,233,0.00,
KJ Hamler,2563890,WR,FA,Bye,,,,,,,,,,,,,,248,234,0.00,
Mecole Hardman,2562580,WR,BUF,@CLE,,,,1.36,0.01,0.36,4.71,0.04,,,,0.01,1.07,122,235,0.00,-1.07
Kelvin Harmon,2562577,WR,FA,Bye,,,,,,,,,,,,,,249,236,0.00,
Jacob Harris,2566220,WR,FA,Bye,,,,,,,,,,,,,,250,237,0.00,
Malik Heath,2570518,WR,ATL,@ARI,,,,,,,,,,,,,0.00,251,238,0.00,0.0
A.J. Henning,2574324,WR,MIA,CIN,,,,,,,,,,,,,0.00,252,239,0.00,0.0
Julian Hicks,2572799,WR,GB,@CHI,,,,,,,,,,,,,0.00,253,240,0.00,0.0
Tyreek Hill,2556214,WR,MIA,CIN,,,,,,,,,,,,,0.00,254,241,0.00,0.0
KhaDarel Hodge,2561653,WR,ATL,@ARI,,,,,,,,,,,,,0.00,255,242,0.00,0.0
Isaiah Hodgins,2563611,WR,NYG,MIN,,,,,,2.5,28.9,0.24,,,,,5.58,67,243,0.00,-5.58
Traeshon Holden,2574076,WR,DAL,LAC,,,,,,,,,,,,,0.00,256,244,0.00,0.0
Jimmy Holiday,2574247,WR,KC,@TEN,,,,,,,,,,,,,0.00,257,245,0.00,0.0
Tory Horton,2574561,WR,SEA,LAR,,,,,,,,,,,,,0.00,258,246,0.00,0.0
Dennis Houston,2568693,WR,TB,@CAR,,,,,,,,,,,,,0.00,259,247,0.00,0.0
Kobe Hudson,2573986,WR,FA,Bye,,,,,,,,,,,,,,260,248,0.00,
Travis Hunter,2574217,WR,JAX,@DEN,,,,,,,,,,,,,0.00,261,249,0.00,0.0
Jalin Hyatt,2570152,WR,NYG,MIN,,,,,,,,,,,,,0.00,262,250,0.00,0.0
Trenton Irwin,2562900,WR,NYJ,@NO,,,,,,,,,,,,,0.00,263,251,0.00,0.0
Andy Isabella,2562669,WR,FA,Bye,,,,,,,,,,,,,,264,252,0.00,
Qadir Ismail,2573857,WR,CHI,GB,,,,,,,,,,,,,0.00,265,253,0.00,0.0
Courtney Jackson,2574091,WR,SEA,LAR,,,,,,,,,,,,,0.00,266,254,0.00,0.0
Daniel Jackson,2574172,WR,FA,Bye,,,,,,,,,,,,,,267,255,0.00,
Giles Jackson,2574460,WR,FA,Bye,,,,,,,,,,,,,,268,256,0.00,
JaQuae Jackson,2572875,WR,LAC,@DAL,,,,,,,,,,,,,0.00,269,257,0.00,0.0
Jha'Quan Jackson,2572069,WR,FA,Bye,,,,,,,,,,,,,,270,258,0.00,
John Jackson,2573843,WR,FA,Bye,,,,,,,,,,,,,,271,259,0.00,
Ketron Jackson Jr.,2574297,WR,FA,Bye,,,,,,,,,,,,,,272,260,0.00,
Lucky Jackson,2571730,WR,FA,Bye,,,,,,,,,,,,,,273,261,0.00,
Shedrick Jackson,2570828,WR,LV,@HOU,,,,,,,,,,,,,0.00,274,262,0.00,0.0
Trishton Jackson,2564355,WR,FA,Bye,,,,,,,,,,,,,,275,263,0.00,
Jadon Janke,2573157,WR,FA,Bye,,,,,,,,,,,,,,276,264,0.00,
Rakim Jarrett,2571575,WR,FA,Bye,,,,,,,,,,,,,,277,265,0.00,
John Jiles,2573491,WR,NE,@BAL,,,,,,,,,,,,,0.00,278,266,0.00,0.0
Brandon Johnson,2568738,WR,PIT,@DET,,,,,,,,,,,,,0.00,279,267,0.00,0.0
Collin Johnson,2564202,WR,FA,Bye,,,,,,,,,,,,,,280,268,0.00,
Cornelius Johnson,2572474,WR,BAL,NE,,,,,,,,,,,,,0.00,281,269,0.00,0.0
Diontae Johnson,2562674,WR,FA,Bye,,,,,,,,,,,,,,282,270,0.00,
Jaylen Johnson,2573791,WR,FA,Bye,,,,,,,,,,,,,,283,271,0.00,
Johnny Johnson III,2568879,WR,FA,Bye,,,,,,,,,,,,,,284,272,0.00,
Kisean Johnson,2574051,WR,GB,@CHI,,,,,,,,,,,,,0.00,285,273,0.00,0.0
Xavier Johnson,2572911,WR,CIN,@MIA,,,,,,,,,,,,,0.00,286,274,0.00,0.0
Charlie Jones,2569645,WR,CIN,@MIA,,,,,,,,,,,,,0.00,287,275,0.00,0.0
J.J. Jones,2574219,WR,FA,Bye,,,,,,,,,,,,,,288,276,0.00,
Jacoby Jones,2574610,WR,WAS,PHI,,,,,,,,,,,,,0.00,289,277,0.00,0.0
Jaylen Jones,2574516,WR,FA,Bye,,,,,,,,,,,,,,290,278,0.00,
Jeshaun Jones,2573298,WR,MIN,@NYG,,,,,,,,,,,,,0.00,291,279,0.00,0.0
Tim Jones,2565624,WR,JAX,@DEN,,,,,,,,,,,,,0.00,292,280,0.00,0.0
Zay Jones,2557863,WR,ARI,ATL,,,,,,,,,,,,,0.00,293,281,0.00,0.0
Tyler Kahmann,2574189,WR,FA,Bye,,,,,,,,,,,,,,294,282,0.00,
Jakobie Keeney-James,2574113,WR,GB,@CHI,,,,,,,,,,,,,0.00,295,283,0.00,0.0
Josh Kelly,2574078,WR,HOU,LV,,,,,,,,,,,,,0.00,296,284,0.00,0.0
Tom Kennedy,2563319,WR,DET,PIT,,,,,,0.06,0.78,0.01,,,,,0.17,146,285,0.00,-0.17
Ramel Keyton,2573232,WR,FA,Bye,,,,,,,,,,,,,,297,286,0.00,
Mason Kinsey,2565459,WR,TEN,KC,,,,,,0.42,4.11,0.03,,,,,0.80,126,287,0.00,-0.8
Keith Kirkwood,2561224,WR,BAL,NE,,,,,,,,,,,,,0.00,298,288,0.00,0.0
Malik Knowles,2571216,WR,FA,Bye,,,,,,,,,,,,,,299,289,0.00,
Matt Landers,2571351,WR,FA,Bye,,,,,,,,,,,,,,300,290,0.00,
Jaylin Lane,2574612,WR,WAS,PHI,,,,,,,,,,,,,0.00,301,291,0.00,0.0
Gage Larvadain,2574054,WR,CLE,BUF,,,,,,,,,,,,,0.00,302,292,0.00,0.0
Darius Lassiter,2574222,WR,FA,Bye,,,,,,,,,,,,,,303,293,0.00,
Allen Lazard,2560787,WR,FA,Bye,,,,,,,,,,,,,,304,294,0.00,
Montana Lemonious-Craig,2574622,WR,FA,Bye,,,,,,,,,,,,,,305,295,0.00,
Robert Lewis,2574353,WR,FA,Bye,,,,,,,,,,,,,,306,296,0.00,
Dominic Lovett,2574115,WR,DET,PIT,,,,,,,,,,,,,0.00,307,297,0.00,0.0
T.J. Luther,2570599,WR,FA,Bye,,,,,,,,,,,,,,308,298,0.00,
Phil Lutz,2574668,WR,FA,Bye,,,,,,,,,,,,,,309,299,0.00,
Terrace Marshall Jr.,2565902,WR,PHI,@WAS,,,,,,,,,,,,,0.00,310,300,0.00,0.0
Tay Martin,2569254,WR,FA,Bye,,,,,,,,,,,,,,311,301,0.00,
Jesse Matthews,2571011,WR,FA,Bye,,,,,,,,,,,,,,312,302,0.00,
Jamoi Mayes,2574034,WR,FA,Bye,,,,,,,,,,,,,,313,303,0.00,
Luke McCaffrey,2572576,WR,WAS,PHI,,,,,,,,,,,,,0.00,314,304,0.00,0.0
Ray-Ray McCloud,2560801,WR,FA,Bye,,,,,,,,,,,,,,315,305,0.00,
Nate McCollum,2574619,WR,FA,Bye,,,,,,,,,,,,,,316,306,0.00,
Lance McCutcheon,2567847,WR,TEN,KC,,,,,,,,,,,,,0.00,317,307,0.00,0.0
Cade McDonald,2574058,WR,FA,Bye,,,,,,,,,,,,,,318,308,0.00,
Bub Means,2572324,WR,NO,NYJ,,,,,,,,,,,,,0.00,319,309,0.00,0.0
Jackson Meeks,2574116,WR,DET,PIT,,,,,,,,,,,,,0.00,320,310,0.00,0.0
Tommy Mellott,2574303,WR,FA,Bye,,,,,,,,,,,,,,321,311,0.00,
Bo Melton,2568261,WR,GB,@CHI,,,,,,,,,,,,,0.00,322,312,0.00,0.0
Anthony Miller,2560810,WR,FA,Bye,,,,,,,,,,,,,,323,313,0.00,
Dymere Miller,2574443,WR,FA,Bye,,,,,,,,,,,,,,324,314,0.00,
Ryan Miller,2571596,WR,NYG,MIN,,,,,,,,,,,,,0.00,325,315,0.00,0.0
Jonathan Mingo,2569597,WR,DAL,LAC,,,,,,,,,,,,,0.00,326,316,0.00,0.0
D.J. Montgomery,2562827,WR,IND,SF,,,,,,,,,,,,,0.00,327,317,0.00,0.0
Chris Moore,2555209,WR,WAS,PHI,,,,,,0.5,8.25,0.05,,,,,1.38,118,318,0.00,-1.38
David Moore,2558856,WR,CAR,TB,,,,,,,,,,,,,0.00,328,319,0.00,0.0
Elijah Moore,2566385,WR,DEN,JAX,,,,,,,,,,,,,0.00,329,320,0.00,0.0
Jordan Moore,2574036,WR,CIN,@MIA,,,,,,,,,,,,,0.00,330,321,0.00,0.0
Rondale Moore,2566433,WR,MIN,@NYG,,,,,,,,,,,,,0.00,331,322,0.00,0.0
Taylor Morin,2574468,WR,FA,Bye,,,,,,,,,,,,,,332,323,0.00,
Moose Muhammad III,2573993,WR,FA,Bye,,,,,,,,,,,,,,333,324,0.00,
Malik Nabers,2572342,WR,NYG,MIN,,,,,,,,,,,,,0.00,334,325,0.00,0.0
Jalen Nailor,2567925,WR,MIN,@NYG,,,,0.13,,1.72,26.48,0.25,,,,0.03,4.96,75,326,0.00,-4.96
Nick Nash,2573914,WR,ATL,@ARI,,,,,,,,,,,,,0.00,335,327,0.00,0.0
Jerjuan Newton,2574095,WR,FA,Bye,,,,,,,,,,,,,,336,328,0.00,
Isaiah Neyor,2574544,WR,GB,@CHI,,,,,,,,,,,,,0.00,337,329,0.00,0.0
Jaylin Noel,2574176,WR,HOU,LV,,,,0.95,0.01,0.9,10.52,0.06,,,,0.01,2.00,110,330,0.00,-2.0
Rome Odunze,2571907,WR,CHI,GB,,,,,,,,,,,,,0.00,338,331,0.00,0.0
Bryce Oliver,2573473,WR,TEN,KC,,,,,,,,,,,,,0.00,339,332,0.00,0.0
Gunner Olszewski,2563329,WR,NYG,MIN,,,,0.6,,0.19,2.36,0.02,,,,,0.51,132,333,0.00,-0.51
K.J. Osborn,2564574,WR,ATL,@ARI,,,,,,,,,,,,,0.00,340,334,0.00,0.0
Coleman Owen,2574194,WR,IND,SF,,,,,,,,,,,,,0.00,341,335,0.00,0.0
Rashod Owens,2574037,WR,FA,Bye,,,,,,,,,,,,,,342,336,0.00,
Terique Owens,2573539,WR,FA,Bye,,,,,,,,,,,,,,343,337,0.00,
Tejhaun Palmer,2572423,WR,ARI,ATL,,,,,,,,,,,,,0.00,344,338,0.00,0.0
Trey Palmer,2570350,WR,NO,NYJ,,,,,,,,,,,,,0.00,345,339,0.00,0.0
Eli Pancol,2574228,WR,IND,SF,,,,,,,,,,,,,0.00,346,340,0.00,0.0
Landon Parker,2574195,WR,FA,Bye,,,,,,,,,,,,,,347,341,0.00,
Zach Pascal,2558877,WR,FA,Bye,,,,,,,,,,,,,,348,342,0.00,
Cordarrelle Patterson,2540145,WR,FA,Bye,,,,,,,,,,,,,,349,343,0.00,
Ricky Pearsall,2572507,WR,SF,@IND,,,,,,,,,,,,,0.00,350,344,0.00,0.0
Donovan Peoples-Jones,2563803,WR,FA,Bye,,,,,,,,,,,,,,351,345,0.00,
A.T. Perry,2570137,WR,DEN,JAX,,,,,,,,,,,,,0.00,352,346,0.00,0.0
Dante Pettis,2560836,WR,NO,NYJ,,,,,,1.04,13.96,0.14,,,,0.02,2.72,100,347,0.00,-2.72
Kyle Philips,2567664,WR,FA,Bye,,,,,,,,,,,,,,353,348,0.00,
John Rhys Plumlee,2573518,WR,PIT,@DET,,,,,,,,,,,,,0.00,354,349,0.00,0.0
Ja'Lynn Polk,2572300,WR,NO,NYJ,,,,,,,,,,,,,0.00,355,350,0.00,0.0
Makai Polk,2567304,WR,FA,Bye,,,,,,,,,,,,,,356,351,0.00,
Cornell Powell,2566187,WR,FA,Bye,,,,,,,,,,,,,,357,352,0.00,
Kaden Prather,2573969,WR,FA,Bye,,,,,,,,,,,,,,358,353,0.00,
Brennan Presley,2574276,WR,LAR,@SEA,,,,,,,,,,,,,0.00,359,354,0.00,0.0
Hal Presley,2573970,WR,TEN,KC,,,,,,,,,,,,,0.00,360,355,0.00,0.0
Myles Price,2574357,WR,MIN,@NYG,,,,,,,,,,,,,0.00,361,356,0.00,0.0
Jamaal Pritchett,2574447,WR,NYJ,@NO,,,,,,,,,,,,,0.00,362,357,0.00,0.0
James Proche,2563572,WR,TEN,KC,,,,0.31,,0.4,4.22,0.02,,,,,0.77,128,358,0.00,-0.77
Kendric Pryor,2568612,WR,CIN,@MIA,,,,,,,,,,,,,0.00,363,359,0.00,0.0
Jalen Reagor,2564850,WR,FA,Bye,,,,,,,,,,,,,,364,360,0.00,
Ja'Seem Reed,2574061,WR,CAR,TB,,,,,,,,,,,,,0.00,365,361,0.00,0.0
Louis Rees-Zammit,2572177,WR,FA,Bye,,,,,,,,,,,,,,366,362,0.00,
Hunter Renfrow,2562712,WR,FA,Bye,,,,,,,,,,,,,,367,363,0.00,
Xavier Restrepo,2574160,WR,TEN,KC,,,,,,,,,,,,,0.00,368,364,0.00,0.0
Josh Reynolds,2558194,WR,NYJ,@NO,,,,,,,,,,,,,0.00,369,365,0.00,0.0
Brenden Rice,2572480,WR,LV,@HOU,,,,,,,,,,,,,0.00,370,366,0.00,0.0
Rashee Rice,2569921,WR,KC,@TEN,,,,,,,,,,,,,0.00,371,367,0.00,0.0
JP Richardson,2574017,WR,CHI,GB,,,,,,,,,,,,,0.00,372,368,0.00,0.0
Calvin Ridley,2560854,WR,TEN,KC,,,,,,,,,,,,,0.00,373,369,0.00,0.0
Allen Robinson,2543509,WR,FA,Bye,,,,,,,,,,,,,,374,370,0.00,
Justyn Ross,2568432,WR,FA,Bye,,,,,,,,,,,,,,375,371,0.00,
Kyrese Rowan,2574104,WR,DEN,JAX,,,,,,,,,,,,,0.00,376,372,0.00,0.0
Jalen Royals,2574254,WR,KC,@TEN,,,,0.01,,1.09,12.71,0.09,,,,0.01,2.34,105,373,0.00,-2.34
Curtis Samuel,2558066,WR,BUF,@CLE,,,,,,,,,,,,,0.00,377,374,0.00,0.0
Braylon Sanders,2569038,WR,FA,Bye,,,,,,,,,,,,,,378,375,0.00,
Tyler Scott,2569630,WR,LAR,@SEA,,,,,,,,,,,,,0.00,379,376,0.00,0.0
T.J. Sheffield,2574162,WR,FA,Bye,,,,,,,,,,,,,,380,377,0.00,
Laviska Shenault Jr.,2564232,WR,FA,Bye,,,,,,,,,,,,,,381,378,0.00,
Sterling Shepard,2555295,WR,TB,@CAR,,,,,,,,,,,,,0.00,382,379,0.00,0.0
Will Sheppard,2574638,WR,GB,@CHI,,,,,,,,,,,,,0.00,383,380,0.00,0.0
Trent Sherfield,2561272,WR,ARI,ATL,,,,,,,,,,,,,0.00,384,381,0.00,0.0
Justin Shorter,2569579,WR,LV,@HOU,,,,,,,,,,,,,0.00,385,382,0.00,0.0
David Sills,2562732,WR,ATL,@ARI,,,,0.15,,1.75,21.78,0.22,,,,,4.39,80,383,0.00,-4.39
Steven Sims,2563033,WR,ARI,ATL,,,,,,,,,,,,,0.00,386,384,0.00,0.0
Dorian Singer,2574232,WR,FA,Bye,,,,,,,,,,,,,,387,385,0.00,
Quentin Skinner,2574448,WR,NYJ,@NO,,,,,,,,,,,,,0.00,388,386,0.00,0.0
Quincy Skinner Jr.,2573918,WR,FA,Bye,,,,,,,,,,,,,,389,387,0.00,
Ainias Smith,2572393,WR,CAR,TB,,,,,,,,,,,,,0.00,390,388,0.00,0.0
Brandon Smith,2566839,WR,NE,@BAL,,,,,,,,,,,,,0.00,391,389,0.00,0.0
Jaden Smith,2574651,WR,TB,@CAR,,,,,,,,,,,,,0.00,392,390,0.00,0.0
Key'Shawn Smith,2574309,WR,FA,Bye,,,,,,,,,,,,,,393,391,0.00,
Ihmir Smith-Marsette,2566319,WR,NYG,MIN,,,,,,,,,,,,,0.00,394,392,0.00,0.0
Equanimeous St. Brown,2560883,WR,FA,Bye,,,,,,,,,,,,,,395,393,0.00,
Drake Stoops,2573746,WR,FA,Bye,,,,,,,,,,,,,,396,394,0.00,
Mike Strachan,2565615,WR,FA,Bye,,,,,,,,,,,,,,397,395,0.00,
Blayne Taylor,2574197,WR,FA,Bye,,,,,,,,,,,,,,398,396,0.00,
Malik Taylor,2562995,WR,FA,Bye,,,,,,,,,,,,,,399,397,0.00,
Roc Taylor,2574501,WR,FA,Bye,,,,,,,,,,,,,,400,398,0.00,
Trent Taylor,2558202,WR,SF,@IND,,,,,,,,,,,,,0.00,401,399,0.00,0.0
Thayer Thomas,2571213,WR,FA,Bye,,,,,,,,,,,,,,402,400,0.00,
Deven Thompkins,2569314,WR,ATL,@ARI,,,,,,,,,,,,,0.00,403,401,0.00,0.0
Dont'e Thornton Jr.,2574312,WR,LV,@HOU,,,,0.19,,0.73,11.59,0.06,,,,0.01,1.88,112,402,0.00,-1.88
Tyquan Thornton,2567958,WR,KC,@TEN,,,,,,,,,,,,,0.00,404,403,0.00,0.0
Jamari Thrash,2571955,WR,CLE,BUF,,,,,,,,,,,,,0.00,405,404,0.00,0.0
Mitchell Tinsley,2571650,WR,CIN,@MIA,,,,0.11,,0.27,3.33,0.04,,,,,0.72,129,405,0.00,-0.72
Jalen Tolbert,2567508,WR,DAL,LAC,,,,,,,,,,,,,0.00,406,406,0.00,0.0
Kadarius Toney,2566376,WR,FA,Bye,,,,,,,,,,,,,,407,407,0.00,
Samori Toure,2567628,WR,NO,NYJ,,,,,,,,,,,,,0.00,408,408,0.00,0.0
Austin Trammell,2566728,WR,JAX,@DEN,,,,,,,,,,,,,0.00,409,409,0.00,0.0
Laquon Treadwell,2555214,WR,IND,SF,,,,,,0.2,2.26,0.02,,,,,0.45,138,410,0.00,-0.45
DJ Turner,2565666,WR,LV,@HOU,,,,,,,,,,,,,0.00,410,411,0.00,0.0
Malik Turner,2561671,WR,SF,@IND,,,,,,,,,,,,,0.00,411,412,0.00,0.0
Chris Tyree,2574410,WR,FA,Bye,,,,,,,,,,,,,,412,413,0.00,
Devaughn Vele,2572006,WR,NO,NYJ,,,,,,,,,,,,,0.00,413,414,0.00,0.0
Jalen Virgil,2568756,WR,FA,Bye,,,,,,,,,,,,,,414,415,0.00,
Dayton Wade,2572645,WR,BAL,NE,,,,,,,,,,,,,0.00,415,416,0.00,0.0
Tylan Wallace,2565857,WR,BAL,NE,,,,,,,,,,,,,0.00,417,417,0.00,0.0
Casey Washington,2571820,WR,ATL,@ARI,,,,,,,,,,,,,0.00,418,418,0.00,0.0
Montrell Washington,2567538,WR,FA,Bye,,,,,,,,,,,,,,419,419,0.00,
Tahj Washington,2572258,WR,MIA,CIN,,,,,,,,,,,,,0.00,420,420,0.00,0.0
Jordan Watkins,2574550,WR,SF,@IND,,,,0.11,,0.08,1.05,0.01,,,,,0.22,145,421,0.00,-0.22
Quez Watkins,2564880,WR,PHI,@WAS,,,,,,,,,,,,,0.00,421,422,0.00,0.0
Justin Watson,2560051,WR,HOU,LV,,,,,,,,,,,,,0.00,422,423,0.00,0.0
Jared Wayne,2571017,WR,HOU,LV,,,,,,,,,,,,,0.00,423,424,0.00,0.0
Jeremiah Webb,2574386,WR,NE,@BAL,,,,,,,,,,,,,0.00,425,425,0.00,0.0
Antwane Wells Jr.,2574429,WR,FA,Bye,,,,,,,,,,,,,,426,426,0.00,
Nick Westbrook-Ikhine,2565477,WR,MIA,CIN,,,,,,,,,,,,,0.00,427,427,0.00,0.0
LaJohntay Wester,2573954,WR,BAL,NE,,,,,,,,,,,,,0.00,428,428,0.00,0.0
David White Jr.,2573202,WR,FA,Bye,,,,,,,,,,,,,,429,429,0.00,
Ricky White III,2574578,WR,SEA,LAR,,,,,,,,,,,,,0.00,430,430,0.00,0.0
Kristian Wilkerson,2565480,WR,FA,Bye,,,,,,,,,,,,,,431,431,0.00,
Mario Williams,2574284,WR,FA,Bye,,,,,,,,,,,,,,433,432,0.00,
Mike Williams,2558846,WR,FA,Bye,,,,,,,,,,,,,,434,433,0.00,
Seth Williams,2566052,WR,FA,Bye,,,,,,,,,,,,,,435,434,0.00,
Garrett Wilson,2568048,WR,NYJ,@NO,,,,,,,,,,,,,0.00,436,435,0.00,0.0
Johnny Wilson,2572399,WR,PHI,@WAS,,,,,,,,,,,,,0.00,437,436,0.00,0.0
Pokey Wilson,2571542,WR,FA,Bye,,,,,,,,,,,,,,438,437,0.00,
Roman Wilson,2572459,WR,PIT,@DET,,,,,,,,,,,,,0.00,439,438,0.00,0.0
Juwann Winfree,2562956,WR,FA,Bye,,,,,,,,,,,,,,440,439,0.00,
Mike Woods,2567481,WR,FA,Bye,,,,,,,,,,,,,,441,440,0.00,
Robert Woods,2540169,WR,FA,Bye,,,,,,,,,,,,,,442,441,0.00,
Winston Wright,2574642,WR,FA,Bye,,,,,,,,,,,,,,443,442,0.00,
Nikko Remigio,2570692,WR,KC,@TEN,,,,,,0.21,2.87,0.02,,,,,0.51,133,443,-2.00,-2.51
