PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
James Lynch,2564565,DL,TEN,KC,0.35,0.18,0.06,0.18,,,,,,,,,,,,,,1.02,150,190,0.60,-0.42
Rylie Mills,2574569,DL,SEA,LAR,1.2,0.34,0.2,0.17,,0.06,,,,,,,,0.17,0.34,,,3.46,77,191,0.60,-2.86
PJ Mustipher,2570939,DL,ARI,ATL,,,,,,,,,,,,,,,,,,0.00,382,192,0.60,0.6
A'Shawn Robinson,2555265,DL,CAR,TB,1.2,0.97,0.06,0.23,,0.06,,,,,,,,0.06,0.17,,,3.29,85,193,0.60,-2.69
Jay Tufele,2566172,DL,NYJ,@NO,,,,,,,,,,,,,,,,,,0.00,459,194,0.60,0.6
Tyree Wilson,2570050,DL,LV,@HOU,0.18,0.18,0.06,0.18,,,,,,,,,,,0.12,,,0.83,156,195,0.60,-0.23
Christian Barmore,2566328,DL,NE,@BAL,0.82,0.76,0.21,0.18,,,,,,,,,,0.18,0.65,,,3.15,88,196,0.50,-2.65
Adam Gotsis,2555502,DL,TB,@CAR,,,,,,,,,,,,,,,,,,0.00,283,197,0.50,0.5
Travis Jones,2567277,DL,BAL,NE,1.29,1.01,0.08,0.23,,,,,,,,,,0.06,0.28,,,3.34,82,198,0.50,-2.84
Walter Nolen,2574485,DL,ARI,ATL,1.18,0.65,0.12,0.12,,,0.06,,,,,,,0.06,0.53,,,3.06,93,199,0.50,-2.56
Charles Omenihu,2562324,DL,KC,@TEN,0.82,0.48,,0.07,,,,,0.07,,,,,,,,0.07,1.91,132,200,0.50,-1.41
Myles Adams,2563620,DL,DET,PIT,,,,,,,,,,,,,,,,,,0.00,187,201,0.00,0.0
Adetomiwa Adebawore,2569843,DL,IND,SF,0.12,0.24,0.09,,,0.06,,,,,,,,,0.18,,,0.80,157,202,0.00,-0.8
McTelvin Agim,2563872,DL,FA,Bye,,,,,,,,,,,,,,,,,,,188,203,0.00,
Tommy Akingbesote,2574066,DL,BUF,@CLE,,,,,,,,,,,,,,,,,,0.00,189,204,0.00,0.0
Darius Alexander,2574412,DL,NYG,MIN,0.36,0.48,0.12,0.24,,,,,,,,,,,,,,1.43,141,205,0.00,-1.43
Deslin Alexandre,2570593,DL,FA,Bye,,,,,,,,,,,,,,,,,,,190,206,0.00,
Jaylon Allen,2573076,DL,FA,Bye,,,,,,,,,,,,,,,,,,,191,207,0.00,
Bradlee Anae,2563821,DL,FA,Bye,,,,,,,,,,,,,,,,,,,192,208,0.00,
Evan Anderson,2573524,DL,SF,@IND,,,,,,,,,,,,,,,,,,0.00,193,209,0.00,0.0
Felix Anudike-Uzomah,2569930,DL,KC,@TEN,,,,,,,,,,,,,,,,,,0.00,194,210,0.00,0.0
Dorance Armstrong,2560959,DL,WAS,PHI,,,,,,,,,,,,,,,,,,0.00,195,211,0.00,0.0
Popo Aumavae,2573656,DL,CAR,TB,,,,,,,,,,,,,,,,,,0.00,196,212,0.00,0.0
Eric Banks,2564325,DL,FA,Bye,,,,,,,,,,,,,,,,,,,197,213,0.00,
Ricky Barber,2574605,DL,WAS,PHI,,,,,,,,,,,,,,,,,,0.00,198,214,0.00,0.0
Dante Barnett,2574023,DL,GB,@CHI,,,,,,,,,,,,,,,,,,0.00,199,215,0.00,0.0
Tyler Baron,2574431,DL,NYJ,@NO,,,,,,,,,,,,,,,,,,0.00,200,216,0.00,0.0
Alex Barrett,2559140,DL,FA,Bye,,,,,,,,,,,,,,,,,,,201,217,0.00,
Simeon Barrow Jr.,2573906,DL,MIA,CIN,,,,,,,,,,,,,,,,,,0.00,202,218,0.00,0.0
Kyon Barrs,2573891,DL,FA,Bye,,,,,,,,,,,,,,,,,,,203,219,0.00,
Kyler Baugh,2573358,DL,PIT,@DET,,,,,,,,,,,,,,,,,,0.00,204,220,0.00,0.0
Robert Beal Jr.,2570299,DL,SF,@IND,,,,,,,,,,,,,,,,,,0.00,205,221,0.00,0.0
Travis Bell,2569612,DL,FA,Bye,,,,,,,,,,,,,,,,,,,206,222,0.00,
Diwun Black,2573924,DL,FA,Bye,,,,,,,,,,,,,,,,,,,207,223,0.00,
Philip Blidi,2574144,DL,FA,Bye,,,,,,,,,,,,,,,,,,,208,224,0.00,
Quinton Bohanna,2565995,DL,FA,Bye,,,,,,,,,,,,,,,,,,,209,225,0.00,
Anthony Booker,2574286,DL,FA,Bye,,,,,,,,,,,,,,,,,,,210,226,0.00,
Nick Bosa,2562629,DL,SF,@IND,,,,,,,,,,,,,,,,,,0.00,212,227,0.00,0.0
Khristian Boyd,2572309,DL,NO,NYJ,,,,,,,,,,,,,,,,,,0.00,213,228,0.00,0.0
Will Bradley-King,2566583,DL,SF,@IND,,,,,,,,,,,,,,,,,,0.00,214,229,0.00,0.0
Devin Brandt-Epps,2573957,DL,FA,Bye,,,,,,,,,,,,,,,,,,,215,230,0.00,
C.J. Brewer,2569330,DL,TB,@CAR,,,,,,,,,,,,,,,,,,0.00,216,231,0.00,0.0
Josiah Bronson,2565690,DL,FA,Bye,,,,,,,,,,,,,,,,,,,219,232,0.00,
Vernon Broughton,2574393,DL,NO,NYJ,,,,,,,,,,,,,,,,,,0.00,220,233,0.00,0.0
Earnest Brown IV,2566202,DL,DAL,LAC,,,,,,,,,,,,,,,,,,0.00,221,234,0.00,0.0
Shakel Brown,2571479,DL,FA,Bye,,,,,,,,,,,,,,,,,,,222,235,0.00,
Taven Bryan,2560983,DL,BAL,NE,,,,,,,,,,,,,,,,,,0.00,223,236,0.00,0.0
Matthew Butler,2567871,DL,MIA,CIN,,,,,,,,,,,,,,,,,,0.00,225,237,0.00,0.0
Solomon Byrd,2572084,DL,HOU,LV,,,,,,,,,,,,,,,,,,0.00,226,238,0.00,0.0
Anthony Campbell,2574625,DL,GB,@CHI,,,,,,,,,,,,,,,,,,0.00,227,239,0.00,0.0
Xavier Carlton,2574006,DL,FA,Bye,,,,,,,,,,,,,,,,,,,228,240,0.00,
Owen Carney,2569011,DL,FA,Bye,,,,,,,,,,,,,,,,,,,229,241,0.00,
James Carpenter,2574210,DL,FA,Bye,,,,,,,,,,,,,,,,,,,230,242,0.00,
DeWayne Carter,2571853,DL,BUF,@CLE,,,,,,,,,,,,,,,,,,0.00,231,243,0.00,0.0
Jalen Carter,2570203,DL,PHI,@WAS,,,,,,,,,,,,,,,,,,0.00,232,244,0.00,0.0
Zachary Carter,2567445,DL,ARI,ATL,,,,,,,,,,,,,,,,,,0.00,233,245,0.00,0.0
Nelson Ceaser,2572753,DL,FA,Bye,,,,,,,,,,,,,,,,,,,234,246,0.00,
Micheal Clemons,2568024,DL,NYJ,@NO,1.13,0.51,0.17,0.17,,0.06,,,,,,,,,0.39,,,3.00,97,247,0.00,-3.0
Kameron Cline,2564109,DL,FA,Bye,,,,,,,,,,,,,,,,,,,236,248,0.00,
Keondre Coburn,2569924,DL,FA,Bye,,,,,,,,,,,,,,,,,,,237,249,0.00,
Myles Cole,2572135,DL,FA,Bye,,,,,,,,,,,,,,,,,,,238,250,0.00,
L.J. Collier,2562248,DL,ARI,ATL,,,,,,,,,,,,,,,,,,0.00,239,251,0.00,0.0
Maliek Collins,2555400,DL,CLE,BUF,,,,,,,,,,,,,,,,,,0.00,240,252,0.00,0.0
Keith Cooper Jr.,2574106,DL,CLE,BUF,,,,,,,,,,,,,,,,,,0.00,241,253,0.00,0.0
Byron Cowart,2562392,DL,FA,Bye,,,,,,,,,,,,,,,,,,,242,254,0.00,
Jaden Crumedy,2571886,DL,CAR,TB,,,,,,,,,,,,,,,,,,0.00,245,255,0.00,0.0
Carl Davis,2552280,DL,FA,Bye,,,,,,,,,,,,,,,,,,,248,256,0.00,
Devonta Davis,2574184,DL,FA,Bye,,,,,,,,,,,,,,,,,,,249,257,0.00,
Domenique Davis,2565501,DL,FA,Bye,,,,,,,,,,,,,,,,,,,250,258,0.00,
Jasheen Davis,2574395,DL,FA,Bye,,,,,,,,,,,,,,,,,,,251,259,0.00,
Denzel Daxon,2573046,DL,ARI,ATL,,,,,,,,,,,,,,,,,,0.00,252,260,0.00,0.0
Matt Dickerson,2561044,DL,JAX,@DEN,0.16,0.11,0.08,0.11,,,,,,,,,,,0.11,,,0.69,166,261,0.00,-0.69
Fadil Diggs,2574398,DL,NO,NYJ,,,,,,,,,,,,,,,,,,0.00,254,262,0.00,0.0
Ethan Downs,2574213,DL,KC,@TEN,,,,,,,,,,,,,,,,,,0.00,255,263,0.00,0.0
Michael Dwumfour,2565723,DL,FA,Bye,,,,,,,,,,,,,,,,,,,257,264,0.00,
Mario Edwards,2553433,DL,HOU,LV,,,,,,,,,,,,,,,,,,0.00,258,265,0.00,0.0
TeRah Edwards,2574509,DL,LAC,@DAL,,,,,,,,,,,,,,,,,,0.00,259,266,0.00,0.0
Daniel Ekuale,2561458,DL,PIT,@DET,,,,,,,,,,,,,,,,,,0.00,260,267,0.00,0.0
Jordan Elliott,2563779,DL,SF,@IND,0.73,0.39,0.06,0.17,,,,,,,,,,0.06,0.17,,,1.94,130,268,0.00,-1.94
James Ester,2572657,DL,GB,@CHI,,,,,,,,,,,,,,,,,,0.00,261,269,0.00,0.0
Desmond Evans,2574148,DL,FA,Bye,,,,,,,,,,,,,,,,,,,262,270,0.00,
Joe Evans,2574641,DL,FA,Bye,,,,,,,,,,,,,,,,,,,263,271,0.00,
Joshua Farmer,2574373,DL,NE,@BAL,0.71,0.53,0.03,0.18,,,0.06,,,,,,,0.06,0.12,,,1.98,129,272,0.00,-1.98
Foley Fatukasi,2560722,DL,HOU,LV,,,,,,,,,,,,,,,,,,0.00,264,273,0.00,0.0
Breiden Fehoko,2565030,DL,FA,Bye,,,,,,,,,,,,,,,,,,,265,274,0.00,
Viliami Fehoko Jr.,2569702,DL,IND,SF,,,,,,,,,,,,,,,,,,0.00,266,275,0.00,0.0
Braden Fiske,2572195,DL,LAR,@SEA,1.14,1.2,0.34,0.46,,0.11,0.06,,,,,,,0.06,0.8,,,4.80,38,276,0.00,-4.8
Michael Fletcher,2574438,DL,FA,Bye,,,,,,,,,,,,,,,,,,,267,277,0.00,
Jonathan Ford,2567592,DL,GB,@CHI,,,,,,,,,,,,,,,,,,0.00,268,278,0.00,0.0
Trace Ford,2574422,DL,NYG,MIN,,,,,,,,,,,,,,,,,,0.00,269,279,0.00,0.0
Leki Fotu,2564910,DL,HOU,LV,,,,,,,,,,,,,,,,,,0.00,270,280,0.00,0.0
Morgan Fox,2556529,DL,FA,Bye,,,,,,,,,,,,,,,,,,,271,281,0.00,
Josh Fuga,2574510,DL,LAC,@DAL,,,,,,,,,,,,,,,,,,0.00,272,282,0.00,0.0
Amari Gainer,2573223,DL,NE,@BAL,,,,,,,,,,,,,,,,,,0.00,273,283,0.00,0.0
Bryce Ganious,2574654,DL,FA,Bye,,,,,,,,,,,,,,,,,,,275,284,0.00,
Elijah Garcia,2567829,DL,ATL,@ARI,,,,,,,,,,,,,,,,,,0.00,276,285,0.00,0.0
Jonathan Garvin,2563992,DL,CHI,GB,,,,,,,,,,,,,,,,,,0.00,277,286,0.00,0.0
Ali Gaye,2571005,DL,TEN,KC,,,,,,,,,,,,,,,,,,0.00,278,287,0.00,0.0
Joe Gaziano,2565036,DL,FA,Bye,,,,,,,,,,,,,,,,,,,279,288,0.00,
Kevin Givens,2562655,DL,SF,@IND,,,,,,,,,,,,,,,,,,0.00,280,289,0.00,0.0
Eddie Goldman,2552489,DL,WAS,PHI,,,,,,,,,,,,,,,,,,0.00,281,290,0.00,0.0
Anthony Goodlow,2573716,DL,PIT,@DET,,,,,,,,,,,,,,,,,,0.00,282,291,0.00,0.0
Ta'Quon Graham,2565815,DL,PHI,@WAS,,,,,,,,,,,,,,,,,,0.00,285,292,0.00,0.0
Mike Greene,2569465,DL,FA,Bye,,,,,,,,,,,,,,,,,,,287,293,0.00,
Thor Griffith,2574649,DL,FA,Bye,,,,,,,,,,,,,,,,,,,289,294,0.00,
Yetur Gross-Matos,2563641,DL,SF,@IND,0.97,0.43,0.18,0.37,,,0.06,,,,,,,,0.49,,,2.93,102,295,0.00,-2.93
Gabe Hall,2572738,DL,PHI,@WAS,,,,,,,,,,,,,,,,,,0.00,290,296,0.00,0.0
Mike Hall Jr.,2571949,DL,CLE,BUF,,,,,,,,,,,,,,,,,,0.00,291,297,0.00,0.0
Kyonte Hamilton,2574169,DL,HOU,LV,,,,,,,,,,,,,,,,,,0.00,292,298,0.00,0.0
Johnathan Hankins,2540147,DL,FA,Bye,,,,,,,,,,,,,,,,,,,293,299,0.00,
Daniel Hardy,2567832,DL,CHI,GB,0.18,0.24,,0.06,,0.06,0.06,,,,,,,,,,,0.77,160,300,0.00,-0.77
Javon Hargrave,2555239,DL,MIN,@NYG,,,,,,,,,,,,,,,,,,0.00,294,301,0.00,0.0
Demone Harris,2561209,DL,FA,Bye,,,,,,,,,,,,,,,,,,,295,302,0.00,
Hayden Harris,2573961,DL,FA,Bye,,,,,,,,,,,,,,,,,,,296,303,0.00,
Jonathan Harris,2562945,DL,MIN,@NYG,,,,,,,,,,,,,,,,,,0.00,297,304,0.00,0.0
Marcus Harris,2572090,DL,KC,@TEN,,,,,,,,,,,,,,,,,,0.00,298,305,0.00,0.0
Zach Harrison,2569555,DL,ATL,@ARI,,,,,,,,,,,,,,,,,,0.00,299,306,0.00,0.0
Jared Harrison-Hunte,2573983,DL,CAR,TB,,,,,,,,,,,,,,,,,,0.00,300,307,0.00,0.0
Jahfari Harvey,2574293,DL,LV,@HOU,,,,,,,,,,,,,,,,,,0.00,301,308,0.00,0.0
Ahmed Hassanein,2574109,DL,DET,PIT,,,,,,,,,,,,,,,,,,0.00,302,309,0.00,0.0
Decarius Hawthorne,2574630,DL,FA,Bye,,,,,,,,,,,,,,,,,,,303,310,0.00,
Marcus Haynes,2570909,DL,FA,Bye,,,,,,,,,,,,,,,,,,,304,311,0.00,
Bruce Hector,2561338,DL,FA,Bye,,,,,,,,,,,,,,,,,,,305,312,0.00,
Jack Heflin,2566929,DL,LAR,@SEA,,,,,,,,,,,,,,,,,,0.00,306,313,0.00,0.0
Trey Hendrickson,2557943,DL,CIN,@MIA,,,,,,,,,,,,,,,,,,0.00,308,314,0.00,0.0
Matt Henningsen,2567523,DL,DEN,JAX,,,,,,,,,,,,,,,,,,0.00,309,315,0.00,0.0
KJ Henry,2570374,DL,CLE,BUF,,,,,,,,,,,,,,,,,,0.00,310,316,0.00,0.0
Malik Herring,2566992,DL,KC,@TEN,,,,,,,,,,,,,,,,,,0.00,311,317,0.00,0.0
Kurt Hinish,2568876,DL,HOU,LV,,,,,,,,,,,,,,,,,,0.00,312,318,0.00,0.0
Christopher Hinton,2569146,DL,FA,Bye,,,,,,,,,,,,,,,,,,,313,319,0.00,
Ralph Holley,2574047,DL,FA,Bye,,,,,,,,,,,,,,,,,,,314,320,0.00,
Timmy Horne,2568513,DL,TEN,KC,,,,,,,,,,,,,,,,,,0.00,315,321,0.00,0.0
Cam Horsley,2574153,DL,TEN,KC,,,,,,,,,,,,,,,,,,0.00,316,322,0.00,0.0
Jerry Hughes,496796,DL,FA,Bye,,,,,,,,,,,,,,,,,,,318,323,0.00,
Adin Huntington,2574048,DL,CLE,BUF,,,,,,,,,,,,,,,,,,0.00,319,324,0.00,0.0
Alex Huntley,2574325,DL,MIA,CIN,,,,,,,,,,,,,,,,,,0.00,320,325,0.00,0.0
Nash Hutmacher,2574587,DL,TB,@CAR,,,,,,,,,,,,,,,,,,0.00,322,326,0.00,0.0
Siaki Ika,2569675,DL,FA,Bye,,,,,,,,,,,,,,,,,,,323,327,0.00,
Isaiah Iton,2573455,DL,NE,@BAL,,,,,,,,,,,,,,,,,,0.00,324,328,0.00,0.0
Coziah Izzard,2574248,DL,NO,NYJ,,,,,,,,,,,,,,,,,,0.00,325,329,0.00,0.0
Dvon J-Thomas,2574590,DL,FA,Bye,,,,,,,,,,,,,,,,,,,326,330,0.00,
Cam Jackson,2573987,DL,CAR,TB,,,,,,,,,,,,,,,,,,0.00,327,331,0.00,0.0
Jordan Jackson,2567970,DL,DEN,JAX,,,,,,,,,,,,,,,,,,0.00,329,332,0.00,0.0
Landon Jackson,2573963,DL,BUF,@CLE,,,,,,,,,,,,,,,,,,0.00,330,333,0.00,0.0
Tarron Jackson,2566400,DL,SF,@IND,,,,,,,,,,,,,,,,,,0.00,331,334,0.00,0.0
Javontae Jean-Baptiste,2572570,DL,WAS,PHI,,,,,,,,,,,,,,,,,,0.00,332,335,0.00,0.0
Jordan Jefferson,2572141,DL,CIN,@MIA,,,,,,,,,,,,,,,,,,0.00,333,336,0.00,0.0
Quinton Jefferson,2555358,DL,FA,Bye,,,,,,,,,,,,,,,,,,,334,337,0.00,
Kris Jenkins,2571928,DL,CIN,@MIA,,,,,,,,,,,,,,,,,,0.00,335,338,0.00,0.0
Patrick Jenkins,2574624,DL,ATL,@ARI,,,,,,,,,,,,,,,,,,0.00,336,339,0.00,0.0
Austin Johnson,2556368,DL,JAX,@DEN,,,,,,,,,,,,,,,,,,0.00,337,340,0.00,0.0
Raymond Johnson III,2566674,DL,FA,Bye,,,,,,,,,,,,,,,,,,,339,341,0.00,
Kingsley Jonathan,2569339,DL,NYJ,@NO,,,,,,,,,,,,,,,,,,0.00,340,342,0.00,0.0
Jayson Jones,2573936,DL,TB,@CAR,,,,,,,,,,,,,,,,,,0.00,342,343,0.00,0.0
Justin Jones,2560769,DL,FA,Bye,,,,,,,,,,,,,,,,,,,343,344,0.00,
Sai'vion Jones,2574092,DL,DEN,JAX,,,,,,,,,,,,,,,,,,0.00,344,345,0.00,0.0
Jah Joyner,2574300,DL,FA,Bye,,,,,,,,,,,,,,,,,,,345,346,0.00,
Calijah Kancey,2570356,DL,TB,@CAR,,,,,,,,,,,,,,,,,,0.00,346,347,0.00,0.0
Kyle Kennard,2574519,DL,LAC,@DAL,0.53,0.35,0.06,0.12,,,0.06,,,,,,,,,,,1.37,146,348,0.00,-1.37
Marshawn Kneeland,2571976,DL,FA,Bye,,,,,,,,,,,,,,,,,,,347,349,0.00,
Tanoh Kpassagnon,2558185,DL,FA,Bye,,,,,,,,,,,,,,,,,,,348,350,0.00,
Jamree Kromah,2572962,DL,CHI,GB,,,,,,,,,,,,,,,,,,0.00,349,351,0.00,0.0
Tyler Lacy,2569897,DL,DET,PIT,,,,,,,,,,,,,,,,,,0.00,350,352,0.00,0.0
Carl Lawson,2557901,DL,FA,Bye,,,,,,,,,,,,,,,,,,,351,353,0.00,
DeMarvin Leal,2568147,DL,PIT,@DET,0.16,0.11,,,,0.05,,,,,,,,,,,,0.48,181,354,0.00,-0.48
Jeremiah Ledbetter,2558124,DL,FA,Bye,,,,,,,,,,,,,,,,,,,352,355,0.00,
Logan Lee,2572444,DL,PIT,@DET,,,,,,,,,,,,,,,,,,0.00,353,356,0.00,0.0
Titus Leo,2569873,DL,FA,Bye,,,,,,,,,,,,,,,,,,,354,357,0.00,
Eku Leota,2570789,DL,ARI,ATL,,,,,,,,,,,,,,,,,,0.00,355,358,0.00,0.0
Desmond Little,2574191,DL,FA,Bye,,,,,,,,,,,,,,,,,,,357,359,0.00,
Zion Logue,2571805,DL,BUF,@CLE,,,,,,,,,,,,,,,,,,0.00,358,360,0.00,0.0
Isaiahh Loudermilk,2566457,DL,PIT,@DET,,,,,,,,,,,,,,,,,,0.00,361,361,0.00,0.0
Fabien Lovett Sr.,2572829,DL,NE,@BAL,,,,,,,,,,,,,,,,,,0.00,362,362,0.00,0.0
Dean Lowry,2555274,DL,PIT,@DET,,,,,,,,,,,,,,,,,,0.00,363,363,0.00,0.0
Nate Lynn,2573136,DL,TEN,KC,,,,,,,,,,,,,,,,,,0.00,364,364,0.00,0.0
Treven Ma'ae,2574302,DL,LV,@HOU,,,,,,,,,,,,,,,,,,0.00,365,365,0.00,0.0
Nnamdi Madubuike,2563563,DL,BAL,NE,,,,,,,,,,,,,,,,,,0.00,366,366,0.00,0.0
T.J. Maguranyanga,2574613,DL,WAS,PHI,,,,,,,,,,,,,,,,,,0.00,367,367,0.00,0.0
Blake Mangelson,2574498,DL,FA,Bye,,,,,,,,,,,,,,,,,,,368,368,0.00,
Brodric Martin,2569735,DL,LV,@HOU,,,,,,,,,,,,,,,,,,0.00,369,369,0.00,0.0
Jeremiah Martin,2570864,DL,CHI,GB,,,,,,,,,,,,,,,,,,0.00,370,370,0.00,0.0
Nate Matlack,2574658,DL,FA,Bye,,,,,,,,,,,,,,,,,,,371,371,0.00,
Scott Matlock,2570284,DL,LAC,@DAL,,,,,,,,,,,,,,,,,,0.00,372,372,0.00,0.0
Isaiah McGuire,2569669,DL,CLE,BUF,0.68,0.56,0.11,0.28,,0.06,,,,,,,,,0.39,,,2.40,117,373,0.00,-2.4
Derrick McLendon,2573665,DL,MIA,CIN,,,,,,,,,,,,,,,,,,0.00,374,374,0.00,0.0
TK McLendon Jr.,2571470,DL,FA,Bye,,,,,,,,,,,,,,,,,,,375,375,0.00,
Jordan Miller,2573097,DL,DEN,JAX,,,,,,,,,,,,,,,,,,0.00,376,376,0.00,0.0
Mike Morris,2570317,DL,SEA,LAR,,,,,,,,,,,,,,,,,,0.00,377,377,0.00,0.0
Tre'Mon Morris-Brash,2573433,DL,FA,Bye,,,,,,,,,,,,,,,,,,,378,378,0.00,
Eli Mostaert,2574226,DL,FA,Bye,,,,,,,,,,,,,,,,,,,379,379,0.00,
Al-Quadin Muhammad,2558131,DL,DET,PIT,,,,,,,,,,,,,,,,,,0.00,380,380,0.00,0.0
Fatorma Mulbah,2574445,DL,NYJ,@NO,,,,,,,,,,,,,,,,,,0.00,381,381,0.00,0.0
Larrell Murchison,2564055,DL,LAR,@SEA,0.24,0.18,0.06,,,,,,,,,,,,,,,0.59,175,382,0.00,-0.59
Haggai Ndubuisi,2568120,DL,HOU,LV,,,,,,,,,,,,,,,,,,0.00,383,383,0.00,0.0
Garrett Nelson,2571117,DL,DEN,JAX,,,,,,,,,,,,,,,,,,0.00,384,384,0.00,0.0
Bilal Nichols,2560821,DL,ARI,ATL,,,,,,,,,,,,,,,,,,0.00,385,385,0.00,0.0
Derrick Nnadi,2560823,DL,KC,@TEN,,,,,,,,,,,,,,,,,,0.00,386,386,0.00,0.0
Omarr Norman-Lott,2574252,DL,KC,@TEN,,,,,,,,,,,,,,,,,,0.00,387,387,0.00,0.0
Bill Norton,2574273,DL,LAR,@SEA,,,,,,,,,,,,,,,,,,0.00,388,388,0.00,0.0
Rakeem Nunez-Roches,2552674,DL,NYG,MIN,,,,,,,,,,,,,,,,,,0.00,389,389,0.00,0.0
Pat O'Connor,2558863,DL,DET,PIT,,,,,,,,,,,,,,,,,,0.00,390,390,0.00,0.0
Devonte O'Malley,2574158,DL,FA,Bye,,,,,,,,,,,,,,,,,,,391,391,0.00,
Adedayo Odeleye,2568885,DL,DAL,LAC,,,,,,,,,,,,,,,,,,0.00,392,392,0.00,0.0
Dayo Odeyingbo,2565609,DL,CHI,GB,,,,,,,,,,,,,,,,,,0.00,393,393,0.00,0.0
Otito Ogbonnia,2568183,DL,LAC,@DAL,1.03,0.96,0.06,0.06,,,,,,,,,,,0.19,,,2.43,116,394,0.00,-2.43
Ovie Oghoufo,2573506,DL,FA,Bye,,,,,,,,,,,,,,,,,,,394,395,0.00,
Larry Ogunjobi,2557836,DL,BUF,@CLE,,,,,,,,,,,,,,,,,,0.00,395,396,0.00,0.0
Basil Okoye,2571560,DL,BAL,NE,,,,,,,,,,,,,,,,,,0.00,396,397,0.00,0.0
David Olajiga,2573740,DL,BAL,NE,,,,,,,,,,,,,,,,,,0.00,397,398,0.00,0.0
Collin Oliver,2574135,DL,GB,@CHI,0.18,0.24,0.12,0.12,,,,,,,,,,,0.12,,,0.89,152,399,0.00,-0.89
Ed Oliver,2562322,DL,BUF,@CLE,,,,,,,,,,,,,,,,,,0.00,398,400,0.00,0.0
Levi Onwuzurike,2566067,DL,DET,PIT,,,,,,,,,,,,,,,,,,0.00,399,401,0.00,0.0
Joseph Ossai,2565956,DL,CIN,@MIA,,,,,,,,,,,,,,,,,,0.00,400,402,0.00,0.0
Esezi Otomewo,2567928,DL,PIT,@DET,,,,,,,,,,,,,,,,,,0.00,401,403,0.00,0.0
Payton Page,2574446,DL,NYJ,@NO,,,,,,,,,,,,,,,,,,0.00,402,404,0.00,0.0
Joshua Paschal,2567559,DL,DET,PIT,0.98,0.49,0.18,0.25,,,0.06,,,,,,,0.12,0.43,,,3.07,92,405,0.00,-3.07
Aeneas Peebles,2573946,DL,BAL,NE,,,,,,,,,,,,,,,,,,0.00,403,406,0.00,0.0
Jayden Peevy,2568834,DL,FA,Bye,,,,,,,,,,,,,,,,,,,404,407,0.00,
JJ Pegues,2574305,DL,LV,@HOU,,,,,,,,,,,,,,,,,,0.00,405,408,0.00,0.0
Kyle Peko,2556646,DL,LAC,@DAL,,,,,,,,,,,,,,,,,,0.00,406,409,0.00,0.0
Wilfried Pene,2574379,DL,FA,Bye,,,,,,,,,,,,,,,,,,,407,410,0.00,
Jeremiah Pharms Jr.,2569505,DL,NE,@BAL,,,,,,,,,,,,,,,,,,0.00,408,411,0.00,0.0
Jordan Phillips,2552492,DL,BUF,@CLE,,,,,,,,,,,,,,,,,,0.00,409,412,0.00,0.0
Jordan Phillips,2574329,DL,MIA,CIN,0.77,0.71,0.12,0.18,,,,,,,,,,,0.41,,,2.30,120,413,0.00,-2.3
Michael Pierce,2556650,DL,FA,Bye,,,,,,,,,,,,,,,,,,,410,414,0.00,
Jason Pierre-Paul,496843,DL,TB,@CAR,,,,,,,,,,,,,,,,,,0.00,411,415,0.00,0.0
Brandon Pili,2571153,DL,SEA,LAR,,,,,,,,,,,,,,,,,,0.00,412,416,0.00,0.0
Norell Pollard,2573815,DL,FA,Bye,,,,,,,,,,,,,,,,,,,413,417,0.00,
Isaiah Raikes,2574159,DL,TEN,KC,,,,,,,,,,,,,,,,,,0.00,414,418,0.00,0.0
Keith Randolph Jr.,2572968,DL,FA,Bye,,,,,,,,,,,,,,,,,,,415,419,0.00,
C.J. Ravenell,2572866,DL,TEN,KC,0.12,0.12,0.12,,,,,,,,,,,,,,,0.49,180,420,0.00,-0.49
Jahvaree Ritzie,2574383,DL,FA,Bye,,,,,,,,,,,,,,,,,,,418,421,0.00,
Elijah Roberts,2574596,DL,TB,@CAR,0.35,0.24,,,,,,,,,,,,,,,,0.67,169,422,0.00,-0.67
Sam Roberts,2567946,DL,ATL,@ARI,,,,,,,,,,,,,,,,,,0.00,419,423,0.00,0.0
Janarius Robinson,2566316,DL,KC,@TEN,,,,,,,,,,,,,,,,,,0.00,420,424,0.00,0.0
Jereme Robinson,2574018,DL,FA,Bye,,,,,,,,,,,,,,,,,,,421,425,0.00,
Ty Robinson,2574473,DL,PHI,@WAS,0.92,0.86,0.09,0.12,,,0.06,,,,,,,0.18,0.31,,,2.92,104,426,0.00,-2.92
Casey Rogers,2573509,DL,NYG,MIN,,,,,,,,,,,,,,,,,,0.00,423,427,0.00,0.0
Justin Rogers,2571982,DL,FA,Bye,,,,,,,,,,,,,,,,,,,424,428,0.00,
Demeco Roland,2574574,DL,FA,Bye,,,,,,,,,,,,,,,,,,,425,429,0.00,
Keivie Rose,2574230,DL,JAX,@DEN,,,,,,,,,,,,,,,,,,0.00,426,430,0.00,0.0
Jaquelin Roy,2570080,DL,NE,@BAL,,,,,,,,,,,,,,,,,,0.00,427,431,0.00,0.0
