PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Budda Baker,2558009,DB,ARI,@HOU,5,3,,,,,,,,,,,,,,,,56,9.30
Johnathan Edwards,2574186,DB,IND,@SEA,4,1,,,,,,,,,,,,1,,,,57,9.10
Malaki Starks,2573952,DB,BAL,@CIN,4,1,,,,,,,,,,,,1,,,,58,9.10
Jaylen Watson,2567811,DB,KC,LAC,3,1,1,1,,,,,,,,,,,1,,,59,9.10
Asante Samuel Jr.,2566511,DB,PIT,MIA,2,,,,1,,,,,,,,,1,,,,60,9.00
Tony Jefferson,2540164,DB,LAC,@KC,3,2,,,,,,,,,,,,1,1,,,61,8.70
Quincy Riley,2574404,DB,NO,CAR,2,1,,,,,,,,,,,,2,,,,62,8.60
Donovan Wilson,2562604,DB,DAL,MIN,3,,,1,,,,,,,,,,1,,,,63,8.50
Noah Igbinoghene,2564457,DB,WAS,@NYG,5,,,,,,,,,,,,,,1,,,64,8.00
Paulson Adebo,2566346,DB,NYG,WAS,4,3,,,,,,,,,,,,,,,,65,7.80
Myles Harden,2571952,DB,CLE,@CHI,2,3,,,,,,,,,,,,1,1,,,66,7.80
Josh Metellus,2564568,DB,MIN,@DAL,4,3,,,,,,,,,,,,,,,,67,7.80
Jonas Sanker,2574405,DB,NO,CAR,3,3,,1,,,,,,,,,,,,,,68,7.80
Will Johnson,2574484,DB,ARI,@HOU,3,1,,,,,,,,,,,,1,,,,69,7.60
Kendell Brooks,2571050,DB,TEN,@SF,3,5,,,,,,,,,,,,,,,,70,7.50
Jamel Dean,2562556,DB,TB,ATL,5,,,,,,,,,,,,,,,,,71,7.50
Kyle Hamilton,2567274,DB,BAL,@CIN,3,5,,,,,,,,,,,,,,,,72,7.50
Jaylon Johnson,2563701,DB,CHI,CLE,1,,,,1,,,,,,,,,1,,,,73,7.50
Greg Newsome II,2565980,DB,JAX,NYJ,5,,,,,,,,,,,,,,,,,74,7.50
Jeremy Reaves,2561394,DB,WAS,@NYG,4,,,1,,,,,,,,,,,,,,75,7.50
Carlton Davis III,2561039,DB,NE,BUF,1,3,,1,,,,,,,,,,1,,,,76,7.30
Maxwell Hairston,2573959,DB,BUF,@NE,4,2,,,,,,,,,,,,,,,,77,7.20
Shavon Revel Jr.,2574081,DB,DAL,MIN,3,2,,1,,,,,,,,,,,,,,78,7.20
Isaiah Rodgers,2564142,DB,MIN,@DAL,4,2,,,,,,,,,,,,,,,,79,7.20
Andrew Wingard,2562606,DB,JAX,NYJ,2,4,,1,,,,,,,,,,,,,,80,6.90
Craig Woodson,2574389,DB,NE,BUF,3,4,,,,,,,,,,,,,,,,81,6.90
DaRon Bland,2567490,DB,DAL,MIN,2,2,,,,,,,,,,,,1,,,,82,6.70
Jalen Pitre,2567688,DB,HOU,ARI,2,2,,,,,,,,,,,,1,,,,83,6.70
Darrell Baker Jr.,2569161,DB,TEN,@SF,4,1,,,,,,,,,,,,,,,,84,6.60
Keisean Nixon,2562938,DB,GB,@DEN,4,1,,,,,,,,,,,,,,,,85,6.60
Eric Stokes,2566097,DB,LV,@PHI,4,1,,,,,,,,,,,,,,,,86,6.60
Christian Gonzalez,2570122,DB,NE,BUF,1,4,,,,,,,,,,,,1,,,,87,6.40
Kam Curl,2565270,DB,LAR,DET,3,3,,,,,,,,,,,,,,,,88,6.30
Darren Hall,2565821,DB,ARI,@HOU,3,3,,,,,,,,,,,,,,,,89,6.30
Malik Hooker,2558060,DB,DAL,MIN,3,3,,,,,,,,,,,,,,,,90,6.30
Chau Smith-Wade,2571895,DB,CAR,@NO,3,3,,,,,,,,,,,,,,,,91,6.30
Adoree' Jackson,2558065,DB,PHI,LV,2,1,,,,,,,,,,,,1,,,,92,6.10
Kevin Knowles,2574249,DB,KC,LAC,2,1,,,,,,,,,,,,1,,,,93,6.10
A.J. Terrell,2563527,DB,ATL,@TB,2,1,,,,,,,,,,,,1,,,,94,6.10
Cooper DeJean,2572375,DB,PHI,LV,4,,,,,,,,,,,,,,,,,95,6.00
Talanoa Hufanga,2566529,DB,DEN,GB,3,,,1,,,,,,,,,,,,,,96,6.00
Cam Lewis,2563205,DB,BUF,@NE,4,,,,,,,,,,,,,,,,,97,6.00
Markquese Bell,2568666,DB,DAL,MIN,2,2,,1,,,,,,,,,,,,,,98,5.70
Tyson Campbell,2566151,DB,CLE,@CHI,3,2,,,,,,,,,,,,,,,,99,5.70
Jevon Holland,2566283,DB,NYG,WAS,3,2,,,,,,,,,,,,,,,,100,5.70
Jordan Howden,2570140,DB,NO,CAR,3,2,,,,,,,,,,,,,,,,101,5.70
Taron Johnson,2560766,DB,BUF,@NE,3,2,,,,,,,,,,,,,,,,102,5.70
Tre'von Moehrig,2566268,DB,CAR,@NO,3,2,,,,,,,,,,,,,,,,103,5.70
D.J. Reed,2560850,DB,DET,@LAR,3,2,,,,,,,,,,,,,,,,104,5.70
Evan Williams,2572057,DB,GB,@DEN,3,2,,,,,,,,,,,,,,,,105,5.70
Julian Love,2562414,DB,SEA,IND,,1,,,,,,,,,,,,2,,,,106,5.60
Qwan'tez Stiggers,2572369,DB,NYJ,@JAX,2,,,,,,,,,,,,,1,,,,107,5.50
Carrington Valentine,2569774,DB,GB,@DEN,2,,,,,,,,,,,,,1,,,,108,5.50
Ashtyn Davis,2564793,DB,MIA,@PIT,2,4,,,,,,,,,,,,,,,,109,5.40
Nahshon Wright,2566022,DB,CHI,CLE,1,2,,,,,,,,,,,,1,,,,110,5.20
Kool-Aid McKinstry,2572321,DB,NO,CAR,3,1,,,,,,,,,,,,,,,,111,5.10
Derek Stingley Jr.,2567694,DB,HOU,ARI,2,1,,1,,,,,,,,,,,,,,112,5.10
Geno Stone,2563584,DB,CIN,BAL,3,1,,,,,,,,,,,,,,,,113,5.10
Kindle Vildor,2563713,DB,TB,ATL,3,1,,,,,,,,,,,,,,,,114,5.10
Nohl Williams,2574260,DB,KC,LAC,3,1,,,,,,,,,,,,,,,,115,5.10
Cole Bishop,2571850,DB,BUF,@NE,2,3,,,,,,,,,,,,,,,,116,4.80
Jaquan Brisker,2567370,DB,CHI,CLE,2,3,,,,,,,,,,,,,,,,117,4.80
Rock Ya-Sin,2562614,DB,DET,@LAR,2,3,,,,,,,,,,,,,,,,118,4.80
Cam Hart,2572471,DB,LAC,@KC,1,1,,,,,,,,,,,,1,,,,119,4.60
Sam Webb,2569005,DB,CLE,@CHI,1,1,,,,,,,,,,,,1,,,,120,4.60
Tony Adams,2568444,DB,NYJ,@JAX,3,,,,,,,,,,,,,,,,,121,4.50
Cobie Durant,2567826,DB,LAR,DET,3,,,,,,,,,,,,,,,,,122,4.50
Kelee Ringo,2570197,DB,PHI,LV,3,,,,,,,,,,,,,,,,,123,4.50
Josh Wallace,2573749,DB,LAR,DET,3,,,,,,,,,,,,,,,,,124,4.50
Charles Woods,2573755,DB,NE,BUF,3,,,,,,,,,,,,,,,,,125,4.50
Kitan Crawford,2574481,DB,ARI,@HOU,2,2,,,,,,,,,,,,,,,,126,4.20
Renardo Green,2572495,DB,SF,TEN,2,2,,,,,,,,,,,,,,,,127,4.20
Brandon Jones,2564469,DB,DEN,GB,2,2,,,,,,,,,,,,,,,,128,4.20
Darien Porter,2574306,DB,LV,@PHI,2,2,,,,,,,,,,,,,,,,129,4.20
Benjamin St-Juste,2566604,DB,LAC,@KC,2,2,,,,,,,,,,,,,,,,130,4.20
Marcus Williams,2558847,DB,LAC,@KC,2,2,,,,,,,,,,,,,,,,131,4.20
Denzel Burke,2574477,DB,ARI,@HOU,1,,,,,,,,,,,,,1,,,,132,4.00
Jaylen McCollough,2573734,DB,LAR,DET,1,,,,,,,,,,,,,1,,,,133,4.00
Quinyon Mitchell,2572387,DB,PHI,LV,1,,,,,,,,,,,,,1,,,,134,4.00
Jacob Parrish,2574594,DB,TB,ATL,2,,,,,,1,,,,,,,,,,,135,4.00
Andru Phillips,2572348,DB,NYG,WAS,1,,,,,,,,,,,,,1,,,,136,4.00
Rasul Douglas,2558168,DB,MIA,@PIT,1,4,,,,,,,,,,,,,,,,137,3.90
Jordan Poyer,2539290,DB,BUF,@NE,1,4,,,,,,,,,,,,,,,,138,3.90
Jaden Hicks,2572171,DB,KC,LAC,1,1,0.5,,,,,,,,,,,,1,,,139,3.60
R.J. Mickens,2574522,DB,LAC,@KC,2,1,,,,,,,,,,,,,,,,140,3.60
Alontae Taylor,2567979,DB,NO,CAR,2,1,,,,,,,,,,,,,,,,141,3.60
Kaiir Elam,2567331,DB,TEN,@SF,1,1,,,,,1,,,,,,,,,,9,142,3.40
Mekhi Blackmon,2570086,DB,IND,@SEA,1,3,,,,,,,,,,,,,,,,143,3.30
Kamren Kinchens,2572204,DB,LAR,DET,1,3,,,,,,,,,,,,,,,,144,3.30
Deommodore Lenoir,2566535,DB,SF,TEN,1,3,,,,,,,,,,,,,,,,145,3.30
Cordale Flott,2567997,DB,NYG,WAS,,1,,,,,,,,,,,,1,,,,146,3.10
P.J. Locke,2563012,DB,DEN,GB,,1,,,,,,,,,,,,1,,,,147,3.10
Tremon Smith,2561103,DB,HOU,ARI,,1,,,,,,,,,,,,1,,,,148,3.10
Christian Braswell,2569876,DB,JAX,NYJ,1,,,1,,,,,,,,,,,,,,149,3.00
Kevin Byard,2555158,DB,CHI,CLE,2,,,,,,,,,,,,,,,,,150,3.00
Dean Clark,2574433,DB,NYJ,@JAX,2,,,,,,,,,,,,,,,,,151,3.00
Kyle Dugger,2564601,DB,PIT,MIA,2,,,,,,,,,,,,,,,,,152,3.00
Brandin Echols,2565726,DB,PIT,MIA,2,,,,,,,,,,,,,,,,,153,3.00
Isaiah Johnson,2573265,DB,MIA,@PIT,2,,,,,,,,,,,,,,,,,154,3.00
Jarrian Jones,2572144,DB,JAX,NYJ,2,,,,,,,,,,,,,,,,,155,3.00
Ja'Quan McMillian,2568747,DB,DEN,GB,2,,,,,,,,,,,,,,,,,156,3.00
Ty Okada,2571354,DB,SEA,IND,2,,,,,,,,,,,,,,,,,157,3.00
DJ Turner II,2569654,DB,CIN,BAL,2,,,,,,,,,,,,,,,,,158,3.00
Zayne Anderson,2566977,DB,GB,@DEN,1,2,,,,,,,,,,,,,,,,159,2.70
Reed Blankenship,2568057,DB,PHI,LV,1,2,,,,,,,,,,,,,,,,160,2.70
Myles Bryant,2564592,DB,HOU,ARI,1,2,,,,,,,,,,,,,,,,161,2.70
Javon Bullard,2572027,DB,GB,@DEN,1,2,,,,,,,,,,,,,,,,162,2.70
Caelen Carson,2571967,DB,DAL,MIN,1,2,,,,,,,,,,,,,,,,163,2.70
Jeremy Chinn,2563632,DB,LV,@PHI,1,2,,,,,,,,,,,,,,,,164,2.70
Will Harris,2562395,DB,WAS,@NYG,1,2,,,,,,,,,,,,,,,,165,2.70
Ifeatu Melifonwu,2566064,DB,MIA,@PIT,1,2,,,,,,,,,,,,,,,,166,2.70
Jason Pinnock,2565753,DB,SF,TEN,1,2,,,,,,,,,,,,,,,,167,2.70
Lathan Ransom,2573997,DB,CAR,@NO,1,2,,,,,,,,,,,,,,,,168,2.70
Kris Abrams-Draine,2571988,DB,DEN,GB,1,1,,,,,,,,,,,,,,,,169,2.10
Ji'Ayir Brown,2570287,DB,SF,TEN,1,1,,,,,,,,,,,,,,,,170,2.10
Elijah Hicks,2567397,DB,CHI,CLE,1,1,,,,,,,,,,,,,,,,171,2.10
Lonnie Johnson,2562295,DB,LV,@PHI,1,1,,,,,,,,,,,,,,,,172,2.10
Robert Rochell,2566241,DB,CAR,@NO,1,1,,,,,,,,,,,,,,,,173,2.10
Daniel Thomas,2564238,DB,DET,@LAR,1,1,,,,,,,,,,,,,,,,174,2.10
Dante Trader Jr.,2574334,DB,MIA,@PIT,1,1,,,,,,,,,,,,,,,,175,2.10
Kendall Williamson,2569639,DB,LAC,@KC,1,1,,,,,,,,,,,,,,,,176,2.10
Grant Delpit,2563773,DB,CLE,@CHI,,3,,,,,,,,,,,,,,,,177,1.80
Jamal Adams,2557979,DB,LV,@PHI,1,,,,,,,,,,,,,,,,,178,1.50
Chidobe Awuzie,2557840,DB,BAL,@CIN,1,,,,,,,,,,,,,,,,,179,1.50
Jahdae Barron,2574084,DB,DEN,GB,1,,,,,,,,,,,,,,,,,180,1.50
Josh Blackwell,2568054,DB,CHI,CLE,1,,,,,,,,,,,,,,,,,181,1.50
Alijah Clark,2574071,DB,DAL,MIN,1,,,,,,,,,,,,,,,,,182,1.50
Chuck Clark,2558248,DB,PIT,MIA,1,,,,,,,,,,,,,,,,,183,1.50
Jordan Clark,2574434,DB,NYJ,@JAX,1,,,,,,,,,,,,,,,,,184,1.50
Kei'Trel Clark,2570230,DB,ARI,@HOU,1,,,,,,,,,,,,,,,,,185,1.50
Marcus Epps,2562946,DB,PHI,LV,1,,,,,,,,,,,,,,,,,186,1.50
Donte Jackson,2560753,DB,LAC,@KC,1,,,,,,,,,,,,,,,,,187,1.50
Rayshawn Jenkins,2558182,DB,CLE,@CHI,1,,,,,,,,,,,,,,,,,188,1.50
Josh Jobe,2568087,DB,SEA,IND,1,,,,,,,,,,,,,,,,,189,1.50
Jaylon Jones,2567406,DB,CHI,CLE,1,,,,,,,,,,,,,,,,,190,1.50
Devon Key,2566995,DB,DEN,GB,1,,,,,,,,,,,,,,,,,191,1.50
Kenny Moore II,2558976,DB,IND,@SEA,1,,,,,,,,,,,,,,,,,192,1.50
Fabian Moreau,2558136,DB,MIN,@DAL,1,,,,,,,,,,,,,,,,,193,1.50
Isaiah Oliver,2560830,DB,NYJ,@JAX,1,,,,,,,,,,,,,,,,,194,1.50
Joey Porter Jr.,2570251,DB,PIT,MIA,1,,,,,,,,,,,,,,,,,195,1.50
Tyrique Stevenson,2569627,DB,CHI,CLE,1,,,,,,,,,,,,,,,,,196,1.50
Reddy Steward,2572974,DB,DAL,MIN,1,,,,,,,,,,,,,,,,,197,1.50
Tarheeb Still,2572483,DB,LAC,@KC,1,,,,,,,,,,,,,,,,,198,1.50
T.J. Tampa,2571841,DB,BAL,@CIN,1,,,,,,,,,,,,,,,,,199,1.50
Kevin Winston Jr.,2574165,DB,TEN,@SF,1,,,,,,,,,,,,,,,,,200,1.50
Jourdan Lewis,2557920,DB,JAX,NYJ,,2,,,,,,,,,,,,,,,,201,1.20
Upton Stout,2574548,DB,SF,TEN,,2,,,,,,,,,,,,,,,,202,1.20
Ar'Darius Washington,2566632,DB,BAL,@CIN,,2,,,,,,,,,,,,,,,,203,1.20
Chigozie Anusiem,2573596,DB,LV,@PHI,,1,,,,,,,,,,,,,,,,204,0.60
Tre Avery,2568801,DB,CLE,@CHI,,1,,,,,,,,,,,,,,,,205,0.60
Khalil Dorsey,2565336,DB,DET,@LAR,,1,,,,,,,,,,,,,,,,206,0.60
Mike Ford,2561527,DB,ATL,@TB,,1,,,,,,,,,,,,,,,,207,0.60
J.T. Gray,2561206,DB,TB,ATL,,1,,,,,,,,,,,,,,,,208,0.60
Josh Hayes,2570362,DB,TB,ATL,,1,,,,,,,,,,,,,,,,209,0.60
Ja'Marcus Ingram,2569336,DB,HOU,ARI,,1,,,,,,,,,,,,,,,,210,0.60
Rayuan Lane III,2574221,DB,JAX,NYJ,,1,,,,,,,,,,,,,,,,211,0.60
Chase Lucas,2567553,DB,SF,TEN,,1,,,,,,,,,,,,,,,,212,0.60
Dell Pettus,2573346,DB,NE,BUF,,1,,,,,,,,,,,,,,,,213,0.60
Decamerion Richardson,2572237,DB,LV,@PHI,,1,,,,,,,,,,,,,,,,214,0.60
Brenden Schooler,2568483,DB,NE,BUF,,1,,,,,,,,,,,,,,,,215,0.60
Ja'Sir Taylor,2568192,DB,NYJ,@JAX,,1,,,,,,,,,,,,,,,,216,0.60
Tavierre Thomas,2561278,DB,MIN,@DAL,,1,,,,,,,,,,,,,,,,217,0.60
Rodney Thomas,2567721,DB,IND,@SEA,,,,,,,,,,,,,,,1,,,218,0.50
Micah Abraham,2572108,DB,FA,Bye,,,,,,,,,,,,,,,,,,219,0.00
BJ Adams,2574315,DB,FA,Bye,,,,,,,,,,,,,,,,,,220,0.00
Jaire Alexander,2560952,DB,FA,Bye,,,,,,,,,,,,,,,,,,221,0.00
Kam Alexander,2574640,DB,FA,Bye,,,,,,,,,,,,,,,,,,222,0.00
Zy Alexander,2574553,DB,FA,Bye,,,,,,,,,,,,,,,,,,223,0.00
Ugo Amadi,2562464,DB,NO,CAR,,,,,,,,,,,,,,,,,,224,0.00
Trey Amos,2574603,DB,WAS,@NYG,,,,,,,,,,,,,,,,,,225,0.00
Tycen Anderson,2567442,DB,CIN,BAL,,,,,,,,,,,,,,,,,,226,0.00
Daijahn Anthony,2571919,DB,CIN,BAL,,,,,,,,,,,,,,,,,,227,0.00
Eli Apple,2555277,DB,SF,TEN,,,,,,,,,,,,,,,,,,228,0.00
Jalyn Armour-Davis,2567262,DB,TEN,@SF,,,,,,,,,,,,,,,,,,229,0.00
Cornell Armstrong,2561147,DB,FA,Bye,,,,,,,,,,,,,,,,,,230,0.00
Damon Arnette,2564409,DB,FA,Bye,,,,,,,,,,,,,,,,,,231,0.00
Grayland Arnold,2564814,DB,FA,Bye,,,,,,,,,,,,,,,,,,232,0.00
Terrion Arnold,2572009,DB,DET,@LAR,,,,,,,,,,,,,,,,,,233,0.00
Alex Austin,2569591,DB,NE,BUF,,,,,,,,,,,,,,,,,,234,0.00
Johnathan Baldwin,2574123,DB,GB,@DEN,,,,,,,,,,,,,,,,,,235,0.00
Corey Ballentine,2562228,DB,DAL,MIN,,,,,,,,,,,,,,,,,,236,0.00
Deonte Banks,2570155,DB,NYG,WAS,,,,,,,,,,,,,,,,,,237,0.00
Marcus Banks,2573551,DB,TB,ATL,,,,,,,,,,,,,,,,,,238,0.00
Luq Barcoo,2564160,DB,FA,Bye,,,,,,,,,,,,,,,,,,239,0.00
Shemar Bartholomew,2572678,DB,GB,@DEN,,,,,,,,,,,,,,,,,,240,0.00
Essang Bassey,2563875,DB,FA,Bye,,,,,,,,,,,,,,,,,,241,0.00
Miles Battle,2572808,DB,FA,Bye,,,,,,,,,,,,,,,,,,242,0.00
Dalys Beanum,2574392,DB,NO,CAR,,,,,,,,,,,,,,,,,,243,0.00
D'Anthony Bell,2568630,DB,CAR,@NO,,,,,,,,,,,,,,,,,,244,0.00
Christian Benford,2567322,DB,BUF,@NE,,,,,,,,,,,,,,,,,,245,0.00
Jakorian Bennett,2570038,DB,PHI,LV,,,,,,,,,,,,,,,,,,246,0.00
Jarrick Bernard-Converse,2570176,DB,NYG,WAS,,,,,,,,,,,,,,,,,,247,0.00
Beanie Bishop Jr.,2573512,DB,NO,CAR,,,,,,,,,,,,,,,,,,248,0.00
Henry Black,2563974,DB,FA,Bye,,,,,,,,,,,,,,,,,,249,0.00
Korie Black,2574414,DB,NYG,WAS,,,,,,,,,,,,,,,,,,250,0.00
Julian Blackmon,2564103,DB,NO,CAR,,,,,,,,,,,,,,,,,,251,0.00
Joshuah Bledsoe,2566331,DB,FA,Bye,,,,,,,,,,,,,,,,,,252,0.00
Joey Blount,2568225,DB,ARI,@HOU,,,,,,,,,,,,,,,,,,253,0.00
Bubba Bolden,2568228,DB,FA,Bye,,,,,,,,,,,,,,,,,,254,0.00
Isaiah Bolden,2570116,DB,FA,Bye,,,,,,,,,,,,,,,,,,255,0.00
Ethan Bonner,2571144,DB,MIA,@PIT,,,,,,,,,,,,,,,,,,256,0.00
Andrew Booth,2567904,DB,FA,Bye,,,,,,,,,,,,,,,,,,257,0.00
Dicaprio Bootle,2566980,DB,FA,Bye,,,,,,,,,,,,,,,,,,258,0.00
Billy Bowman Jr.,2573907,DB,ATL,@TB,,,,,,,,,,,,,,,,,,259,0.00
Kris Boyd,2562630,DB,NYJ,@JAX,,,,,,,,,,,,,,,,,,260,0.00
Ekow Boye-Doe,2571497,DB,FA,Bye,,,,,,,,,,,,,,,,,,261,0.00
Beau Brade,2572591,DB,NYG,WAS,,,,,,,,,,,,,,,,,,262,0.00
Millard Bradford,2573361,DB,FA,Bye,,,,,,,,,,,,,,,,,,263,0.00
Brian Branch,2569729,DB,DET,@LAR,,,,,,,,,,,,,,,,,,264,0.00
Julius Brents,2569840,DB,MIA,@PIT,,,,,,,,,,,,,,,,,,265,0.00
Trikweze Bridges,2574506,DB,DAL,MIN,,,,,,,,,,,,,,,,,,266,0.00
Nate Brooks,2562843,DB,FA,Bye,,,,,,,,,,,,,,,,,,267,0.00
Natrone Brooks,2571422,DB,ATL,@TB,,,,,,,,,,,,,,,,,,268,0.00
Will Brooks,2574666,DB,FA,Bye,,,,,,,,,,,,,,,,,,269,0.00
JaTravis Broughton,2573976,DB,FA,Bye,,,,,,,,,,,,,,,,,,270,0.00
Kahzir Brown,2574127,DB,FA,Bye,,,,,,,,,,,,,,,,,,271,0.00
Mike Brown,2569050,DB,TEN,@SF,,,,,,,,,,,,,,,,,,272,0.00
Omar Brown,2573082,DB,FA,Bye,,,,,,,,,,,,,,,,,,273,0.00
Sydney Brown,2570200,DB,PHI,LV,,,,,,,,,,,,,,,,,,274,0.00
Tony Brown,2560982,DB,FA,Bye,,,,,,,,,,,,,,,,,,275,0.00
Tre Brown,2566550,DB,NYJ,@JAX,,,,,,,,,,,,,,,,,,276,0.00
Jarvis Brownlee Jr.,2572060,DB,NYJ,@JAX,,,,,,,,,,,,,,,,,,277,0.00
Terrell Burgess,2564331,DB,NO,CAR,,,,,,,,,,,,,,,,,,278,0.00
Artie Burns,2555344,DB,MIA,@PIT,,,,,,,,,,,,,,,,,,279,0.00
Major Burns,2574005,DB,FA,Bye,,,,,,,,,,,,,,,,,,280,0.00
Deon Bush,2555155,DB,KC,LAC,,,,,,,,,,,,,,,,,,281,0.00
Josh Butler,2571753,DB,DAL,MIN,,,,,,,,,,,,,,,,,,282,0.00
Percy Butler,2568318,DB,WAS,@NYG,,,,,,,,,,,,,,,,,,283,0.00
Keydrain Calligan,2574620,DB,TEN,@SF,,,,,,,,,,,,,,,,,,284,0.00
Elijah Campbell,2561455,DB,MIA,@PIT,,,,,,,,,,,,,,,,,,285,0.00
Derrick Canteen,2574537,DB,SF,TEN,,,,,,,,,,,,,,,,,,286,0.00
Ajani Carter,2574652,DB,HOU,ARI,,,,,,,,,,,,,,,,,,287,0.00
Michael Carter II,2565717,DB,PHI,LV,,,,,,,,,,,,,,,,,,288,0.00
Sebastian Castro,2574491,DB,PIT,MIA,,,,,,,,,,,,,,,,,,289,0.00
Tariq Castro-Fields,2568201,DB,PHI,LV,,,,,,,,,,,,,,,,,,290,0.00
Zion Childress,2574070,DB,DAL,MIN,,,,,,,,,,,,,,,,,,291,0.00
Lewis Cine,2567910,DB,FA,Bye,,,,,,,,,,,,,,,,,,292,0.00
Andre Cisco,2566154,DB,NYJ,@JAX,,,,,,,,,,,,,,,,,,293,0.00
Hudson Clark,2574287,DB,FA,Bye,,,,,,,,,,,,,,,,,,294,0.00
Brandon Codrington,2572856,DB,BUF,@NE,,,,,,,,,,,,,,,,,,295,0.00
Jordan Colbert,2573256,DB,MIA,@PIT,,,,,,,,,,,,,,,,,,296,0.00
Alex Cook,2570587,DB,FA,Bye,,,,,,,,,,,,,,,,,,297,0.00
Ryan Cooper Jr.,2572603,DB,FA,Bye,,,,,,,,,,,,,,,,,,298,0.00
Te'Cory Couch,2573644,DB,BUF,@NE,,,,,,,,,,,,,,,,,,299,0.00
Jacobe Covington,2574242,DB,FA,Bye,,,,,,,,,,,,,,,,,,300,0.00
Keion Crossen,2561157,DB,FA,Bye,,,,,,,,,,,,,,,,,,301,0.00
Brandon Crossley,2574371,DB,FA,Bye,,,,,,,,,,,,,,,,,,302,0.00
Fentrell Cypress II,2574609,DB,FA,Bye,,,,,,,,,,,,,,,,,,303,0.00
Cameron Dantzler,2564526,DB,FA,Bye,,,,,,,,,,,,,,,,,,304,0.00
Ronald Darby,2552689,DB,FA,Bye,,,,,,,,,,,,,,,,,,305,0.00
Jaden Davis,2572408,DB,ARI,@HOU,,,,,,,,,,,,,,,,,,306,0.00
Jalen Davis,2561316,DB,CIN,BAL,,,,,,,,,,,,,,,,,,307,0.00
Michael Davis,2559164,DB,NO,CAR,,,,,,,,,,,,,,,,,,308,0.00
Elliott Davison,2574396,DB,NO,CAR,,,,,,,,,,,,,,,,,,309,0.00
MJ Devonshire,2572222,DB,BUF,@NE,,,,,,,,,,,,,,,,,,310,0.00
Marcellas Dial Jr.,2572291,DB,NE,BUF,,,,,,,,,,,,,,,,,,311,0.00
Quandre Diggs,2552262,DB,SEA,IND,,,,,,,,,,,,,,,,,,312,0.00
Trevon Diggs,2563836,DB,GB,@DEN,,,,,,,,,,,,,,,,,,313,0.00
Malik Dixon-Williams,2574263,DB,FA,Bye,,,,,,,,,,,,,,,,,,314,0.00
Mello Dotson,2574290,DB,FA,Bye,,,,,,,,,,,,,,,,,,315,0.00
Michael Dowell,2572992,DB,FA,Bye,,,,,,,,,,,,,,,,,,316,0.00
Storm Duck,2573259,DB,MIA,@PIT,,,,,,,,,,,,,,,,,,317,0.00
Isaiah Dunn,2565720,DB,FA,Bye,,,,,,,,,,,,,,,,,,318,0.00
Chris Edmonds,2573025,DB,CLE,@CHI,,,,,,,,,,,,,,,,,,319,0.00
Terrell Edmunds,2560712,DB,LV,@PHI,,,,,,,,,,,,,,,,,,320,0.00
Mike Edwards,2562259,DB,KC,LAC,,,,,,,,,,,,,,,,,,321,0.00
DeShon Elliott,2560715,DB,PIT,MIA,,,,,,,,,,,,,,,,,,322,0.00
Martin Emerson,2567466,DB,CLE,@CHI,,,,,,,,,,,,,,,,,,323,0.00
Akayleb Evans,2567913,DB,CAR,@NO,,,,,,,,,,,,,,,,,,324,0.00
JayVian Farr,2574662,DB,FA,Bye,,,,,,,,,,,,,,,,,,325,0.00
AJ Finley,2571294,DB,SEA,IND,,,,,,,,,,,,,,,,,,326,0.00
Dallis Flowers,2568906,DB,CHI,CLE,,,,,,,,,,,,,,,,,,327,0.00
Tre Flowers,2560728,DB,PIT,MIA,,,,,,,,,,,,,,,,,,328,0.00
Tra Fluellen,2573905,DB,FA,Bye,,,,,,,,,,,,,,,,,,329,0.00
Darrick Forrest,2566598,DB,FA,Bye,,,,,,,,,,,,,,,,,,330,0.00
O'Donnell Fortune,2574423,DB,FA,Bye,,,,,,,,,,,,,,,,,,331,0.00
Sam Franklin Jr.,2563638,DB,BUF,@NE,,,,,,,,,,,,,,,,,,332,0.00
Zah Frazier,2574009,DB,CHI,CLE,,,,,,,,,,,,,,,,,,333,0.00
Jordan Fuller,2564340,DB,ATL,@TB,,,,,,,,,,,,,,,,,,334,0.00
Kristian Fulton,2564046,DB,KC,LAC,,,,,,,,,,,,,,,,,,335,0.00
Tyrek Funderburk,2573563,DB,MIN,@DAL,,,,,,,,,,,,,,,,,,336,0.00
Keenan Garber,2574346,DB,DET,@LAR,,,,,,,,,,,,,,,,,,337,0.00
Sauce Gardner,2568027,DB,IND,@SEA,,,,,,,,,,,,,,,,,,338,0.00
Mekhi Garner,2570644,DB,FA,Bye,,,,,,,,,,,,,,,,,,339,0.00
Allan George,2568591,DB,FA,Bye,,,,,,,,,,,,,,,,,,340,0.00
Isaac Gifford,2573982,DB,FA,Bye,,,,,,,,,,,,,,,,,,341,0.00
Stephon Gilmore,2533062,DB,FA,Bye,,,,,,,,,,,,,,,,,,342,0.00
Steven Gilmore,2570954,DB,FA,Bye,,,,,,,,,,,,,,,,,,343,0.00
Mario Goodrich,2568084,DB,FA,Bye,,,,,,,,,,,,,,,,,,344,0.00
