PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Eric Gregory,2574030,DL,NE,BUF,,,,,,,,,,,,,,,,,,283,0.00
Thor Griffith,2574649,DL,FA,Bye,,,,,,,,,,,,,,,,,,284,0.00
Yetur Gross-Matos,2563641,DL,SF,TEN,,,,,,,,,,,,,,,,,,285,0.00
Gabe Hall,2572738,DL,PHI,LV,,,,,,,,,,,,,,,,,,286,0.00
Kyonte Hamilton,2574169,DL,HOU,ARI,,,,,,,,,,,,,,,,,,287,0.00
Ty Hamilton,2574268,DL,LAR,DET,,,,,,,,,,,,,,,,,,288,0.00
Johnathan Hankins,2540147,DL,FA,Bye,,,,,,,,,,,,,,,,,,289,0.00
Daniel Hardy,2567832,DL,CHI,CLE,,,,,,,,,,,,,,,,,,290,0.00
Derrick Harmon,2574493,DL,PIT,MIA,,,,,,,,,,,,,,,,,,291,0.00
Demone Harris,2561209,DL,FA,Bye,,,,,,,,,,,,,,,,,,292,0.00
Hayden Harris,2573961,DL,FA,Bye,,,,,,,,,,,,,,,,,,293,0.00
Jonathan Harris,2562945,DL,MIN,@DAL,,,,,,,,,,,,,,,,,,294,0.00
Marcus Harris,2572090,DL,KC,LAC,,,,,,,,,,,,,,,,,,295,0.00
Zach Harrison,2569555,DL,ATL,@TB,,,,,,,,,,,,,,,,,,296,0.00
Jared Harrison-Hunte,2573983,DL,CAR,@NO,,,,,,,,,,,,,,,,,,297,0.00
Jahfari Harvey,2574293,DL,LV,@PHI,,,,,,,,,,,,,,,,,,298,0.00
Ahmed Hassanein,2574109,DL,DET,@LAR,,,,,,,,,,,,,,,,,,299,0.00
Decarius Hawthorne,2574630,DL,FA,Bye,,,,,,,,,,,,,,,,,,300,0.00
Marcus Haynes,2570909,DL,FA,Bye,,,,,,,,,,,,,,,,,,301,0.00
Bruce Hector,2561338,DL,FA,Bye,,,,,,,,,,,,,,,,,,302,0.00
Jack Heflin,2566929,DL,LAR,DET,,,,,,,,,,,,,,,,,,303,0.00
Trey Hendrickson,2557943,DL,CIN,BAL,,,,,,,,,,,,,,,,,,304,0.00
Matt Henningsen,2567523,DL,DEN,GB,,,,,,,,,,,,,,,,,,305,0.00
KJ Henry,2570374,DL,CLE,@CHI,,,,,,,,,,,,,,,,,,306,0.00
Malik Herring,2566992,DL,KC,LAC,,,,,,,,,,,,,,,,,,307,0.00
Kurt Hinish,2568876,DL,HOU,ARI,,,,,,,,,,,,,,,,,,308,0.00
Christopher Hinton,2569146,DL,FA,Bye,,,,,,,,,,,,,,,,,,309,0.00
Ralph Holley,2574047,DL,FA,Bye,,,,,,,,,,,,,,,,,,310,0.00
Jalyn Holmes,2560744,DL,WAS,@NYG,,,,,,,,,,,,,,,,,,311,0.00
Timmy Horne,2568513,DL,TEN,@SF,,,,,,,,,,,,,,,,,,312,0.00
Cam Horsley,2574153,DL,TEN,@SF,,,,,,,,,,,,,,,,,,313,0.00
James Houston,2567544,DL,DAL,MIN,,,,,,,,,,,,,,,,,,314,0.00
Jerry Hughes,496796,DL,FA,Bye,,,,,,,,,,,,,,,,,,315,0.00
Adin Huntington,2574048,DL,CLE,@CHI,,,,,,,,,,,,,,,,,,316,0.00
Alex Huntley,2574325,DL,MIA,@PIT,,,,,,,,,,,,,,,,,,317,0.00
Nash Hutmacher,2574587,DL,TB,ATL,,,,,,,,,,,,,,,,,,318,0.00
Siaki Ika,2569675,DL,FA,Bye,,,,,,,,,,,,,,,,,,319,0.00
Isaiah Iton,2573455,DL,NE,BUF,,,,,,,,,,,,,,,,,,320,0.00
Coziah Izzard,2574248,DL,NO,CAR,,,,,,,,,,,,,,,,,,321,0.00
Dvon J-Thomas,2574590,DL,FA,Bye,,,,,,,,,,,,,,,,,,322,0.00
Cam Jackson,2573987,DL,CAR,@NO,,,,,,,,,,,,,,,,,,323,0.00
Drake Jackson,2568213,DL,WAS,@NYG,,,,,,,,,,,,,,,,,,324,0.00
Jordan Jackson,2567970,DL,DEN,GB,,,,,,,,,,,,,,,,,,325,0.00
Landon Jackson,2573963,DL,BUF,@NE,,,,,,,,,,,,,,,,,,326,0.00
Tarron Jackson,2566400,DL,SF,TEN,,,,,,,,,,,,,,,,,,327,0.00
Javontae Jean-Baptiste,2572570,DL,WAS,@NYG,,,,,,,,,,,,,,,,,,328,0.00
Jordan Jefferson,2572141,DL,CIN,BAL,,,,,,,,,,,,,,,,,,329,0.00
Quinton Jefferson,2555358,DL,FA,Bye,,,,,,,,,,,,,,,,,,330,0.00
Patrick Jenkins,2574624,DL,ATL,@TB,,,,,,,,,,,,,,,,,,331,0.00
Austin Johnson,2556368,DL,JAX,NYJ,,,,,,,,,,,,,,,,,,332,0.00
Cedric Johnson,2571931,DL,CIN,BAL,,,,,,,,,,,,,,,,,,333,0.00
Eric Johnson,2567703,DL,IND,@SEA,,,,,,,,,,,,,,,,,,334,0.00
Raymond Johnson III,2566674,DL,FA,Bye,,,,,,,,,,,,,,,,,,335,0.00
Kingsley Jonathan,2569339,DL,NYJ,@JAX,,,,,,,,,,,,,,,,,,336,0.00
Andre Jones Jr.,2570383,DL,BUF,@NE,,,,,,,,,,,,,,,,,,337,0.00
Benito Jones,2564466,DL,MIA,@PIT,,,,,,,,,,,,,,,,,,338,0.00
Jayson Jones,2573936,DL,TB,ATL,,,,,,,,,,,,,,,,,,339,0.00
Justin Jones,2560769,DL,FA,Bye,,,,,,,,,,,,,,,,,,340,0.00
Naquan Jones,2566953,DL,HOU,ARI,,,,,,,,,,,,,,,,,,341,0.00
Sai'vion Jones,2574092,DL,DEN,GB,,,,,,,,,,,,,,,,,,342,0.00
Truman Jones,2570734,DL,TEN,@SF,,,,,,,,,,,,,,,,,,343,0.00
Jah Joyner,2574300,DL,FA,Bye,,,,,,,,,,,,,,,,,,344,0.00
Calijah Kancey,2570356,DL,TB,ATL,,,,,,,,,,,,,,,,,,345,0.00
Kyle Kennard,2574519,DL,LAC,@KC,,,,,,,,,,,,,,,,,,346,0.00
Marshawn Kneeland,2571976,DL,FA,Bye,,,,,,,,,,,,,,,,,,347,0.00
Tanoh Kpassagnon,2558185,DL,FA,Bye,,,,,,,,,,,,,,,,,,348,0.00
Jamree Kromah,2572962,DL,CHI,CLE,,,,,,,,,,,,,,,,,,349,0.00
Tyler Lacy,2569897,DL,DET,@LAR,,,,,,,,,,,,,,,,,,350,0.00
Carl Lawson,2557901,DL,FA,Bye,,,,,,,,,,,,,,,,,,351,0.00
DeMarvin Leal,2568147,DL,PIT,MIA,,,,,,,,,,,,,,,,,,352,0.00
Jeremiah Ledbetter,2558124,DL,FA,Bye,,,,,,,,,,,,,,,,,,353,0.00
Titus Leo,2569873,DL,FA,Bye,,,,,,,,,,,,,,,,,,354,0.00
Eku Leota,2570789,DL,ARI,@HOU,,,,,,,,,,,,,,,,,,355,0.00
Desmond Little,2574191,DL,FA,Bye,,,,,,,,,,,,,,,,,,356,0.00
Zion Logue,2571805,DL,BUF,@NE,,,,,,,,,,,,,,,,,,357,0.00
Isaiahh Loudermilk,2566457,DL,PIT,MIA,,,,,,,,,,,,,,,,,,358,0.00
Fabien Lovett Sr.,2572829,DL,NE,BUF,,,,,,,,,,,,,,,,,,359,0.00
Dean Lowry,2555274,DL,PIT,MIA,,,,,,,,,,,,,,,,,,360,0.00
Nate Lynn,2573136,DL,TEN,@SF,,,,,,,,,,,,,,,,,,361,0.00
Treven Ma'ae,2574302,DL,LV,@PHI,,,,,,,,,,,,,,,,,,362,0.00
Nnamdi Madubuike,2563563,DL,BAL,@CIN,,,,,,,,,,,,,,,,,,363,0.00
T.J. Maguranyanga,2574613,DL,WAS,@NYG,,,,,,,,,,,,,,,,,,364,0.00
Blake Mangelson,2574498,DL,FA,Bye,,,,,,,,,,,,,,,,,,365,0.00
Brodric Martin,2569735,DL,LV,@PHI,,,,,,,,,,,,,,,,,,366,0.00
Jeremiah Martin,2570864,DL,CHI,CLE,,,,,,,,,,,,,,,,,,367,0.00
Phidarian Mathis,2568339,DL,BUF,@NE,,,,,,,,,,,,,,,,,,368,0.00
Nate Matlack,2574658,DL,FA,Bye,,,,,,,,,,,,,,,,,,369,0.00
Braiden McGregor,2572705,DL,NYJ,@JAX,,,,,,,,,,,,,,,,,,370,0.00
Derrick McLendon,2573665,DL,MIA,@PIT,,,,,,,,,,,,,,,,,,371,0.00
TK McLendon Jr.,2571470,DL,FA,Bye,,,,,,,,,,,,,,,,,,372,0.00
Alim McNeill,2566061,DL,DET,@LAR,,,,,,,,,,,,,,,,,,373,0.00
Jordan Miller,2573097,DL,DEN,GB,,,,,,,,,,,,,,,,,,374,0.00
Rylie Mills,2574569,DL,SEA,IND,,,,,,,,,,,,,,,,,,375,0.00
Mike Morris,2570317,DL,SEA,IND,,,,,,,,,,,,,,,,,,376,0.00
Tre'Mon Morris-Brash,2573433,DL,FA,Bye,,,,,,,,,,,,,,,,,,377,0.00
Eli Mostaert,2574226,DL,FA,Bye,,,,,,,,,,,,,,,,,,378,0.00
Fatorma Mulbah,2574445,DL,NYJ,@JAX,,,,,,,,,,,,,,,,,,379,0.00
Haggai Ndubuisi,2568120,DL,HOU,ARI,,,,,,,,,,,,,,,,,,380,0.00
Garrett Nelson,2571117,DL,DEN,GB,,,,,,,,,,,,,,,,,,381,0.00
Bilal Nichols,2560821,DL,ARI,@HOU,,,,,,,,,,,,,,,,,,382,0.00
Omarr Norman-Lott,2574252,DL,KC,LAC,,,,,,,,,,,,,,,,,,383,0.00
Bill Norton,2574273,DL,LAR,DET,,,,,,,,,,,,,,,,,,384,0.00
Rakeem Nunez-Roches,2552674,DL,NYG,WAS,,,,,,,,,,,,,,,,,,385,0.00
Pat O'Connor,2558863,DL,DET,@LAR,,,,,,,,,,,,,,,,,,386,0.00
Devonte O'Malley,2574158,DL,FA,Bye,,,,,,,,,,,,,,,,,,387,0.00
Adedayo Odeleye,2568885,DL,DAL,MIN,,,,,,,,,,,,,,,,,,388,0.00
Dayo Odeyingbo,2565609,DL,CHI,CLE,,,,,,,,,,,,,,,,,,389,0.00
Emmanuel Ogbah,2555278,DL,JAX,NYJ,,,,,,,,,,,,,,,,,,390,0.00
Otito Ogbonnia,2568183,DL,LAC,@KC,,,,,,,,,,,,,,,,,,391,0.00
Ovie Oghoufo,2573506,DL,FA,Bye,,,,,,,,,,,,,,,,,,392,0.00
Sam Okuayinonu,2568831,DL,SF,TEN,,,,,,,,,,,,,,,,,,393,0.00
David Olajiga,2573740,DL,BAL,@CIN,,,,,,,,,,,,,,,,,,394,0.00
Collin Oliver,2574135,DL,GB,@DEN,,,,,,,,,,,,,,,,,,395,0.00
Ed Oliver,2562322,DL,BUF,@NE,,,,,,,,,,,,,,,,,,396,0.00
Levi Onwuzurike,2566067,DL,DET,@LAR,,,,,,,,,,,,,,,,,,397,0.00
Payton Page,2574446,DL,NYJ,@JAX,,,,,,,,,,,,,,,,,,398,0.00
Joshua Paschal,2567559,DL,DET,@LAR,,,,,,,,,,,,,,,,,,399,0.00
Daron Payne,2560834,DL,WAS,@NYG,,,,,,,,,,,,,,,,,,400,0.00
Aeneas Peebles,2573946,DL,BAL,@CIN,,,,,,,,,,,,,,,,,,401,0.00
Jayden Peevy,2568834,DL,FA,Bye,,,,,,,,,,,,,,,,,,402,0.00
JJ Pegues,2574305,DL,LV,@PHI,,,,,,,,,,,,,,,,,,403,0.00
Kyle Peko,2556646,DL,LAC,@KC,,,,,,,,,,,,,,,,,,404,0.00
Wilfried Pene,2574379,DL,FA,Bye,,,,,,,,,,,,,,,,,,405,0.00
Jeremiah Pharms Jr.,2569505,DL,NE,BUF,,,,,,,,,,,,,,,,,,406,0.00
Jordan Phillips,2552492,DL,BUF,@NE,,,,,,,,,,,,,,,,,,407,0.00
Zacch Pickens,2569624,DL,KC,LAC,,,,,,,,,,,,,,,,,,408,0.00
Michael Pierce,2556650,DL,FA,Bye,,,,,,,,,,,,,,,,,,409,0.00
Jason Pierre-Paul,496843,DL,TB,ATL,,,,,,,,,,,,,,,,,,410,0.00
Brandon Pili,2571153,DL,SEA,IND,,,,,,,,,,,,,,,,,,411,0.00
Norell Pollard,2573815,DL,FA,Bye,,,,,,,,,,,,,,,,,,412,0.00
Elijah Ponder,2574381,DL,NE,BUF,,,,,,,,,,,,,,,,,,413,0.00
Isaiah Raikes,2574159,DL,TEN,@SF,,,,,,,,,,,,,,,,,,414,0.00
Keith Randolph Jr.,2572968,DL,FA,Bye,,,,,,,,,,,,,,,,,,415,0.00
C.J. Ravenell,2572866,DL,TEN,@SF,,,,,,,,,,,,,,,,,,416,0.00
LaBryan Ray,2568441,DL,CAR,@NO,,,,,,,,,,,,,,,,,,417,0.00
John Ridgeway,2567502,DL,NO,CAR,,,,,,,,,,,,,,,,,,418,0.00
Jordon Riley,2570167,DL,GB,@DEN,,,,,,,,,,,,,,,,,,419,0.00
Jahvaree Ritzie,2574383,DL,FA,Bye,,,,,,,,,,,,,,,,,,420,0.00
Elijah Roberts,2574596,DL,TB,ATL,,,,,,,,,,,,,,,,,,421,0.00
Sam Roberts,2567946,DL,ATL,@TB,,,,,,,,,,,,,,,,,,422,0.00
Dominique Robinson,2567421,DL,CHI,CLE,,,,,,,,,,,,,,,,,,423,0.00
Janarius Robinson,2566316,DL,KC,LAC,,,,,,,,,,,,,,,,,,424,0.00
Jereme Robinson,2574018,DL,FA,Bye,,,,,,,,,,,,,,,,,,425,0.00
Casey Rogers,2573509,DL,NYG,WAS,,,,,,,,,,,,,,,,,,426,0.00
Justin Rogers,2571982,DL,FA,Bye,,,,,,,,,,,,,,,,,,427,0.00
Demeco Roland,2574574,DL,FA,Bye,,,,,,,,,,,,,,,,,,428,0.00
Keivie Rose,2574230,DL,JAX,NYJ,,,,,,,,,,,,,,,,,,429,0.00
Jaquelin Roy,2570080,DL,NE,BUF,,,,,,,,,,,,,,,,,,430,0.00
Kaimon Rucker,2573950,DL,BAL,@CIN,,,,,,,,,,,,,,,,,,431,0.00
Cameron Sample,2565959,DL,CIN,BAL,,,,,,,,,,,,,,,,,,432,0.00
Tim Settle,2560871,DL,HOU,ARI,,,,,,,,,,,,,,,,,,433,0.00
Paris Shand,2573973,DL,FA,Bye,,,,,,,,,,,,,,,,,,434,0.00
Nesta Jade Silvera,2570035,DL,FA,Bye,,,,,,,,,,,,,,,,,,435,0.00
Elijah Simmons,2574487,DL,TB,ATL,,,,,,,,,,,,,,,,,,436,0.00
J.R. Singleton,2574575,DL,SEA,IND,,,,,,,,,,,,,,,,,,437,0.00
Jacob Slade,2571071,DL,PIT,MIA,,,,,,,,,,,,,,,,,,438,0.00
Tedarrell Slaton,2566094,DL,CIN,BAL,,,,,,,,,,,,,,,,,,439,0.00
Chris Smith,2570960,DL,DET,@LAR,,,,,,,,,,,,,,,,,,440,0.00
Mazi Smith,2569687,DL,NYJ,@JAX,,,,,,,,,,,,,,,,,,441,0.00
T.J. Smith,2565081,DL,FA,Bye,,,,,,,,,,,,,,,,,,442,0.00
Tim Smith,2574196,DL,IND,@SEA,,,,,,,,,,,,,,,,,,443,0.00
Barryn Sorrell,2574137,DL,GB,@DEN,,,,,,,,,,,,,,,,,,444,0.00
Nazir Stackhouse,2574138,DL,GB,@DEN,,,,,,,,,,,,,,,,,,445,0.00
Shemar Stewart,2574039,DL,CIN,BAL,,,,,,,,,,,,,,,,,,446,0.00
Ben Stille,2569041,DL,ATL,@TB,,,,,,,,,,,,,,,,,,447,0.00
Dante Stills,2570218,DL,ARI,@HOU,,,,,,,,,,,,,,,,,,448,0.00
Danny Striggow,2574234,DL,JAX,NYJ,,,,,,,,,,,,,,,,,,449,0.00
Bradyn Swinson,2574385,DL,NE,BUF,,,,,,,,,,,,,,,,,,450,0.00
Jacob Sykes,2571411,DL,FA,Bye,,,,,,,,,,,,,,,,,,451,0.00
Junior Tafuna,2574180,DL,HOU,ARI,,,,,,,,,,,,,,,,,,452,0.00
Taki Taimani,2573328,DL,MIN,@DAL,,,,,,,,,,,,,,,,,,453,0.00
Laki Tasi,2574311,DL,LV,@PHI,,,,,,,,,,,,,,,,,,454,0.00
Darrell Taylor,2565198,DL,HOU,ARI,,,,,,,,,,,,,,,,,,455,0.00
Da'Jon Terry,2574279,DL,FA,Bye,,,,,,,,,,,,,,,,,,456,0.00
Isaiah Thomas,2567475,DL,FA,Bye,,,,,,,,,,,,,,,,,,457,0.00
Omari Thomas,2574409,DL,FA,Bye,,,,,,,,,,,,,,,,,,458,0.00
Solomon Thomas,2558018,DL,DAL,MIN,,,,,,,,,,,,,,,,,,459,0.00
Wy'Kevious Thomas,2574576,DL,SEA,IND,,,,,,,,,,,,,,,,,,460,0.00
Jerry Tillery,2562763,DL,KC,LAC,,,,,,,,,,,,,,,,,,461,0.00
Jay Toia,2574083,DL,DAL,MIN,,,,,,,,,,,,,,,,,,462,0.00
Casey Toohill,2564868,DL,FA,Bye,,,,,,,,,,,,,,,,,,463,0.00
Marlon Tuipulotu,2566415,DL,KC,LAC,,,,,,,,,,,,,,,,,,464,0.00
Josh Tupou,2559003,DL,BAL,@CIN,,,,,,,,,,,,,,,,,,465,0.00
Payton Turner,2566355,DL,DAL,MIN,,,,,,,,,,,,,,,,,,466,0.00
Shemar Turner,2574020,DL,CHI,CLE,,,,,,,,,,,,,,,,,,467,0.00
Shy Tuttle,2563242,DL,WAS,@NYG,,,,,,,,,,,,,,,,,,468,0.00
Isaac Ukwu,2573151,DL,FA,Bye,,,,,,,,,,,,,,,,,,469,0.00
Brent Urban,2543765,DL,BAL,@CIN,,,,,,,,,,,,,,,,,,470,0.00
Sebastian Valdez,2574549,DL,SF,TEN,,,,,,,,,,,,,,,,,,471,0.00
DeMarcus Walker,2557894,DL,WAS,@NYG,,,,,,,,,,,,,,,,,,472,0.00
Johnny Walker Jr.,2574102,DL,DEN,GB,,,,,,,,,,,,,,,,,,473,0.00
Broderick Washington,2563593,DL,BAL,@CIN,,,,,,,,,,,,,,,,,,474,0.00
Carlos Watkins,2557877,DL,TEN,@SF,,,,,,,,,,,,,,,,,,475,0.00
Desmond Watson,2574601,DL,FA,Bye,,,,,,,,,,,,,,,,,,476,0.00
Tershawn Wharton,2564310,DL,CAR,@NO,,,,,,,,,,,,,,,,,,477,0.00
Christian Wilkins,2562782,DL,FA,Bye,,,,,,,,,,,,,,,,,,478,0.00
Kenny Willekes,2564580,DL,FA,Bye,,,,,,,,,,,,,,,,,,479,0.00
Alex Williams,2574360,DL,FA,Bye,,,,,,,,,,,,,,,,,,480,0.00
Elijah Williams,2574361,DL,MIN,@DAL,,,,,,,,,,,,,,,,,,481,0.00
Kristian Williams,2574105,DL,FA,Bye,,,,,,,,,,,,,,,,,,482,0.00
Milton Williams,2566418,DL,NE,BUF,,,,,,,,,,,,,,,,,,483,0.00
Mykel Williams,2574552,DL,SF,TEN,,,,,,,,,,,,,,,,,,484,0.00
Raequan Williams,2564883,DL,FA,Bye,,,,,,,,,,,,,,,,,,485,0.00
Tyree Wilson,2570050,DL,LV,@PHI,,,,,,,,,,,,,,,,,,486,0.00
Perrion Winfrey,2567478,DL,DAL,MIN,,,,,,,,,,,,,,,,,,487,0.00
Mekhi Wingo,2572024,DL,DET,@LAR,,,,,,,,,,,,,,,,,,488,0.00
Deatrich Wise,2558000,DL,WAS,@NYG,,,,,,,,,,,,,,,,,,489,0.00
Chris Wormley,2557862,DL,IND,@SEA,,,,,,,,,,,,,,,,,,490,0.00
Devonte Wyatt,2567640,DL,GB,@DEN,,,,,,,,,,,,,,,,,,491,0.00
Cameron Young,2570338,DL,FA,Bye,,,,,,,,,,,,,,,,,,492,0.00
