PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Bruce Harmon,2574075,DB,FA,Bye,,,,,,,,,,,,,,,,,,,379,220,0.00,
Thomas Harper,2573421,DB,DET,@CHI,,,,,,,,,,,,,,,,,,0.00,380,221,0.00,0.0
Jermari Harris,2574150,DB,FA,Bye,,,,,,,,,,,,,,,,,,,381,222,0.00,
Marcus Harris,2574151,DB,TEN,@JAX,,,,,,,,,,,,,,,,,,0.00,382,223,0.00,0.0
Will Harris,2562395,DB,WAS,@PHI,3.32,1.36,,0.11,0.05,,0.05,,,,,,,0.38,,0.44,,7.15,70,224,0.00,-7.15
Ronnie Harrison,2561008,DB,ATL,NO,,,,,,,,,,,,,,,,,,0.00,383,225,0.00,0.0
Cam Hart,2572471,DB,LAC,@DEN,1.91,0.52,0.05,,0.05,0.05,0.05,,,,,,,0.41,0.15,0.72,,4.80,121,226,0.00,-4.8
Jaylinn Hawkins,2563500,DB,NE,MIA,3.71,1.38,,0.19,0.05,0.05,,,,,,,,0.19,,1.24,,7.54,60,227,0.00,-7.54
Tre Hawkins III,2570164,DB,WAS,@PHI,,,,,,,,,,,,,,,,,,0.00,384,228,0.00,0.0
Josh Hayes,2570362,DB,TB,CAR,0.41,0.47,,,0.06,0.06,0.06,,,,0.06,,,0.18,,,,2.07,184,229,0.00,-2.07
Kaleb Hayes,2571020,DB,FA,Bye,,,,,,,,,,,,,,,,,,,385,230,0.00,
Azizi Hearn,2571087,DB,FA,Bye,,,,,,,,,,,,,,,,,,,386,231,0.00,
DeMarcco Hellams,2569552,DB,ATL,NO,,,,,,,,,,,,,,,,,,0.00,387,232,0.00,0.0
C.J. Henderson,2564199,DB,ATL,NO,,,,,,,,,,,,,,,,,,0.00,388,233,0.00,0.0
Jack Henderson,2573984,DB,MIA,@NE,,,,,,,,,,,,,,,,,,0.00,389,234,0.00,0.0
Tre Herndon,2561340,DB,FA,Bye,,,,,,,,,,,,,,,,,,,390,235,0.00,
Tyron Herring,2574131,DB,GB,@MIN,,,,,,,,,,,,,,,,,,0.00,391,236,0.00,0.0
Ronnie Hickman Jr.,2570867,DB,CLE,@CIN,3.51,1.43,0.07,0.07,0.07,,0.07,,,,,,,0.13,0.2,1.56,,7.16,69,237,0.00,-7.16
Elijah Hicks,2567397,DB,CHI,DET,0.35,0.29,,,,,,,,,,,,0.18,,,,1.15,203,238,0.00,-1.15
Jaden Hicks,2572171,DB,KC,@LV,4,1.12,,0.35,0.12,,,,,,,,,0.41,,2.71,,8.73,31,239,0.00,-8.73
Daxton Hill,2567451,DB,CIN,CLE,3.91,1.43,0.15,0.15,0.08,,,,,,,,,0.68,0.3,1.28,,9.42,19,240,0.00,-9.42
Mike Hilton,2556559,DB,IND,@HOU,,,,,,,,,,,,,,,,,,0.00,392,241,0.00,0.0
Nate Hobbs,2566259,DB,GB,@MIN,,,,,,,,,,,,,,,,,,0.00,393,242,0.00,0.0
Jevon Holland,2566283,DB,NYG,DAL,,,,,,,,,,,,,,,,,,0.00,394,243,0.00,0.0
Garnett Hollis Jr.,2574644,DB,FA,Bye,,,,,,,,,,,,,,,,,,,395,244,0.00,
Christian Holmes,2568330,DB,FA,Bye,,,,,,,,,,,,,,,,,,,396,245,0.00,
Darnay Holmes,2564739,DB,LV,KC,1.15,0.65,,0.05,0.05,,,,,,,,,0.2,0.05,0.6,,2.91,167,246,0.00,-2.91
Gavin Holmes,2574110,DB,FA,Bye,,,,,,,,,,,,,,,,,,,397,247,0.00,
Maxen Hook,2574459,DB,SEA,@SF,,,,,,,,,,,,,,,,,,0.00,398,248,0.00,0.0
Amani Hooker,2562666,DB,TEN,@JAX,,,,,,,,,,,,,,,,,,0.00,399,249,0.00,0.0
Malik Hooker,2558060,DB,DAL,@NYG,3.18,1.73,,0.14,0.14,,0.07,,,,,,,0.28,,2.28,,7.35,63,250,0.00,-7.35
Jaycee Horn,2565893,DB,CAR,@TB,2.06,1.03,0.06,0.23,0.17,,,0.06,,,,,,0.69,0.11,3.2,,6.89,76,251,0.00,-6.89
Xavien Howard,2555539,DB,FA,Bye,,,,,,,,,,,,,,,,,,,400,252,0.00,
Jordan Howden,2570140,DB,NO,@ATL,0.65,0.53,0.06,,0.12,,,,,,,,,0.41,,,,2.86,169,253,0.00,-2.86
Talanoa Hufanga,2566529,DB,DEN,LAC,5.19,2.31,,0.1,0.1,,,,,,,,,0.48,0.1,,,10.92,5,254,0.00,-10.92
Mike Hughes,2560746,DB,ATL,NO,,,,,,,,,,,,,,,,,,0.00,401,255,0.00,0.0
John Humphrey,2574296,DB,FA,Bye,,,,,,,,,,,,,,,,,,,402,256,0.00,
Marlon Humphrey,2558067,DB,BAL,@PIT,3.06,1.02,,0.18,0.18,0.06,,,,,,,,0.54,0.12,1.5,,7.77,58,257,0.00,-7.77
Alijah Huzzie,2574171,DB,HOU,IND,,,,,,,,,,,,,,,,,,0.00,403,258,0.00,0.0
Noah Igbinoghene,2564457,DB,WAS,@PHI,1.55,1.22,,,0.08,,,,,,,,,0.41,,,,4.36,129,259,0.00,-4.36
Desmond Igbinosun,2573934,DB,FA,Bye,,,,,,,,,,,,,,,,,,,404,260,0.00,
Tanner Ingle,2570011,DB,LAR,ARI,0.58,0.39,,,,,,,,,,,,,,,,1.10,207,261,0.00,-1.1
Ja'Marcus Ingram,2569336,DB,HOU,IND,1.03,0.63,,0.08,0.08,,,,,,,,,0.24,0.16,3.01,,3.10,160,262,0.00,-3.1
Keenan Isaac,2571623,DB,FA,Bye,,,,,,,,,,,,,,,,,,,405,263,0.00,
D.J. Ivey,2569660,DB,CIN,CLE,0.24,0.24,,,0.06,,,,,,,,,0.12,,,,1.01,210,264,0.00,-1.01
Christian Izien,2571593,DB,TB,CAR,1.38,0.78,,0.06,,,,,,,,,,0.06,,0.66,,2.80,172,265,0.00,-2.8
Adoree' Jackson,2558065,DB,PHI,WAS,1.97,0.86,,0.06,,0.06,0.06,,,,,,,0.43,,,,4.91,117,266,0.00,-4.91
Dan Jackson,2574112,DB,DET,@CHI,,,,,,,,,,,,,,,,,,0.00,406,267,0.00,0.0
Dane Jackson,2563614,DB,BUF,NYJ,,,,,,,,,,,,,,,,,,0.00,407,268,0.00,0.0
Donte Jackson,2560753,DB,LAC,@DEN,1.81,0.52,,0.05,0.1,,,,,,,,,0.31,,1.34,,4.27,133,269,0.00,-4.27
Keondre Jackson,2573935,DB,BAL,@PIT,,,,,,,,,,,,,,,,,,0.00,408,270,0.00,0.0
Lamar Jackson,2565513,DB,FA,Bye,,,,,,,,,,,,,,,,,,,409,271,0.00,
Mike Jackson,2562434,DB,CAR,@TB,3.47,0.94,,0.12,0.12,,,,,,,,,0.88,,0.82,,8.60,32,272,0.00,-8.6
Theo Jackson,2567652,DB,MIN,GB,1.21,0.6,,0.09,0.05,,,,,,,,,0.09,0.05,,,2.74,174,273,0.00,-2.74
Derwin James,2560760,DB,LAC,@DEN,,,,,,,,,,,,,,,,,,0.00,410,274,0.00,0.0
DJ James,2572519,DB,FA,Bye,,,,,,,,,,,,,,,,,,,411,275,0.00,
LaMareon James,2574050,DB,FA,Bye,,,,,,,,,,,,,,,,,,,412,276,0.00,
D'Shawn Jamison,2571318,DB,PIT,BAL,0.32,0.21,,,,,,,,,,,,,,,,0.61,233,277,0.00,-0.61
Shemar Jean-Charles,2566079,DB,SEA,@SF,,,,,,,,,,,,,,,,,,0.00,413,278,0.00,0.0
Tony Jefferson,2540164,DB,LAC,@DEN,2.4,1.33,,,0.33,,,,,,,,,0.53,,0.8,,6.90,74,279,0.00,-6.9
Rayshawn Jenkins,2558182,DB,CLE,@CIN,0.35,0.47,,0.18,,,,,,,,,,,,,,1.08,208,280,0.00,-1.08
Gabe Jeudy-Lally,2573461,DB,FA,Bye,,,,,,,,,,,,,,,,,,,414,281,0.00,
Josh Jobe,2568087,DB,SEA,@SF,2.04,0.53,,,0.06,,,,,,,,,0.47,,1.4,,4.81,119,282,0.00,-4.81
Alex Johnson,2573494,DB,FA,Bye,,,,,,,,,,,,,,,,,,,415,283,0.00,
Anthony Johnson Jr.,2569789,DB,NYG,DAL,,,,,,,,,,,,,,,,,,0.00,416,284,0.00,0.0
Antonio Johnson,2569879,DB,JAX,TEN,3.15,1.67,,,0.1,,,,,,,,,,,,,6.08,102,285,0.00,-6.08
Brandon Johnson,2574461,DB,PHI,WAS,,,,,,,,,,,,,,,,,,0.00,417,286,0.00,0.0
Emany Johnson,2573055,DB,LAC,@DEN,,,,,,,,,,,,,,,,,,0.00,418,287,0.00,0.0
Isaiah Johnson,2573265,DB,MIA,@NE,,,,,,,,,,,,,,,,,,0.00,419,288,0.00,0.0
Jaylon Johnson,2563701,DB,CHI,DET,2.42,0.52,,0.13,0.13,0.07,,,,,,,,0.59,,2.49,,6.40,94,289,0.00,-6.4
Lonnie Johnson,2562295,DB,LV,KC,0.35,0.24,,,,,,,,,,,,0.29,,,,1.39,199,290,0.00,-1.39
Nazeeh Johnson,2567793,DB,KC,@LV,0.35,0.24,,,0.06,,,,,,,,,0.24,,,,1.48,198,291,0.00,-1.48
Quindell Johnson,2569981,DB,FA,Bye,,,,,,,,,,,,,,,,,,,420,292,0.00,
Taron Johnson,2560766,DB,BUF,NYJ,3.54,1.44,0.06,0.12,0.12,0.06,0.06,,,,,,,0.42,0.06,1.62,,8.30,41,293,0.00,-8.3
Tysheem Johnson,2574012,DB,ATL,NO,,,,,,,,,,,,,,,,,,0.00,421,294,0.00,0.0
Will Johnson,2574484,DB,ARI,@LAR,2.6,0.92,,0.05,0.11,,,,,,,,,0.49,,2.01,,6.20,99,295,0.00,-6.2
Shaun Jolly,2568645,DB,FA,Bye,,,,,,,,,,,,,,,,,,,422,296,0.00,
Brandon Jones,2564469,DB,DEN,LAC,,,,,,,,,,,,,,,,,,0.00,423,297,0.00,0.0
Dom Jones,2574052,DB,CLE,@CIN,,,,,,,,,,,,,,,,,,0.00,424,298,0.00,0.0
Elijah Jones,2572417,DB,ARI,@LAR,,,,,,,,,,,,,,,,,,0.00,425,299,0.00,0.0
Jack Jones,2567940,DB,MIA,@NE,2.54,1.11,,0.2,0.2,,,0.07,,,,,,0.85,0.07,4.69,,8.07,48,300,0.00,-8.07
Jarrian Jones,2572144,DB,JAX,TEN,3.28,0.84,0.06,0.13,0.13,,,,,,,,,0.77,0.19,1.86,,8.28,42,301,0.00,-8.28
Jaylon Jones,2569870,DB,IND,@HOU,1.79,0.8,,0.08,0.04,,,,,,,,,0.27,,0.42,,4.11,134,302,0.00,-4.11
Jaylon Jones,2567406,DB,CHI,DET,0.18,0.18,,,,0.06,,,,,,,,,,,,0.59,235,303,0.00,-0.59
Jonathan Jones,2556571,DB,WAS,@PHI,1.82,0.37,,,0.05,0.05,,,,,,,,0.23,,0.51,,3.89,139,304,0.00,-3.89
Marcus Jones,2567943,DB,NE,MIA,3.68,0.92,,0.08,0.17,0.08,0.08,0.08,,,,,,0.84,,4.02,,9.70,14,305,0.00,-9.7
Nic Jones,2569933,DB,NYG,DAL,,,,,,,,,,,,,,,,,,0.00,426,306,0.00,0.0
Kerby Joseph,2567550,DB,DET,@CHI,,,,,,,,,,,,,,,,,,0.00,427,307,0.00,0.0
PJ Jules,2572998,DB,CIN,CLE,0.24,0.24,,0.12,,,0.12,,,,,,,,,,,0.80,218,308,0.00,-0.8
Gregory Junior,2567748,DB,FA,Bye,,,,,,,,,,,,,,,,,,,428,309,0.00,
Sanoussi Kane,2571829,DB,TEN,@JAX,,,,,,,,,,,,,,,,,,0.00,429,310,0.00,0.0
Damontae Kazee,2558184,DB,DET,@CHI,,,,,,,,,,,,,,,,,,0.00,430,311,0.00,0.0
Kyu Blu Kelly,2569570,DB,LV,KC,,,,,,,,,,,,,,,,,,0.00,431,312,0.00,0.0
Anthony Kendall,2571467,DB,CLE,@CIN,,,,,,,,,,,,,,,,,,0.00,432,313,0.00,0.0
Derion Kendrick,2567841,DB,LAR,ARI,0.35,0.24,,,0.04,,,,,,,,,0.12,,,,1.11,206,314,0.00,-1.11
Ian Kennelly,2574114,DB,FA,Bye,,,,,,,,,,,,,,,,,,,433,315,0.00,
Donte Kent,2574497,DB,PIT,BAL,,,,,,,,,,,,,,,,,,0.00,434,316,0.00,0.0
Devon Key,2566995,DB,DEN,LAC,0.12,0.18,,0.12,0.06,,0.06,0.06,,,,,,0.06,,,,1.13,204,317,0.00,-1.13
Jaylen Key,2572366,DB,FA,Bye,,,,,,,,,,,,,,,,,,,435,318,0.00,
Miles Killebrew,2555315,DB,PIT,BAL,,,,,,,,,,,,,,,,,,0.00,436,319,0.00,0.0
Jalen Kimber,2574154,DB,CIN,CLE,,,,,,,,,,,,,,,,,,0.00,437,320,0.00,0.0
Kamren Kinchens,2572204,DB,LAR,ARI,3.74,1.82,,0.06,0.11,0.06,0.06,,,,,,,0.33,,3.25,,8.38,38,321,0.00,-8.38
Kalen King,2572039,DB,ARI,@LAR,,,,,,,,,,,,,,,,,,0.00,438,322,0.00,0.0
Kevin King,2557996,DB,FA,Bye,,,,,,,,,,,,,,,,,,,439,323,0.00,
Kevin Knowles,2574249,DB,KC,@LV,,,,,,,,,,,,,,,,,,0.00,440,324,0.00,0.0
Kader Kohou,2569032,DB,MIA,@NE,,,,,,,,,,,,,,,,,,0.00,441,325,0.00,0.0
Bilhal Kone,2573938,DB,BAL,@PIT,,,,,,,,,,,,,,,,,,0.00,442,326,0.00,0.0
Quentin Lake,2567844,DB,LAR,ARI,,,,,,,,,,,,,,,,,,0.00,443,327,0.00,0.0
Chris Lammons,2561226,DB,IND,@HOU,,,,,,,,,,,,,,,,,,0.00,444,328,0.00,0.0
Cam Lampkin,2573817,DB,LAR,ARI,,,,,,,,,,,,,,,,,,0.00,445,329,0.00,0.0
Rayuan Lane III,2574221,DB,JAX,TEN,0.82,0.47,,,,,0.06,,,,,,,0.12,,,,1.87,190,330,0.00,-1.87
Kamari Lassiter,2572102,DB,HOU,IND,,,,,,,,,,,,,,,,,,0.00,446,331,0.00,0.0
Marshon Lattimore,2558061,DB,WAS,@PHI,,,,,,,,,,,,,,,,,,0.00,447,332,0.00,0.0
Raheem Layne,2569206,DB,NYG,DAL,1.95,1.3,,0.43,,,,,,,,,,,,,,4.35,130,333,0.00,-4.35
Deommodore Lenoir,2566535,DB,SF,SEA,2.58,1.5,,0.09,0.09,,,,,,,,,0.47,,1.69,,6.45,92,334,0.00,-6.45
Deane Leonard,2568180,DB,LAC,@DEN,0.18,0.24,,,,,,0.06,,,,,,0.24,,,,1.25,201,335,0.00,-1.25
Cam Lewis,2563205,DB,BUF,NYJ,2.01,0.79,,0.12,,0.12,,,,,,,,0.3,,,,4.84,118,336,0.00,-4.84
Clarence Lewis,2574155,DB,FA,Bye,,,,,,,,,,,,,,,,,,,448,337,0.00,
Jourdan Lewis,2557920,DB,JAX,TEN,,,,,,,,,,,,,,,,,,0.00,449,338,0.00,0.0
P.J. Locke,2563012,DB,DEN,LAC,1.96,1.28,0.08,0.08,0.08,0.08,,,,,,,,0.08,0.08,,,4.79,122,339,0.00,-4.79
David Long,2562798,DB,CAR,@TB,,,,,,,,,,,,,,,,,,0.00,450,340,0.00,0.0
Robert Longerbeam,2573939,DB,BAL,@PIT,,,,,,,,,,,,,,,,,,0.00,451,341,0.00,0.0
Julian Love,2562414,DB,SEA,@SF,4.75,1.91,,0.19,0.19,0.12,0.06,,,,,,,0.62,,2.59,,11.34,4,342,0.00,-11.34
Keni-H Lovely,2572914,DB,JAX,TEN,,,,,,,,,,,,,,,,,,0.00,452,343,0.00,0.0
Reuben Lowery,2573941,DB,IND,@HOU,,,,,,,,,,,,,,,,,,0.00,453,344,0.00,0.0
Shaquan Loyal,2574032,DB,FA,Bye,,,,,,,,,,,,,,,,,,,454,345,0.00,
Chase Lucas,2567553,DB,SF,SEA,,,,,,,,,,,,,,,,,,0.00,455,346,0.00,0.0
Darrell Luter Jr.,2570305,DB,SF,SEA,0.35,0.41,,,,,,,,,,,,,,,,0.77,220,347,0.00,-0.77
Bralyn Lux,2574033,DB,CIN,CLE,,,,,,,,,,,,,,,,,,0.00,456,348,0.00,0.0
Avonte Maddox,2560795,DB,DET,@CHI,3.87,1.33,,0.27,0.13,0.27,0.13,,,,,,,0.4,,,,9.54,18,349,0.00,-9.54
Jaylen Mahoney,2573527,DB,NYJ,@BUF,,,,,,,,,,,,,,,,,,0.00,457,350,0.00,0.0
Jason Maitre,2573852,DB,MIA,@NE,,,,,,,,,,,,,,,,,,0.00,458,351,0.00,0.0
Dontae Manning,2573913,DB,CHI,DET,,,,,,,,,,,,,,,,,,0.00,459,352,0.00,0.0
Jason Marshall Jr.,2574327,DB,MIA,@NE,1.43,0.86,,,,,,,,,,,,0.14,,,,3.01,164,353,0.00,-3.01
Keyon Martin,2573944,DB,BAL,@PIT,,,,,,,,,,,,,,,,,,0.00,460,354,0.00,0.0
Quan Martin,2570377,DB,WAS,@PHI,2.5,1.74,0.03,0.1,0.05,0.1,,,,,,,,0.2,0.05,1.23,,6.10,101,355,0.00,-6.1
Tyrann Mathieu,2540180,DB,FA,Bye,,,,,,,,,,,,,,,,,,,461,356,0.00,
Damarri Mathis,2567529,DB,CAR,@TB,,,,,,,,,,,,,,,,,,0.00,462,357,0.00,0.0
Christian Matthew,2568114,DB,FA,Bye,,,,,,,,,,,,,,,,,,,463,358,0.00,
Arthur Maulet,2559087,DB,DET,@CHI,,,,,,,,,,,,,,,,,,0.00,464,359,0.00,0.0
Marcus Maye,2557995,DB,LAC,@DEN,,,,,,,,,,,,,,,,,,0.00,465,360,0.00,0.0
BJ Mayes,2574464,DB,FA,Bye,,,,,,,,,,,,,,,,,,,466,361,0.00,
Tanner McCalister,2570855,DB,KC,@LV,,,,,,,,,,,,,,,,,,0.00,467,362,0.00,0.0
Nick McCloud,2566638,DB,CHI,DET,,,,,,,,,,,,,,,,,,0.00,468,363,0.00,0.0
Jaylen McCollough,2573734,DB,LAR,ARI,1.87,0.67,0.07,,0.13,,,,,,,,,0.33,0.07,1.27,,4.70,123,364,0.00,-4.7
Tristin McCollum,2568882,DB,LV,KC,,,,,,,,,,,,,,,,,,0.00,469,365,0.00,0.0
Zyon McCollum,2568309,DB,TB,CAR,,,,,,,,,,,,,,,,,,0.00,470,366,0.00,0.0
Marcelino McCrary-Ball,2569260,DB,NYJ,@BUF,,,,,,,,,,,,,,,,,,0.00,471,367,0.00,0.0
Roger McCreary,2567655,DB,LAR,ARI,0.31,0.08,0.01,0.06,0.01,,,,,,,,,0.03,0.01,0.09,,0.74,221,368,0.00,-0.74
Cameron McCutcheon,2571512,DB,FA,Bye,,,,,,,,,,,,,,,,,,,472,369,0.00,
Robert McDaniel,2574614,DB,WAS,@PHI,,,,,,,,,,,,,,,,,,0.00,473,370,0.00,0.0
Trent McDuffie,2567802,DB,KC,@LV,,,,,,,,,,,,,,,,,,0.00,474,371,0.00,0.0
Dwight McGlothern,2573310,DB,MIN,GB,,,,,,,,,,,,,,,,,,0.00,475,372,0.00,0.0
Xavier McKinney,2564766,DB,GB,@MIN,,,,,,,,,,,,,,,,,,0.00,476,373,0.00,0.0
Kool-Aid McKinstry,2572321,DB,NO,@ATL,2.35,0.76,,0.18,0.12,,,0.06,,,,,,0.59,,2.71,,6.48,91,374,0.00,-6.48
Kyler McMichael,2569302,DB,FA,Bye,,,,,,,,,,,,,,,,,,,477,375,0.00,
Ja'Quan McMillian,2568747,DB,DEN,LAC,3.15,1.07,0.06,0.28,0.11,0.06,0.06,,,,,,,0.45,0.11,1.69,,7.80,57,376,0.00,-7.8
Donovan McMillon,2574059,DB,CLE,@CIN,,,,,,,,,,,,,,,,,,0.00,478,377,0.00,0.0
Patrick McMorris,2572246,DB,NYG,DAL,,,,,,,,,,,,,,,,,,0.00,479,378,0.00,0.0
Zech McPhearson,2566406,DB,FA,Bye,,,,,,,,,,,,,,,,,,,480,379,0.00,
Mac McWilliams,2574466,DB,PHI,WAS,,,,,,,,,,,,,,,,,,0.00,481,380,0.00,0.0
Ifeatu Melifonwu,2566064,DB,MIA,@NE,3.14,1.87,0.11,0.22,0.11,0.06,0.06,,,,,,,0.33,0.28,,,8.00,50,381,0.00,-8.0
Max Melton,2572420,DB,ARI,@LAR,,,,,,,,,,,,,,,,,,0.00,482,382,0.00,0.0
Kaevon Merriweather,2571626,DB,HOU,IND,0.41,0.47,,,,,,,,,,,,,,,,0.90,213,383,0.00,-0.9
Josh Metellus,2564568,DB,MIN,GB,,,,,,,,,,,,,,,,,,0.00,483,384,0.00,0.0
R.J. Mickens,2574522,DB,LAC,@DEN,1.82,0.74,,,,,,,,,,,,0.2,,,,3.67,151,385,0.00,-3.67
D.J. Miller,2572838,DB,FA,Bye,,,,,,,,,,,,,,,,,,,484,386,0.00,
Glendon Miller,2574251,DB,FA,Bye,,,,,,,,,,,,,,,,,,,485,387,0.00,
Jalen Mills,2555383,DB,DET,@CHI,1.27,0.79,,,,,,,,,,,,0.32,,,,3.18,159,388,0.00,-3.18
Josh Minkins,2574377,DB,FA,Bye,,,,,,,,,,,,,,,,,,,486,389,0.00,
Kobee Minor,2574378,DB,NE,MIA,,,,,,,,,,,,,,,,,,0.00,487,390,0.00,0.0
Cameron Mitchell,2569684,DB,IND,@HOU,0.98,0.61,,0.09,0.05,,,,,,,,,0.14,,,,2.50,179,391,0.00,-2.5
Quinyon Mitchell,2572387,DB,PHI,WAS,2.27,0.85,,,0.11,0.06,0.06,0.06,,,,,,0.79,,3.35,,6.90,75,392,0.00,-6.9
Tre'von Moehrig,2566268,DB,CAR,@TB,3.78,2.11,0.05,0.32,0.16,,0.05,0.05,,,,,,0.54,0.11,3.03,,9.83,13,393,0.00,-9.83
Elijah Molden,2566115,DB,LAC,@DEN,,,,,,,,,,,,,,,,,,0.00,488,394,0.00,0.0
Jarius Monroe,2572708,DB,NYJ,@BUF,0.7,0.38,,,,,,,,,,,,,,,,1.28,200,395,0.00,-1.28
Kenny Moore II,2558976,DB,IND,@HOU,2.64,1.3,0.05,0.21,0.16,,0.05,,,,,,,0.36,0.1,1.71,,6.77,80,396,0.00,-6.77
Malachi Moore,2574444,DB,NYJ,@BUF,2.2,1.9,,0.15,0.05,,,,,,,,,0.15,,0.85,,5.24,113,397,0.00,-5.24
Tarvarius Moore,2561117,DB,FA,Bye,,,,,,,,,,,,,,,,,,,489,398,0.00,
TJ Moore,2574425,DB,NYG,DAL,,,,,,,,,,,,,,,,,,0.00,490,399,0.00,0.0
Fabian Moreau,2558136,DB,MIN,GB,,,,,,,,,,,,,,,,,,0.00,491,400,0.00,0.0
Benjamin Morrison,2574592,DB,TB,CAR,0.45,0.51,,,,,,,,,,,,0.06,,,,1.13,205,401,0.00,-1.13
Riley Moss,2569723,DB,DEN,LAC,2.02,0.96,,,,,,,,,,,,0.38,,,,4.56,126,402,0.00,-4.56
R.J. Moten,2574647,DB,FA,Bye,,,,,,,,,,,,,,,,,,,492,403,0.00,
Jabbar Muhammad,2574227,DB,JAX,TEN,,,,,,,,,,,,,,,,,,0.00,493,404,0.00,0.0
Israel Mukuamu,2566013,DB,FA,Bye,,,,,,,,,,,,,,,,,,,494,405,0.00,
Andrew Mukuba,2574469,DB,PHI,WAS,,,,,,,,,,,,,,,,,,0.00,495,406,0.00,0.0
Byron Murphy,2562318,DB,MIN,GB,2.76,1.08,,0.24,0.24,0.06,0.06,0.06,,,,,,0.78,,4.26,,8.59,33,407,0.00,-8.59
Sean Murphy-Bunting,2562635,DB,ARI,@LAR,,,,,,,,,,,,,,,,,,0.00,496,408,0.00,0.0
Eric Murray,2555173,DB,JAX,TEN,3.75,1.91,0.07,0.07,0.07,0.07,,,,,,,,0.55,0.2,,,8.98,24,409,0.00,-8.98
Malik Mustapha,2572504,DB,SF,SEA,1.27,0.93,,0.03,0.03,0.03,,,,,,,,0.13,,0.3,,3.05,162,410,0.00,-3.05
Siran Neal,2560818,DB,SF,SEA,,,,,,,,,,,,,,,,,,0.00,497,411,0.00,0.0
Nik Needham,2563220,DB,NYJ,@BUF,,,,,,,,,,,,,,,,,,0.00,498,412,0.00,0.0
Greg Newsome II,2565980,DB,JAX,TEN,2.21,0.77,,0.09,0.09,,,,,,,,,0.51,,1.11,,5.54,108,413,0.00,-5.54
Quinton Newsome,2573680,DB,FA,Bye,,,,,,,,,,,,,,,,,,,499,414,0.00,
Josh Newton,2571943,DB,CIN,CLE,,,,,,,,,,,,,,,,,,0.00,500,415,0.00,0.0
Parry Nickerson,2560822,DB,PHI,WAS,,,,,,,,,,,,,,,,,,0.00,501,416,0.00,0.0
Ben Nikkel,2573605,DB,IND,@HOU,,,,,,,,,,,,,,,,,,0.00,502,417,0.00,0.0
Keisean Nixon,2562938,DB,GB,@MIN,3.01,1.12,0.05,0.15,0.05,0.05,0.05,,,,,,,0.31,0.1,0.71,,6.76,82,418,0.00,-6.76
Morice Norris Jr.,2573139,DB,FA,Bye,,,,,,,,,,,,,,,,,,,503,419,0.00,
Tyler Nubin,2572345,DB,NYG,DAL,,,,,,,,,,,,,,,,,,0.00,504,420,0.00,0.0
George Odum,2561131,DB,IND,@HOU,,,,,,,,,,,,,,,,,,0.00,505,421,0.00,0.0
Michael Ojemudia,2563908,DB,FA,Bye,,,,,,,,,,,,,,,,,,,506,422,0.00,
Ty Okada,2571354,DB,SEA,@SF,2.98,1.39,0.17,0.21,0.07,,,,,,,,,0.42,0.35,1.04,,7.46,61,423,0.00,-7.46
Jeff Okudah,2563944,DB,MIN,GB,,,,,,,,,,,,,,,,,,0.00,507,424,0.00,0.0
Kitan Oladapo,2572051,DB,GB,@MIN,,,,,,,,,,,,,,,,,,0.00,508,425,0.00,0.0
Jordan Oladokun,2574523,DB,LAC,@DEN,,,,,,,,,,,,,,,,,,0.00,509,426,0.00,0.0
Isaiah Oliver,2560830,DB,NYJ,@BUF,,,,,,,,,,,,,,,,,,0.00,510,427,0.00,0.0
Amani Oruwariye,2562390,DB,BAL,@PIT,,,,,,,,,,,,,,,,,,0.00,511,428,0.00,0.0
Gervarrius Owens,2570161,DB,CHI,DET,,,,,,,,,,,,,,,,,,0.00,512,429,0.00,0.0
Jonathan Owens,2561255,DB,CHI,DET,0.35,0.29,,,,,,,,,,,,,,,,0.70,226,430,0.00,-0.7
Tyler Owens,2573608,DB,WAS,@PHI,0.35,0.29,,,,,,,,,,,,,,,,0.70,227,431,0.00,-0.7
Wande Owens,2573967,DB,BUF,NYJ,,,,,,,,,,,,,,,,,,0.00,513,432,0.00,0.0
Makari Paige,2574426,DB,FA,Bye,,,,,,,,,,,,,,,,,,,514,433,0.00,
Roman Parodie,2574593,DB,FA,Bye,,,,,,,,,,,,,,,,,,,515,434,0.00,
Jacob Parrish,2574594,DB,TB,CAR,2.94,0.94,0.16,0.38,0.06,,,,,,,,,0.25,,,,6.70,86,435,0.00,-6.7
Rico Payton,2573394,DB,NYG,DAL,0.59,0.29,,,0.06,,,,,,,,,0.29,,,,1.99,186,436,0.00,-1.99
Jabrill Peppers,2557980,DB,PIT,BAL,1.65,0.9,0.05,0.1,0.05,,,,,,,,,0.15,0.1,0.75,,3.89,140,437,0.00,-3.89
Mark Perry,2573277,DB,GB,@MIN,,,,,,,,,,,,,,,,,,0.00,516,438,0.00,0.0
Dell Pettus,2573346,DB,NE,MIA,0.74,0.39,0.04,0.07,,,,,,,,,,0.07,0.04,0.64,,1.75,193,439,0.00,-1.75
