PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Trikweze Bridges,2574506,DB,DAL,@WAS,,,,,,,,,,,,,,,,,,281,0.00
Nate Brooks,2562843,DB,FA,Bye,,,,,,,,,,,,,,,,,,282,0.00
Natrone Brooks,2571422,DB,ATL,LAR,,,,,,,,,,,,,,,,,,283,0.00
Will Brooks,2574666,DB,FA,Bye,,,,,,,,,,,,,,,,,,284,0.00
JaTravis Broughton,2573976,DB,FA,Bye,,,,,,,,,,,,,,,,,,285,0.00
Kahzir Brown,2574127,DB,FA,Bye,,,,,,,,,,,,,,,,,,286,0.00
Mike Brown,2569050,DB,TEN,NO,,,,,,,,,,,,,,,,,,287,0.00
Omar Brown,2573082,DB,FA,Bye,,,,,,,,,,,,,,,,,,288,0.00
Tony Brown,2560982,DB,FA,Bye,,,,,,,,,,,,,,,,,,289,0.00
Tre Brown,2566550,DB,NYJ,NE,,,,,,,,,,,,,,,,,,290,0.00
Jarvis Brownlee Jr.,2572060,DB,NYJ,NE,,,,,,,,,,,,,,,,,,291,0.00
Coby Bryant,2568234,DB,SEA,@CAR,,,,,,,,,,,,,,,,,,292,0.00
Myles Bryant,2564592,DB,HOU,@LAC,,,,,,,,,,,,,,,,,,293,0.00
Terrell Burgess,2564331,DB,NO,@TEN,,,,,,,,,,,,,,,,,,294,0.00
Artie Burns,2555344,DB,MIA,TB,,,,,,,,,,,,,,,,,,295,0.00
Major Burns,2574005,DB,FA,Bye,,,,,,,,,,,,,,,,,,296,0.00
Deon Bush,2555155,DB,KC,DEN,,,,,,,,,,,,,,,,,,297,0.00
Josh Butler,2571753,DB,DAL,@WAS,,,,,,,,,,,,,,,,,,298,0.00
Keydrain Calligan,2574620,DB,TEN,NO,,,,,,,,,,,,,,,,,,299,0.00
Elijah Campbell,2561455,DB,MIA,TB,,,,,,,,,,,,,,,,,,300,0.00
Derrick Canteen,2574537,DB,SF,CHI,,,,,,,,,,,,,,,,,,301,0.00
Caelen Carson,2571967,DB,DAL,@WAS,,,,,,,,,,,,,,,,,,302,0.00
Ajani Carter,2574652,DB,HOU,@LAC,,,,,,,,,,,,,,,,,,303,0.00
Michael Carter II,2565717,DB,PHI,@BUF,,,,,,,,,,,,,,,,,,304,0.00
Tariq Castro-Fields,2568201,DB,PHI,@BUF,,,,,,,,,,,,,,,,,,305,0.00
Zion Childress,2574070,DB,DAL,@WAS,,,,,,,,,,,,,,,,,,306,0.00
Jeremy Chinn,2563632,DB,LV,NYG,,,,,,,,,,,,,,,,,,307,0.00
Lewis Cine,2567910,DB,FA,Bye,,,,,,,,,,,,,,,,,,308,0.00
Andre Cisco,2566154,DB,NYJ,NE,,,,,,,,,,,,,,,,,,309,0.00
Hudson Clark,2574287,DB,FA,Bye,,,,,,,,,,,,,,,,,,310,0.00
Kei'Trel Clark,2570230,DB,ARI,@CIN,,,,,,,,,,,,,,,,,,311,0.00
Brandon Codrington,2572856,DB,BUF,PHI,,,,,,,,,,,,,,,,,,312,0.00
Jordan Colbert,2573256,DB,MIA,TB,,,,,,,,,,,,,,,,,,313,0.00
Alex Cook,2570587,DB,FA,Bye,,,,,,,,,,,,,,,,,,314,0.00
Ryan Cooper Jr.,2572603,DB,FA,Bye,,,,,,,,,,,,,,,,,,315,0.00
Te'Cory Couch,2573644,DB,BUF,PHI,,,,,,,,,,,,,,,,,,316,0.00
Jacobe Covington,2574242,DB,FA,Bye,,,,,,,,,,,,,,,,,,317,0.00
Kitan Crawford,2574481,DB,ARI,@CIN,,,,,,,,,,,,,,,,,,318,0.00
Keion Crossen,2561157,DB,FA,Bye,,,,,,,,,,,,,,,,,,319,0.00
Brandon Crossley,2574371,DB,FA,Bye,,,,,,,,,,,,,,,,,,320,0.00
Fentrell Cypress II,2574609,DB,FA,Bye,,,,,,,,,,,,,,,,,,321,0.00
Cameron Dantzler,2564526,DB,FA,Bye,,,,,,,,,,,,,,,,,,322,0.00
Ronald Darby,2552689,DB,FA,Bye,,,,,,,,,,,,,,,,,,323,0.00
Jaden Davis,2572408,DB,ARI,@CIN,,,,,,,,,,,,,,,,,,324,0.00
Elliott Davison,2574396,DB,NO,@TEN,,,,,,,,,,,,,,,,,,325,0.00
MJ Devonshire,2572222,DB,BUF,PHI,,,,,,,,,,,,,,,,,,326,0.00
Marcellas Dial Jr.,2572291,DB,NE,@NYJ,,,,,,,,,,,,,,,,,,327,0.00
Quandre Diggs,2552262,DB,SEA,@CAR,,,,,,,,,,,,,,,,,,328,0.00
Malik Dixon-Williams,2574263,DB,FA,Bye,,,,,,,,,,,,,,,,,,329,0.00
Khalil Dorsey,2565336,DB,DET,@MIN,,,,,,,,,,,,,,,,,,330,0.00
Mello Dotson,2574290,DB,FA,Bye,,,,,,,,,,,,,,,,,,331,0.00
Michael Dowell,2572992,DB,FA,Bye,,,,,,,,,,,,,,,,,,332,0.00
Storm Duck,2573259,DB,MIA,TB,,,,,,,,,,,,,,,,,,333,0.00
Isaiah Dunn,2565720,DB,FA,Bye,,,,,,,,,,,,,,,,,,334,0.00
Brandin Echols,2565726,DB,PIT,@CLE,,,,,,,,,,,,,,,,,,335,0.00
Chris Edmonds,2573025,DB,CLE,PIT,,,,,,,,,,,,,,,,,,336,0.00
Terrell Edmunds,2560712,DB,LV,NYG,,,,,,,,,,,,,,,,,,337,0.00
DeShon Elliott,2560715,DB,PIT,@CLE,,,,,,,,,,,,,,,,,,338,0.00
Martin Emerson,2567466,DB,CLE,PIT,,,,,,,,,,,,,,,,,,339,0.00
Akayleb Evans,2567913,DB,CAR,SEA,,,,,,,,,,,,,,,,,,340,0.00
JayVian Farr,2574662,DB,FA,Bye,,,,,,,,,,,,,,,,,,341,0.00
AJ Finley,2571294,DB,SEA,@CAR,,,,,,,,,,,,,,,,,,342,0.00
Minkah Fitzpatrick,2560725,DB,MIA,TB,,,,,,,,,,,,,,,,,,343,0.00
Cordale Flott,2567997,DB,NYG,@LV,,,,,,,,,,,,,,,,,,344,0.00
Dallis Flowers,2568906,DB,CHI,@SF,,,,,,,,,,,,,,,,,,345,0.00
Tre Flowers,2560728,DB,PIT,@CLE,,,,,,,,,,,,,,,,,,346,0.00
Tra Fluellen,2573905,DB,FA,Bye,,,,,,,,,,,,,,,,,,347,0.00
Darrick Forrest,2566598,DB,FA,Bye,,,,,,,,,,,,,,,,,,348,0.00
O'Donnell Fortune,2574423,DB,FA,Bye,,,,,,,,,,,,,,,,,,349,0.00
Sam Franklin Jr.,2563638,DB,BUF,PHI,,,,,,,,,,,,,,,,,,350,0.00
Zah Frazier,2574009,DB,CHI,@SF,,,,,,,,,,,,,,,,,,351,0.00
Jordan Fuller,2564340,DB,ATL,LAR,,,,,,,,,,,,,,,,,,352,0.00
Tyrek Funderburk,2573563,DB,MIN,DET,,,,,,,,,,,,,,,,,,353,0.00
Keenan Garber,2574346,DB,DET,@MIN,,,,,,,,,,,,,,,,,,354,0.00
Mekhi Garner,2570644,DB,FA,Bye,,,,,,,,,,,,,,,,,,355,0.00
Allan George,2568591,DB,FA,Bye,,,,,,,,,,,,,,,,,,356,0.00
Isaac Gifford,2573982,DB,FA,Bye,,,,,,,,,,,,,,,,,,357,0.00
Stephon Gilmore,2533062,DB,FA,Bye,,,,,,,,,,,,,,,,,,358,0.00
Steven Gilmore,2570954,DB,FA,Bye,,,,,,,,,,,,,,,,,,359,0.00
Mario Goodrich,2568084,DB,FA,Bye,,,,,,,,,,,,,,,,,,360,0.00
Kyler Gordon,2567391,DB,CHI,@SF,,,,,,,,,,,,,,,,,,361,0.00
Thomas Graham Jr.,2565923,DB,FA,Bye,,,,,,,,,,,,,,,,,,362,0.00
Richie Grant,2565818,DB,NE,@NYJ,,,,,,,,,,,,,,,,,,363,0.00
J.T. Gray,2561206,DB,TB,@MIA,,,,,,,,,,,,,,,,,,364,0.00
A.J. Green,2563782,DB,MIA,TB,,,,,,,,,,,,,,,,,,365,0.00
Renardo Green,2572495,DB,SF,CHI,,,,,,,,,,,,,,,,,,366,0.00
Shaquill Griffin,2558259,DB,SEA,@CAR,,,,,,,,,,,,,,,,,,367,0.00
Kahlef Hailassie,2570719,DB,MIN,DET,,,,,,,,,,,,,,,,,,368,0.00
Bryce Hall,2564796,DB,TB,@MIA,,,,,,,,,,,,,,,,,,369,0.00
Tyler Hall,2563497,DB,SEA,@CAR,,,,,,,,,,,,,,,,,,370,0.00
Erick Hallett,2569903,DB,TEN,NO,,,,,,,,,,,,,,,,,,371,0.00
Antonio Hamilton,2556804,DB,WAS,DAL,,,,,,,,,,,,,,,,,,372,0.00
Damar Hamlin,2565872,DB,BUF,PHI,,,,,,,,,,,,,,,,,,373,0.00
Dominique Hampton,2572567,DB,CHI,@SF,,,,,,,,,,,,,,,,,,374,0.00
Jordan Hancock,2573960,DB,BUF,PHI,,,,,,,,,,,,,,,,,,375,0.00
Harrison Hand,2564547,DB,FA,Bye,,,,,,,,,,,,,,,,,,376,0.00
Myles Harden,2571952,DB,CLE,PIT,,,,,,,,,,,,,,,,,,377,0.00
Daequan Hardy,2571868,DB,PIT,@CLE,,,,,,,,,,,,,,,,,,378,0.00
Bruce Harmon,2574075,DB,FA,Bye,,,,,,,,,,,,,,,,,,379,0.00
Jermari Harris,2574150,DB,FA,Bye,,,,,,,,,,,,,,,,,,380,0.00
Marcus Harris,2574151,DB,TEN,NO,,,,,,,,,,,,,,,,,,381,0.00
Tre Hawkins III,2570164,DB,WAS,DAL,,,,,,,,,,,,,,,,,,382,0.00
Josh Hayes,2570362,DB,TB,@MIA,,,,,,,,,,,,,,,,,,383,0.00
Kaleb Hayes,2571020,DB,FA,Bye,,,,,,,,,,,,,,,,,,384,0.00
Azizi Hearn,2571087,DB,FA,Bye,,,,,,,,,,,,,,,,,,385,0.00
DeMarcco Hellams,2569552,DB,ATL,LAR,,,,,,,,,,,,,,,,,,386,0.00
Jack Henderson,2573984,DB,MIA,TB,,,,,,,,,,,,,,,,,,387,0.00
Tre Herndon,2561340,DB,FA,Bye,,,,,,,,,,,,,,,,,,388,0.00
Tyron Herring,2574131,DB,GB,BAL,,,,,,,,,,,,,,,,,,389,0.00
Mike Hilton,2556559,DB,IND,JAX,,,,,,,,,,,,,,,,,,390,0.00
Garnett Hollis Jr.,2574644,DB,FA,Bye,,,,,,,,,,,,,,,,,,391,0.00
Christian Holmes,2568330,DB,FA,Bye,,,,,,,,,,,,,,,,,,392,0.00
Darnay Holmes,2564739,DB,LV,NYG,,,,,,,,,,,,,,,,,,393,0.00
Gavin Holmes,2574110,DB,FA,Bye,,,,,,,,,,,,,,,,,,394,0.00
Maxen Hook,2574459,DB,SEA,@CAR,,,,,,,,,,,,,,,,,,395,0.00
Xavien Howard,2555539,DB,FA,Bye,,,,,,,,,,,,,,,,,,396,0.00
Jordan Howden,2570140,DB,NO,@TEN,,,,,,,,,,,,,,,,,,397,0.00
Mike Hughes,2560746,DB,ATL,LAR,,,,,,,,,,,,,,,,,,398,0.00
John Humphrey,2574296,DB,FA,Bye,,,,,,,,,,,,,,,,,,399,0.00
Alijah Huzzie,2574171,DB,HOU,@LAC,,,,,,,,,,,,,,,,,,400,0.00
Desmond Igbinosun,2573934,DB,FA,Bye,,,,,,,,,,,,,,,,,,401,0.00
Keenan Isaac,2571623,DB,FA,Bye,,,,,,,,,,,,,,,,,,402,0.00
Dan Jackson,2574112,DB,DET,@MIN,,,,,,,,,,,,,,,,,,403,0.00
Dane Jackson,2563614,DB,BUF,PHI,,,,,,,,,,,,,,,,,,404,0.00
Lamar Jackson,2565513,DB,FA,Bye,,,,,,,,,,,,,,,,,,405,0.00
DJ James,2572519,DB,FA,Bye,,,,,,,,,,,,,,,,,,406,0.00
LaMareon James,2574050,DB,FA,Bye,,,,,,,,,,,,,,,,,,407,0.00
D'Shawn Jamison,2571318,DB,PIT,@CLE,,,,,,,,,,,,,,,,,,408,0.00
Shemar Jean-Charles,2566079,DB,SEA,@CAR,,,,,,,,,,,,,,,,,,409,0.00
Gabe Jeudy-Lally,2573461,DB,FA,Bye,,,,,,,,,,,,,,,,,,410,0.00
Josh Jobe,2568087,DB,SEA,@CAR,,,,,,,,,,,,,,,,,,411,0.00
Alex Johnson,2573494,DB,FA,Bye,,,,,,,,,,,,,,,,,,412,0.00
Anthony Johnson Jr.,2569789,DB,NYG,@LV,,,,,,,,,,,,,,,,,,413,0.00
Brandon Johnson,2574461,DB,PHI,@BUF,,,,,,,,,,,,,,,,,,414,0.00
Emany Johnson,2573055,DB,LAC,HOU,,,,,,,,,,,,,,,,,,415,0.00
Isaiah Johnson,2573265,DB,MIA,TB,,,,,,,,,,,,,,,,,,416,0.00
Nazeeh Johnson,2567793,DB,KC,DEN,,,,,,,,,,,,,,,,,,417,0.00
Quindell Johnson,2569981,DB,FA,Bye,,,,,,,,,,,,,,,,,,418,0.00
Tysheem Johnson,2574012,DB,ATL,LAR,,,,,,,,,,,,,,,,,,419,0.00
Shaun Jolly,2568645,DB,FA,Bye,,,,,,,,,,,,,,,,,,420,0.00
Brandon Jones,2564469,DB,DEN,@KC,,,,,,,,,,,,,,,,,,421,0.00
Dom Jones,2574052,DB,CLE,PIT,,,,,,,,,,,,,,,,,,422,0.00
Elijah Jones,2572417,DB,ARI,@CIN,,,,,,,,,,,,,,,,,,423,0.00
Nic Jones,2569933,DB,NYG,@LV,,,,,,,,,,,,,,,,,,424,0.00
Kerby Joseph,2567550,DB,DET,@MIN,,,,,,,,,,,,,,,,,,425,0.00
PJ Jules,2572998,DB,CIN,ARI,,,,,,,,,,,,,,,,,,426,0.00
Gregory Junior,2567748,DB,FA,Bye,,,,,,,,,,,,,,,,,,427,0.00
Sanoussi Kane,2571829,DB,TEN,NO,,,,,,,,,,,,,,,,,,428,0.00
Damontae Kazee,2558184,DB,DET,@MIN,,,,,,,,,,,,,,,,,,429,0.00
Kyu Blu Kelly,2569570,DB,LV,NYG,,,,,,,,,,,,,,,,,,430,0.00
Anthony Kendall,2571467,DB,CLE,PIT,,,,,,,,,,,,,,,,,,431,0.00
Ian Kennelly,2574114,DB,FA,Bye,,,,,,,,,,,,,,,,,,432,0.00
Donte Kent,2574497,DB,PIT,@CLE,,,,,,,,,,,,,,,,,,433,0.00
Jaylen Key,2572366,DB,FA,Bye,,,,,,,,,,,,,,,,,,434,0.00
Miles Killebrew,2555315,DB,PIT,@CLE,,,,,,,,,,,,,,,,,,435,0.00
Jalen Kimber,2574154,DB,CIN,ARI,,,,,,,,,,,,,,,,,,436,0.00
Kalen King,2572039,DB,ARI,@CIN,,,,,,,,,,,,,,,,,,437,0.00
Kevin King,2557996,DB,FA,Bye,,,,,,,,,,,,,,,,,,438,0.00
Kevin Knowles,2574249,DB,KC,DEN,,,,,,,,,,,,,,,,,,439,0.00
Kader Kohou,2569032,DB,MIA,TB,,,,,,,,,,,,,,,,,,440,0.00
Bilhal Kone,2573938,DB,BAL,@GB,,,,,,,,,,,,,,,,,,441,0.00
Quentin Lake,2567844,DB,LAR,@ATL,,,,,,,,,,,,,,,,,,442,0.00
Chris Lammons,2561226,DB,IND,JAX,,,,,,,,,,,,,,,,,,443,0.00
Cam Lampkin,2573817,DB,LAR,@ATL,,,,,,,,,,,,,,,,,,444,0.00
Marshon Lattimore,2558061,DB,WAS,DAL,,,,,,,,,,,,,,,,,,445,0.00
Clarence Lewis,2574155,DB,FA,Bye,,,,,,,,,,,,,,,,,,446,0.00
Jourdan Lewis,2557920,DB,JAX,@IND,,,,,,,,,,,,,,,,,,447,0.00
David Long,2562798,DB,CAR,SEA,,,,,,,,,,,,,,,,,,448,0.00
Robert Longerbeam,2573939,DB,BAL,@GB,,,,,,,,,,,,,,,,,,449,0.00
Keni-H Lovely,2572914,DB,JAX,@IND,,,,,,,,,,,,,,,,,,450,0.00
Reuben Lowery,2573941,DB,IND,JAX,,,,,,,,,,,,,,,,,,451,0.00
Shaquan Loyal,2574032,DB,FA,Bye,,,,,,,,,,,,,,,,,,452,0.00
Avonte Maddox,2560795,DB,DET,@MIN,,,,,,,,,,,,,,,,,,453,0.00
Jaylen Mahoney,2573527,DB,NYJ,NE,,,,,,,,,,,,,,,,,,454,0.00
Jason Maitre,2573852,DB,MIA,TB,,,,,,,,,,,,,,,,,,455,0.00
Dontae Manning,2573913,DB,CHI,@SF,,,,,,,,,,,,,,,,,,456,0.00
Keyon Martin,2573944,DB,BAL,@GB,,,,,,,,,,,,,,,,,,457,0.00
Tyrann Mathieu,2540180,DB,FA,Bye,,,,,,,,,,,,,,,,,,458,0.00
Damarri Mathis,2567529,DB,CAR,SEA,,,,,,,,,,,,,,,,,,459,0.00
Christian Matthew,2568114,DB,FA,Bye,,,,,,,,,,,,,,,,,,460,0.00
Arthur Maulet,2559087,DB,DET,@MIN,,,,,,,,,,,,,,,,,,461,0.00
Marcus Maye,2557995,DB,LAC,HOU,,,,,,,,,,,,,,,,,,462,0.00
BJ Mayes,2574464,DB,FA,Bye,,,,,,,,,,,,,,,,,,463,0.00
Tanner McCalister,2570855,DB,KC,DEN,,,,,,,,,,,,,,,,,,464,0.00
Nick McCloud,2566638,DB,CHI,@SF,,,,,,,,,,,,,,,,,,465,0.00
Zyon McCollum,2568309,DB,TB,@MIA,,,,,,,,,,,,,,,,,,466,0.00
Marcelino McCrary-Ball,2569260,DB,NYJ,NE,,,,,,,,,,,,,,,,,,467,0.00
Cameron McCutcheon,2571512,DB,FA,Bye,,,,,,,,,,,,,,,,,,468,0.00
Robert McDaniel,2574614,DB,WAS,DAL,,,,,,,,,,,,,,,,,,469,0.00
Trent McDuffie,2567802,DB,KC,DEN,,,,,,,,,,,,,,,,,,470,0.00
Dwight McGlothern,2573310,DB,MIN,DET,,,,,,,,,,,,,,,,,,471,0.00
Kyler McMichael,2569302,DB,FA,Bye,,,,,,,,,,,,,,,,,,472,0.00
Ja'Quan McMillian,2568747,DB,DEN,@KC,,,,,,,,,,,,,,,,,,473,0.00
Patrick McMorris,2572246,DB,NYG,@LV,,,,,,,,,,,,,,,,,,474,0.00
Zech McPhearson,2566406,DB,FA,Bye,,,,,,,,,,,,,,,,,,475,0.00
Mac McWilliams,2574466,DB,PHI,@BUF,,,,,,,,,,,,,,,,,,476,0.00
Max Melton,2572420,DB,ARI,@CIN,,,,,,,,,,,,,,,,,,477,0.00
Kaevon Merriweather,2571626,DB,HOU,@LAC,,,,,,,,,,,,,,,,,,478,0.00
Josh Metellus,2564568,DB,MIN,DET,,,,,,,,,,,,,,,,,,479,0.00
R.J. Mickens,2574522,DB,LAC,HOU,,,,,,,,,,,,,,,,,,480,0.00
D.J. Miller,2572838,DB,FA,Bye,,,,,,,,,,,,,,,,,,481,0.00
Glendon Miller,2574251,DB,FA,Bye,,,,,,,,,,,,,,,,,,482,0.00
Josh Minkins,2574377,DB,FA,Bye,,,,,,,,,,,,,,,,,,483,0.00
Tarvarius Moore,2561117,DB,FA,Bye,,,,,,,,,,,,,,,,,,484,0.00
TJ Moore,2574425,DB,NYG,@LV,,,,,,,,,,,,,,,,,,485,0.00
R.J. Moten,2574647,DB,FA,Bye,,,,,,,,,,,,,,,,,,486,0.00
Jabbar Muhammad,2574227,DB,JAX,@IND,,,,,,,,,,,,,,,,,,487,0.00
Israel Mukuamu,2566013,DB,FA,Bye,,,,,,,,,,,,,,,,,,488,0.00
Andrew Mukuba,2574469,DB,PHI,@BUF,,,,,,,,,,,,,,,,,,489,0.00
Sean Murphy-Bunting,2562635,DB,ARI,@CIN,,,,,,,,,,,,,,,,,,490,0.00
Nik Needham,2563220,DB,NYJ,NE,,,,,,,,,,,,,,,,,,491,0.00
Quinton Newsome,2573680,DB,FA,Bye,,,,,,,,,,,,,,,,,,492,0.00
Josh Newton,2571943,DB,CIN,ARI,,,,,,,,,,,,,,,,,,493,0.00
Parry Nickerson,2560822,DB,PHI,@BUF,,,,,,,,,,,,,,,,,,494,0.00
Ben Nikkel,2573605,DB,IND,JAX,,,,,,,,,,,,,,,,,,495,0.00
Morice Norris Jr.,2573139,DB,FA,Bye,,,,,,,,,,,,,,,,,,496,0.00
Tyler Nubin,2572345,DB,NYG,@LV,,,,,,,,,,,,,,,,,,497,0.00
George Odum,2561131,DB,IND,JAX,,,,,,,,,,,,,,,,,,498,0.00
Michael Ojemudia,2563908,DB,FA,Bye,,,,,,,,,,,,,,,,,,499,0.00
Jeff Okudah,2563944,DB,MIN,DET,,,,,,,,,,,,,,,,,,500,0.00
Kitan Oladapo,2572051,DB,GB,BAL,,,,,,,,,,,,,,,,,,501,0.00
Jordan Oladokun,2574523,DB,LAC,HOU,,,,,,,,,,,,,,,,,,502,0.00
Isaiah Oliver,2560830,DB,NYJ,NE,,,,,,,,,,,,,,,,,,503,0.00
Amani Oruwariye,2562390,DB,BAL,@GB,,,,,,,,,,,,,,,,,,504,0.00
Gervarrius Owens,2570161,DB,CHI,@SF,,,,,,,,,,,,,,,,,,505,0.00
Jonathan Owens,2561255,DB,CHI,@SF,,,,,,,,,,,,,,,,,,506,0.00
Wande Owens,2573967,DB,BUF,PHI,,,,,,,,,,,,,,,,,,507,0.00
Makari Paige,2574426,DB,FA,Bye,,,,,,,,,,,,,,,,,,508,0.00
Roman Parodie,2574593,DB,FA,Bye,,,,,,,,,,,,,,,,,,509,0.00
Jabrill Peppers,2557980,DB,PIT,@CLE,,,,,,,,,,,,,,,,,,510,0.00
Mark Perry,2573277,DB,GB,BAL,,,,,,,,,,,,,,,,,,511,0.00
Clark Phillips III,2569546,DB,ATL,LAR,,,,,,,,,,,,,,,,,,512,0.00
Joshua Pickett,2574096,DB,FA,Bye,,,,,,,,,,,,,,,,,,513,0.00
James Pierre,2565003,DB,PIT,@CLE,,,,,,,,,,,,,,,,,,514,0.00
Jordan Polk,2574380,DB,FA,Bye,,,,,,,,,,,,,,,,,,515,0.00
Daryl Porter,2573968,DB,BUF,PHI,,,,,,,,,,,,,,,,,,516,0.00
Mishael Powell,2574356,DB,FA,Bye,,,,,,,,,,,,,,,,,,517,0.00
Jordan Poyer,2539290,DB,BUF,PHI,,,,,,,,,,,,,,,,,,518,0.00
Bobby Price,2563953,DB,FA,Bye,,,,,,,,,,,,,,,,,,519,0.00
Jayden Price,2572884,DB,NO,@TEN,,,,,,,,,,,,,,,,,,520,0.00
Troy Pride,2563662,DB,IND,JAX,,,,,,,,,,,,,,,,,,521,0.00
Deantre Prince,2572153,DB,FA,Bye,,,,,,,,,,,,,,,,,,522,0.00
Nehemiah Pritchett,2572534,DB,SEA,@CAR,,,,,,,,,,,,,,,,,,523,0.00
Myles Purchase,2574525,DB,NYG,@LV,,,,,,,,,,,,,,,,,,524,0.00
Ennis Rakestraw Jr.,2572018,DB,DET,@MIN,,,,,,,,,,,,,,,,,,525,0.00
Caleb Ransaw,2574229,DB,JAX,@IND,,,,,,,,,,,,,,,,,,526,0.00
Lathan Ransom,2573997,DB,CAR,SEA,,,,,,,,,,,,,,,,,,527,0.00
Taylor Rapp,2562707,DB,BUF,PHI,,,,,,,,,,,,,,,,,,528,0.00
Jaylen Reed,2574178,DB,HOU,@LAC,,,,,,,,,,,,,,,,,,529,0.00
Jerrick Reed II,2570332,DB,TEN,NO,,,,,,,,,,,,,,,,,,530,0.00
Nikko Reed,2574527,DB,LAC,HOU,,,,,,,,,,,,,,,,,,531,0.00
Michael Reid,2573998,DB,FA,Bye,,,,,,,,,,,,,,,,,,532,0.00
Decamerion Richardson,2572237,DB,LV,NYG,,,,,,,,,,,,,,,,,,533,0.00
Demani Richardson,2572947,DB,CAR,SEA,,,,,,,,,,,,,,,,,,534,0.00
Eli Ricks,2570641,DB,FA,Bye,,,,,,,,,,,,,,,,,,535,0.00
Kelee Ringo,2570197,DB,PHI,@BUF,,,,,,,,,,,,,,,,,,536,0.00
JJ Roberts,2574597,DB,TB,@MIA,,,,,,,,,,,,,,,,,,537,0.00
Ethan Robinson,2574331,DB,MIA,TB,,,,,,,,,,,,,,,,,,538,0.00
Jaden Robinson,2574098,DB,DEN,@KC,,,,,,,,,,,,,,,,,,539,0.00
Jakob Robinson,2574545,DB,SF,CHI,,,,,,,,,,,,,,,,,,540,0.00
Jammie Robinson,2569609,DB,ATL,LAR,,,,,,,,,,,,,,,,,,541,0.00
Lance Robinson,2573016,DB,FA,Bye,,,,,,,,,,,,,,,,,,542,0.00
Marquise Robinson,2573949,DB,BAL,@GB,,,,,,,,,,,,,,,,,,543,0.00
Robert Rochell,2566241,DB,CAR,SEA,,,,,,,,,,,,,,,,,,544,0.00
Eric Rogers,2574528,DB,LAC,HOU,,,,,,,,,,,,,,,,,,545,0.00
Christian Roland-Wallace,2572844,DB,KC,DEN,,,,,,,,,,,,,,,,,,546,0.00
D'Angelo Ross,2563057,DB,CLE,PIT,,,,,,,,,,,,,,,,,,547,0.00
Davion Ross,2574161,DB,FA,Bye,,,,,,,,,,,,,,,,,,548,0.00
Darius Rush,2569867,DB,WAS,DAL,,,,,,,,,,,,,,,,,,549,0.00
Tyson Russell,2574636,DB,FA,Bye,,,,,,,,,,,,,,,,,,550,0.00
Andre' Sam,2572744,DB,PHI,@BUF,,,,,,,,,,,,,,,,,,551,0.00
Shilo Sanders,2574598,DB,FA,Bye,,,,,,,,,,,,,,,,,,552,0.00
Benny Sapp III,2570503,DB,FA,Bye,,,,,,,,,,,,,,,,,,553,0.00
John Saunders Jr.,2574332,DB,NE,@NYJ,,,,,,,,,,,,,,,,,,554,0.00
Darnell Savage,2562724,DB,BUF,PHI,,,,,,,,,,,,,,,,,,555,0.00
Daniel Scott,2569852,DB,IND,JAX,,,,,,,,,,,,,,,,,,556,0.00
Eric Scott Jr.,2569693,DB,KC,DEN,,,,,,,,,,,,,,,,,,557,0.00
Kevon Seymour,2555549,DB,WAS,DAL,,,,,,,,,,,,,,,,,,558,0.00
Kendall Sheffield,2562730,DB,MIA,TB,,,,,,,,,,,,,,,,,,559,0.00
Duke Shelley,2562957,DB,FA,Bye,,,,,,,,,,,,,,,,,,560,0.00
Nehemiah Shelton,2571786,DB,FA,Bye,,,,,,,,,,,,,,,,,,561,0.00
Cam'Ron Silmon-Craig,2574231,DB,JAX,@IND,,,,,,,,,,,,,,,,,,562,0.00
Justin Simmons,2555550,DB,FA,Bye,,,,,,,,,,,,,,,,,,563,0.00
Jaylin Simpson,2572132,DB,GB,BAL,,,,,,,,,,,,,,,,,,564,0.00
Doneiko Slaughter,2574233,DB,FA,Bye,,,,,,,,,,,,,,,,,,565,0.00
Darius Slay,2540288,DB,FA,Bye,,,,,,,,,,,,,,,,,,566,0.00
Cam Smith,2570071,DB,FA,Bye,,,,,,,,,,,,,,,,,,567,0.00
Chris Smith II,2570056,DB,NYJ,NE,,,,,,,,,,,,,,,,,,568,0.00
Jaylin Smith,2574179,DB,HOU,@LAC,,,,,,,,,,,,,,,,,,569,0.00
Keidron Smith,2571120,DB,NYJ,NE,,,,,,,,,,,,,,,,,,570,0.00
Melvin Smith Jr.,2574257,DB,KC,DEN,,,,,,,,,,,,,,,,,,571,0.00
Mike Smith Jr.,2574082,DB,FA,Bye,,,,,,,,,,,,,,,,,,572,0.00
Terell Smith,2569636,DB,CHI,@SF,,,,,,,,,,,,,,,,,,573,0.00
L'Jarius Sneed,2564304,DB,TEN,NO,,,,,,,,,,,,,,,,,,574,0.00
Ameer Speed,2570113,DB,HOU,@LAC,,,,,,,,,,,,,,,,,,575,0.00
Benjamin St-Juste,2566604,DB,LAC,HOU,,,,,,,,,,,,,,,,,,576,0.00
