PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Noah Sewell,2569633,LB,CHI,CLE,0.77,0.47,,0.08,,0.03,,,,,,,,,,,,1.66,164,180,0.60,-1.06
Isaiah Stalbird,2573400,LB,NO,CAR,1.59,0.77,0.12,0.24,0.06,0.06,,,,,,,,0.18,0.18,,,4.41,104,181,0.60,-3.81
Josh Sweat,2560889,LB,ARI,@HOU,1.65,0.46,0.57,0.62,,0.21,0.05,,,,,,,,0.98,,,6.10,82,182,0.60,-5.5
Cameron Thomas,2568129,LB,CLE,@CHI,0.12,0.18,0.09,0.18,,0.06,,,,,,,,,0.06,,,0.98,184,183,0.60,-0.38
Logan Wilson,2563752,LB,DAL,MIN,1.6,0.67,,0.03,,,0.03,,,,,,,0.06,0.06,0.83,,3.08,133,184,0.60,-2.48
Yasir Abdullah,2569891,LB,JAX,NYJ,,,,,,,,,,,,,,,,,,0.00,196,185,0.00,0.0
Mitchell Agude,2571111,LB,FA,Bye,,,,,,,,,,,,,,,,,,,197,186,0.00,
Troy Andersen,2567235,LB,ATL,@TB,,,,,,,,,,,,,,,,,,0.00,198,187,0.00,0.0
Liam Anderson,2570521,LB,CIN,BAL,,,,,,,,,,,,,,,,,,0.00,199,188,0.00,0.0
Kam Arnold,2574604,LB,KC,LAC,,,,,,,,,,,,,,,,,,0.00,200,189,0.00,0.0
Brian Asamoah II,2567901,LB,CIN,BAL,,,,,,,,,,,,,,,,,,0.00,201,190,0.00,0.0
Eugene Asante,2574317,LB,ATL,@TB,,,,,,,,,,,,,,,,,,0.00,202,191,0.00,0.0
Levelle Bailey,2573079,LB,DEN,GB,,,,,,,,,,,,,,,,,,0.00,203,192,0.00,0.0
Krys Barnes,2563971,LB,CAR,@NO,,,,,,,,,,,,,,,,,,0.00,204,193,0.00,0.0
Zaire Barnes,2570185,LB,NYG,WAS,1.38,1.02,0.03,0.09,,0.03,,,,,,,,0.06,0.09,,,3.18,131,194,0.00,-3.18
Amare Barno,2567346,LB,FA,Bye,,,,,,,,,,,,,,,,,,,205,195,0.00,
Michael Barrett,2571880,LB,FA,Bye,,,,,,,,,,,,,,,,,,,206,196,0.00,
Justin Barron,2574067,LB,DAL,MIN,,,,,,,,,,,,,,,,,,0.00,207,197,0.00,0.0
Jared Bartlett,2574432,LB,ARI,@HOU,,,,,,,,,,,,,,,,,,0.00,208,198,0.00,0.0
Carlos Basham,2565863,LB,LV,@PHI,,,,,,,,,,,,,,,,,,0.00,209,199,0.00,0.0
Jeffrey Bassa,2574239,LB,KC,LAC,0.59,0.29,0.09,,,0.06,0.06,,,,,,,0.06,,,,1.66,163,200,0.00,-1.66
Abraham Beauplan,2571180,LB,FA,Bye,,,,,,,,,,,,,,,,,,,210,201,0.00,
Quinton Bell,2562908,LB,MIA,@PIT,,,,,,,,,,,,,,,,,,0.00,211,202,0.00,0.0
Terrel Bernard,2567325,LB,BUF,@NE,,,,,,,,,,,,,,,,,,0.00,212,203,0.00,0.0
JD Bertrand,2571799,LB,ATL,@TB,,,,,,,,,,,,,,,,,,0.00,213,204,0.00,0.0
Tatum Bethune,2572489,LB,SF,TEN,,,,,,,,,,,,,,,,,,0.00,214,205,0.00,0.0
Stone Blanton,2574536,LB,FA,Bye,,,,,,,,,,,,,,,,,,,215,206,0.00,
Chris Board,2561301,LB,NYG,WAS,,,,,,,,,,,,,,,,,,0.00,216,207,0.00,0.0
Swayze Bozeman,2572811,LB,NYG,WAS,,,,,,,,,,,,,,,,,,0.00,217,208,0.00,0.0
Chris Braswell,2572540,LB,TB,ATL,0.77,0.41,,,,,,,,,,,,,,,,1.40,170,209,0.00,-1.4
K.J. Britt,2566559,LB,MIA,@PIT,1.44,0.67,,0.1,,,,,,,,,,0.1,0.1,,,3.01,134,210,0.00,-3.01
Elliott Brown,2574475,LB,ARI,@HOU,,,,,,,,,,,,,,,,,,0.00,218,211,0.00,0.0
J.B. Brown,2574085,LB,FA,Bye,,,,,,,,,,,,,,,,,,,219,212,0.00,
John Bullock,2574582,LB,FA,Bye,,,,,,,,,,,,,,,,,,,220,213,0.00,
Amari Burney,2570041,LB,FA,Bye,,,,,,,,,,,,,,,,,,,221,214,0.00,
Chance Campbell,2567646,LB,PHI,LV,,,,,,,,,,,,,,,,,,0.00,222,215,0.00,0.0
Jaylon Carlies,2572114,LB,IND,@SEA,,,,,,,,,,,,,,,,,,0.00,223,216,0.00,0.0
Andre Carter II,2571207,LB,MIA,@PIT,,,,,,,,,,,,,,,,,,0.00,224,217,0.00,0.0
Lorenzo Carter,2561015,LB,FA,Bye,,,,,,,,,,,,,,,,,,,225,218,0.00,
K'Lavon Chaisson,2564166,LB,NE,BUF,0.82,0.35,,,,,,,,,,,,,,,,1.44,168,219,0.00,-1.44
Chaz Chambliss,2574342,LB,MIN,@DAL,,,,,,,,,,,,,,,,,,0.00,226,220,0.00,0.0
Jake Chaney,2574664,LB,FA,Bye,,,,,,,,,,,,,,,,,,,227,221,0.00,
Cole Christiansen,2565021,LB,KC,LAC,,,,,,,,,,,,,,,,,,0.00,228,222,0.00,0.0
Jimmy Ciarlo,2572684,LB,MIA,@PIT,,,,,,,,,,,,,,,,,,0.00,229,223,0.00,0.0
K.J. Cloyd,2573283,LB,FA,Bye,,,,,,,,,,,,,,,,,,,230,224,0.00,
Seth Coleman,2574557,LB,FA,Bye,,,,,,,,,,,,,,,,,,,231,225,0.00,
Junior Colson,2572465,LB,LAC,@KC,,,,,,,,,,,,,,,,,,0.00,232,226,0.00,0.0
Zach Cunningham,2558094,LB,DET,@LAR,,,,,,,,,,,,,,,,,,0.00,234,227,0.00,0.0
Jamin Davis,2566595,LB,LV,@PHI,,,,,,,,,,,,,,,,,,0.00,235,228,0.00,0.0
SirVocea Dennis,2570347,LB,TB,ATL,,,,,,,,,,,,,,,,,,0.00,236,229,0.00,0.0
Solomon DeShields,2574185,LB,FA,Bye,,,,,,,,,,,,,,,,,,,237,230,0.00,
Victor Dimukeje,2566424,LB,NYG,WAS,,,,,,,,,,,,,,,,,,0.00,238,231,0.00,0.0
De'Shaan Dixon,2567736,LB,FA,Bye,,,,,,,,,,,,,,,,,,,239,232,0.00,
Lance Dixon,2574457,LB,FA,Bye,,,,,,,,,,,,,,,,,,,240,233,0.00,
Shaun Dolac,2574264,LB,LAR,DET,0.77,0.41,,0.18,,,,,,,,,,0.18,,,,2.12,148,234,0.00,-2.12
Bud Dupree,2552289,LB,LAC,@KC,0.94,0.53,0.29,0.29,,0.06,,,,,,,,,0.53,,,3.22,130,235,0.00,-3.22
Power Echols,2574007,LB,HOU,ARI,,,,,,,,,,,,,,,,,,0.00,241,236,0.00,0.0
Tremaine Edmunds,2560713,LB,CHI,CLE,,,,,,,,,,,,,,,,,,0.00,242,237,0.00,0.0
Milo Eifler,2565729,LB,FA,Bye,,,,,,,,,,,,,,,,,,,244,238,0.00,
Andrew Farmer,2571545,LB,SF,TEN,,,,,,,,,,,,,,,,,,0.00,245,239,0.00,0.0
Tony Fields II,2565971,LB,FA,Bye,,,,,,,,,,,,,,,,,,,246,240,0.00,
Demetrius Flannigan-Fowles,2563090,LB,NYG,WAS,1.49,0.98,0.04,0.2,,,,,,,,,,0.08,0.12,,,3.46,124,241,0.00,-3.46
Dante Fowler Jr.,2553431,LB,DAL,MIN,1,0.82,0.29,0.35,,0.12,,,,,,,,0.12,0.59,,,4.11,109,242,0.00,-4.11
Jalan Gaines,2574560,LB,FA,Bye,,,,,,,,,,,,,,,,,,,247,243,0.00,
Dallas Gant,2573289,LB,FA,Bye,,,,,,,,,,,,,,,,,,,248,244,0.00,
David Gbenda,2574149,LB,FA,Bye,,,,,,,,,,,,,,,,,,,249,245,0.00,
Brandon George,2574245,LB,KC,LAC,,,,,,,,,,,,,,,,,,0.00,250,246,0.00,0.0
DaRon Gilbert,2573127,LB,FA,Bye,,,,,,,,,,,,,,,,,,,251,247,0.00,
Cam Gill,2565216,LB,FA,Bye,,,,,,,,,,,,,,,,,,,252,248,0.00,
Jalen Graham,2570311,LB,SF,TEN,,,,,,,,,,,,,,,,,,0.00,254,249,0.00,0.0
Antonio Grier Jr.,2573566,LB,FA,Bye,,,,,,,,,,,,,,,,,,,255,250,0.00,
Kylan Guidry,2574513,LB,FA,Bye,,,,,,,,,,,,,,,,,,,256,251,0.00,
Malik Hamm,2570392,LB,BAL,@CIN,,,,,,,,,,,,,,,,,,0.00,257,252,0.00,0.0
Nick Hampton,2570008,LB,LAR,DET,,,,,,,,,,,,,,,,,,0.00,258,253,0.00,0.0
Matt Harmon,2574347,LB,FA,Bye,,,,,,,,,,,,,,,,,,,259,254,0.00,
Devin Harper,2567499,LB,FA,Bye,,,,,,,,,,,,,,,,,,,260,255,0.00,
Darius Harris,2563108,LB,NE,BUF,,,,,,,,,,,,,,,,,,0.00,261,256,0.00,0.0
Shaka Heyward,2570831,LB,CIN,BAL,,,,,,,,,,,,,,,,,,0.00,263,257,0.00,0.0
Jordan Hicks,2552315,LB,FA,Bye,,,,,,,,,,,,,,,,,,,264,258,0.00,
Jay Higgins,2573930,LB,BAL,@CIN,,,,,,,,,,,,,,,,,,0.00,265,259,0.00,0.0
Michael Hoecht,2564346,LB,BUF,@NE,,,,,,,,,,,,,,,,,,0.00,266,260,0.00,0.0
Justin Hollins,2562285,LB,FA,Bye,,,,,,,,,,,,,,,,,,,267,261,0.00,
Khaleke Hudson,2565279,LB,FA,Bye,,,,,,,,,,,,,,,,,,,268,262,0.00,
Ruben Hyppolite II,2574011,LB,CHI,CLE,,,,,,,,,,,,,,,,,,0.00,269,263,0.00,0.0
Thomas Incoom,2570921,LB,CAR,@NO,0.41,0.29,,,,,,,,,,,,,,,,0.79,189,264,0.00,-0.79
Adisa Isaac,2571826,LB,BAL,@CIN,,,,,,,,,,,,,,,,,,0.00,270,265,0.00,0.0
Jared Ivey,2574562,LB,SEA,IND,,,,,,,,,,,,,,,,,,0.00,271,266,0.00,0.0
Brennan Jackson,2572198,LB,LV,@PHI,,,,,,,,,,,,,,,,,,0.00,272,267,0.00,0.0
D'Eryk Jackson,2574563,LB,FA,Bye,,,,,,,,,,,,,,,,,,,273,268,0.00,
Dequan Jackson,2571041,LB,FA,Bye,,,,,,,,,,,,,,,,,,,274,269,0.00,
Curtis Jacobs,2572826,LB,FA,Bye,,,,,,,,,,,,,,,,,,,276,270,0.00,
Keonta Jenkins,2573964,LB,BUF,@NE,,,,,,,,,,,,,,,,,,0.00,277,271,0.00,0.0
Josey Jewell,2560763,LB,FA,Bye,,,,,,,,,,,,,,,,,,,278,272,0.00,
Buddy Johnson,2566454,LB,IND,@SEA,0.34,0.23,,,,0.06,,,,,,,,,,,,0.86,186,273,0.00,-0.86
Caleb Johnson,2566743,LB,MIA,@PIT,,,,,,,,,,,,,,,,,,0.00,279,274,0.00,0.0
DJ Johnson,2569603,LB,WAS,@NYG,,,,,,,,,,,,,,,,,,0.00,280,275,0.00,0.0
Dyontae Johnson,2570581,LB,FA,Bye,,,,,,,,,,,,,,,,,,,281,276,0.00,
Jamon Johnson,2574133,LB,GB,@DEN,,,,,,,,,,,,,,,,,,0.00,282,277,0.00,0.0
Patrick Johnson,2566403,LB,PHI,LV,,,,,,,,,,,,,,,,,,0.00,283,278,0.00,0.0
Cam Jones,2570728,LB,NYJ,@JAX,0.5,0.25,,,,0.05,0.05,,,,,,,0.05,,,,1.25,175,279,0.00,-1.25
Carl Jones,2572959,LB,BAL,@CIN,0.91,0.48,,0.16,,0.05,,,,,,,,0.05,,,,2.19,146,280,0.00,-2.19
Matt Jones,2574299,LB,FA,Bye,,,,,,,,,,,,,,,,,,,284,281,0.00,
Patrick Jones II,2566307,LB,CAR,@NO,,,,,,,,,,,,,,,,,,0.00,285,282,0.00,0.0
Vi Jones,2568249,LB,FA,Bye,,,,,,,,,,,,,,,,,,,286,283,0.00,
Mohamed Kamara,2572243,LB,TB,ATL,,,,,,,,,,,,,,,,,,0.00,289,284,0.00,0.0
Khalid Kareem,2563734,LB,ATL,@TB,,,,,,,,,,,,,,,,,,0.00,291,285,0.00,0.0
Eric Kendricks,2552312,LB,SF,TEN,,,,,,,,,,,,,,,,,,0.00,292,286,0.00,0.0
Kobe King,2574352,LB,NYJ,@JAX,0.51,0.34,,0.06,0.06,,,,,,,,,0.06,,,,1.42,169,287,0.00,-1.42
Tyrice Knight,2572525,LB,SEA,IND,1.16,0.77,0.04,0.08,,0.02,0.02,,,,,,,0.05,0.11,,,2.67,139,288,0.00,-2.67
Nick Kubitz,2573912,LB,FA,Bye,,,,,,,,,,,,,,,,,,,294,289,0.00,
William Kwenkeu,2569414,LB,BAL,@CIN,,,,,,,,,,,,,,,,,,0.00,295,290,0.00,0.0
Isaiah Land,2570900,LB,DAL,MIN,,,,,,,,,,,,,,,,,,0.00,296,291,0.00,0.0
Blake Lynch,2564562,LB,FA,Bye,,,,,,,,,,,,,,,,,,,297,292,0.00,
DeAngelo Malone,2567253,LB,ATL,@TB,,,,,,,,,,,,,,,,,,0.00,298,293,0.00,0.0
Chandler Martin,2573943,LB,BAL,@CIN,,,,,,,,,,,,,,,,,,0.00,299,294,0.00,0.0
Nick Martin,2574542,LB,SF,TEN,,,,,,,,,,,,,,,,,,0.00,300,295,0.00,0.0
Bam Martin-Scott,2573991,LB,CAR,@NO,0.41,0.29,0.06,0.12,,,,,,,,,,,,,,1.09,180,296,0.00,-1.09
Ochaun Mathis,2569987,LB,NYJ,@JAX,,,,,,,,,,,,,,,,,,0.00,301,297,0.00,0.0
Kana'i Mauga,2568741,LB,FA,Bye,,,,,,,,,,,,,,,,,,,302,298,0.00,
Francisco Mauigoa,2574441,LB,NYJ,@JAX,,,,,,,,,,,,,,,,,,0.00,303,299,0.00,0.0
Dorian Mausi,2574354,LB,TEN,@SF,,,,,,,,,,,,,,,,,,0.00,304,300,0.00,0.0
Cooper McDonald,2574250,LB,KC,LAC,,,,,,,,,,,,,,,,,,0.00,305,301,0.00,0.0
Micah McFadden,2568003,LB,NYG,WAS,,,,,,,,,,,,,,,,,,0.00,306,302,0.00,0.0
Cameron McGrone,2566337,LB,FA,Bye,,,,,,,,,,,,,,,,,,,307,303,0.00,
Jalen McLeod,2574223,LB,JAX,NYJ,,,,,,,,,,,,,,,,,,0.00,308,304,0.00,0.0
Kain Medrano,2574616,LB,WAS,@NYG,0.94,0.53,,,,,,,,,,,,,,,,1.73,161,305,0.00,-1.73
Marvin Moody,2573900,LB,FA,Bye,,,,,,,,,,,,,,,,,,,309,306,0.00,
Jeremiah Moon,2567292,LB,PIT,MIA,,,,,,,,,,,,,,,,,,0.00,310,307,0.00,0.0
Xander Mueller,2574667,LB,FA,Bye,,,,,,,,,,,,,,,,,,,311,308,0.00,
Jamil Muhammad,2574271,LB,CAR,@NO,,,,,,,,,,,,,,,,,,0.00,312,309,0.00,0.0
Chad Muma,2567760,LB,NE,BUF,,,,,,,,,,,,,,,,,,0.00,313,310,0.00,0.0
Caleb Murphy,2571476,LB,NYG,WAS,,,,,,,,,,,,,,,,,,0.00,314,311,0.00,0.0
Gabriel Murphy,2573313,LB,MIN,@DAL,,,,,,,,,,,,,,,,,,0.00,315,312,0.00,0.0
Grayson Murphy,2573274,LB,FA,Bye,,,,,,,,,,,,,,,,,,,316,313,0.00,
Mapalo Mwansa,2573994,LB,CAR,@NO,,,,,,,,,,,,,,,,,,0.00,317,314,0.00,0.0
Durell Nchami,2571794,LB,IND,@SEA,,,,,,,,,,,,,,,,,,0.00,318,315,0.00,0.0
Elias Neal,2573737,LB,LAR,DET,,,,,,,,,,,,,,,,,,0.00,319,316,0.00,0.0
Nick Niemann,2566496,LB,GB,@DEN,,,,,,,,,,,,,,,,,,0.00,320,317,0.00,0.0
Maema Njongmeta,2573013,LB,CAR,@NO,0.97,0.46,,0.11,,0.06,0.11,,,,0.06,,,,,,,2.46,144,318,0.00,-2.46
Tuasivi Nomura,2573995,LB,FA,Bye,,,,,,,,,,,,,,,,,,,321,319,0.00,
Connor O'Toole,2574571,LB,SEA,IND,,,,,,,,,,,,,,,,,,0.00,323,320,0.00,0.0
Amen Ogbongbemiga,2566499,LB,CHI,CLE,1.24,0.59,0.12,0.18,,0.06,0.06,,,,,,,0.06,,,,3.14,132,321,0.00,-3.14
Azeez Ojulari,2566367,LB,PHI,LV,,,,,,,,,,,,,,,,,,0.00,324,322,0.00,0.0
BJ Ojulari,2570233,LB,ARI,@HOU,1.02,0.66,0.15,0.15,,,,,,,,,,0.05,0.25,,,2.70,138,323,0.00,-2.7
Ogbo Okoronkwo,2560829,LB,PHI,LV,,,,,,,,,,,,,,,,,,0.00,325,324,0.00,0.0
Julian Okwara,2563947,LB,CLE,@CHI,,,,,,,,,,,,,,,,,,0.00,326,325,0.00,0.0
Oluwafemi Oladejo,2574157,LB,TEN,@SF,,,,,,,,,,,,,,,,,,0.00,327,326,0.00,0.0
Segun Olubi,2569263,LB,IND,@SEA,1.84,0.68,,0.05,,0.05,0.05,,,,,,,,,,,3.47,123,327,0.00,-3.47
Anfernee Orji,2571252,LB,TEN,@SF,,,,,,,,,,,,,,,,,,0.00,328,328,0.00,0.0
K.C. Ossai,2574177,LB,MIA,@PIT,,,,,,,,,,,,,,,,,,0.00,329,329,0.00,0.0
Pooh Paul Jr.,2574274,LB,SEA,IND,,,,,,,,,,,,,,,,,,0.00,330,330,0.00,0.0
Josh Pearcy,2574275,LB,FA,Bye,,,,,,,,,,,,,,,,,,,331,331,0.00,
Warren Peeples,2574595,LB,FA,Bye,,,,,,,,,,,,,,,,,,,332,332,0.00,
Ronnie Perkins,2566340,LB,FA,Bye,,,,,,,,,,,,,,,,,,,333,333,0.00,
Jacob Phillips,2563806,LB,IND,@SEA,,,,,,,,,,,,,,,,,,0.00,334,334,0.00,0.0
Anthony Pittman,2563195,LB,FA,Bye,,,,,,,,,,,,,,,,,,,335,335,0.00,
Tyreem Powell,2574403,LB,FA,Bye,,,,,,,,,,,,,,,,,,,336,336,0.00,
Antwaun Powell-Ryland,2574472,LB,CIN,BAL,,,,,,,,,,,,,,,,,,0.00,337,337,0.00,0.0
Jose Ramirez,2570359,LB,FA,Bye,,,,,,,,,,,,,,,,,,,338,338,0.00,
Garmon Randolph,2574526,LB,LAC,@KC,,,,,,,,,,,,,,,,,,0.00,339,339,0.00,0.0
Otis Reese,2571485,LB,NE,BUF,,,,,,,,,,,,,,,,,,0.00,340,340,0.00,0.0
Karene Reid,2574097,LB,DEN,GB,,,,,,,,,,,,,,,,,,0.00,342,341,0.00,0.0
Winston Reid,2573031,LB,CLE,@CHI,,,,,,,,,,,,,,,,,,0.00,343,342,0.00,0.0
Monty Rice,2566121,LB,FA,Bye,,,,,,,,,,,,,,,,,,,344,343,0.00,
Bo Richter,2573322,LB,MIN,@DAL,0.53,0.35,,0.06,,,,,,,,,,,,,,1.10,179,344,0.00,-1.1
Cam Riley,2574382,LB,TEN,@SF,,,,,,,,,,,,,,,,,,0.00,345,345,0.00,0.0
Duke Riley,2557967,LB,FA,Bye,,,,,,,,,,,,,,,,,,,346,346,0.00,
Mark Robinson,2568165,LB,FA,Bye,,,,,,,,,,,,,,,,,,,347,347,0.00,
Que Robinson,2574099,LB,DEN,GB,,,,,,,,,,,,,,,,,,0.00,348,348,0.00,0.0
Josh Ross,2567307,LB,MIN,@DAL,,,,,,,,,,,,,,,,,,0.00,349,349,0.00,0.0
J.J. Russell,2569308,LB,ARI,@HOU,,,,,,,,,,,,,,,,,,0.00,350,350,0.00,0.0
Jack Sanborn,2567424,LB,DAL,MIN,,,,,,,,,,,,,,,,,,0.00,351,351,0.00,0.0
Drew Sanders,2569711,LB,DEN,GB,,,,,,,,,,,,,,,,,,0.00,352,352,0.00,0.0
Nephi Sewell,2569107,LB,NO,CAR,,,,,,,,,,,,,,,,,,0.00,353,353,0.00,0.0
Jamie Sheriff,2573892,LB,SEA,IND,,,,,,,,,,,,,,,,,,0.00,354,354,0.00,0.0
Isaiah Simmons,2564940,LB,CAR,@NO,,,,,,,,,,,,,,,,,,0.00,355,355,0.00,0.0
Cody Simon,2574488,LB,ARI,@HOU,2.82,3.39,,0.28,,0.19,0.09,,,,,,,,0.09,,,7.48,62,356,0.00,-7.48
Jackson Sirmon,2572717,LB,NYJ,@JAX,,,,,,,,,,,,,,,,,,0.00,356,357,0.00,0.0
Aaron Smith,2574449,LB,FA,Bye,,,,,,,,,,,,,,,,,,,357,358,0.00,
Elerson G. Smith,2566373,LB,FA,Bye,,,,,,,,,,,,,,,,,,,358,359,0.00,
Jaylon Smith,2555310,LB,FA,Bye,,,,,,,,,,,,,,,,,,,359,360,0.00,
Tyreke Smith,2568276,LB,KC,LAC,,,,,,,,,,,,,,,,,,0.00,360,361,0.00,0.0
Za'Darius Smith,2552279,LB,FA,Bye,,,,,,,,,,,,,,,,,,,361,362,0.00,
Baylon Spector,2567337,LB,BUF,@NE,,,,,,,,,,,,,,,,,,0.00,362,363,0.00,0.0
E.J. Speed,2562955,LB,HOU,ARI,,,,,,,,,,,,,,,,,,0.00,363,364,0.00,0.0
Robert Spillane,2561596,LB,NE,BUF,4.71,3.65,0.09,0.53,0.12,,,,,,,,,0.35,0.18,1,,11.65,8,365,0.00,-11.65
Wesley Steiner,2574310,LB,FA,Bye,,,,,,,,,,,,,,,,,,,364,366,0.00,
Justin Strnad,2563914,LB,DEN,GB,0.93,0.61,0.07,0.14,,0.04,0.04,,0.04,,,,,,0.07,,0.04,2.49,142,367,0.00,-2.49
Ty Summers,2562748,LB,CHI,CLE,,,,,,,,,,,,,,,,,,0.00,365,368,0.00,0.0
Chazz Surratt,2566322,LB,SEA,IND,,,,,,,,,,,,,,,,,,0.00,366,369,0.00,0.0
Sione Takitaki,2562753,LB,MIN,@DAL,,,,,,,,,,,,,,,,,,0.00,367,370,0.00,0.0
Kayvon Thibodeaux,2568015,LB,NYG,WAS,,,,,,,,,,,,,,,,,,0.00,368,371,0.00,0.0
Charlie Thomas,2570852,LB,FA,Bye,,,,,,,,,,,,,,,,,,,369,372,0.00,
Keir Thomas,2567856,LB,LAR,DET,,,,,,,,,,,,,,,,,,0.00,370,373,0.00,0.0
Xavier Thomas,2572435,LB,HOU,ARI,,,,,,,,,,,,,,,,,,0.00,371,374,0.00,0.0
Maxwell Tooley,2573166,LB,FA,Bye,,,,,,,,,,,,,,,,,,,373,375,0.00,
Bralen Trice,2571817,LB,ATL,@TB,,,,,,,,,,,,,,,,,,0.00,374,376,0.00,0.0
Alphonzo Tuputala,2574661,LB,FA,Bye,,,,,,,,,,,,,,,,,,,375,377,0.00,
Ezekiel Turner,2561283,LB,DET,@LAR,,,,,,,,,,,,,,,,,,0.00,376,378,0.00,0.0
Jordan Turner,2574101,LB,DEN,GB,,,,,,,,,,,,,,,,,,0.00,377,379,0.00,0.0
Joshua Uche,2564649,LB,PHI,LV,,,,,,,,,,,,,,,,,,0.00,378,380,0.00,0.0
Edefuan Ulofoshio,2571874,LB,CLE,@CHI,,,,,,,,,,,,,,,,,,0.00,379,381,0.00,0.0
Joseph Vaughn,2574665,LB,FA,Bye,,,,,,,,,,,,,,,,,,,380,382,0.00,
Luiji Vilain,2569068,LB,FA,Bye,,,,,,,,,,,,,,,,,,,381,383,0.00,
Anthony Walker,2558851,LB,TB,ATL,,,,,,,,,,,,,,,,,,0.00,382,384,0.00,0.0
David Walker,2574600,LB,TB,ATL,,,,,,,,,,,,,,,,,,0.00,383,385,0.00,0.0
Jailin Walker,2574314,LB,FA,Bye,,,,,,,,,,,,,,,,,,,384,386,0.00,
Fred Warner,2560917,LB,SF,TEN,,,,,,,,,,,,,,,,,,0.00,388,387,0.00,0.0
Nathaniel Watson,2571958,LB,CLE,@CHI,,,,,,,,,,,,,,,,,,0.00,389,388,0.00,0.0
T.J. Watt,2558064,LB,PIT,MIA,,,,,,,,,,,,,,,,,,0.00,390,389,0.00,0.0
Marlowe Wax,2574534,LB,LAC,@KC,,,,,,,,,,,,,,,,,,0.00,391,390,0.00,0.0
J.J. Weaver,2574643,LB,FA,Bye,,,,,,,,,,,,,,,,,,,392,391,0.00,
Rashad Weaver,2566124,LB,FA,Bye,,,,,,,,,,,,,,,,,,,393,392,0.00,
Kristian Welch,2565348,LB,GB,@DEN,0.91,0.51,0.06,,,,,,,,,,,,0.17,,,1.88,156,393,0.00,-1.88
Julius Welschof,2572453,LB,PIT,MIA,,,,,,,,,,,,,,,,,,0.00,394,394,0.00,0.0
Ja'Markis Weston,2574453,LB,SEA,IND,,,,,,,,,,,,,,,,,,0.00,395,395,0.00,0.0
DaShaun White,2571792,LB,FA,Bye,,,,,,,,,,,,,,,,,,,396,396,0.00,
Kyzir White,2560928,LB,SF,TEN,,,,,,,,,,,,,,,,,,0.00,397,397,0.00,0.0
Benton Whitley,2569405,LB,TB,ATL,,,,,,,,,,,,,,,,,,0.00,398,398,0.00,0.0
Mack Wilson,2562605,LB,ARI,@HOU,,,,,,,,,,,,,,,,,,0.00,399,399,0.00,0.0
Jacoby Windmon,2573521,LB,CAR,@NO,,,,,,,,,,,,,,,,,,0.00,400,400,0.00,0.0
Hunter Wohler,2574206,LB,IND,@SEA,,,,,,,,,,,,,,,,,,0.00,401,401,0.00,0.0
Julius Wood,2573070,LB,DAL,MIN,,,,,,,,,,,,,,,,,,0.00,402,402,0.00,0.0
Jackson Woodard,2574181,LB,MIA,@PIT,,,,,,,,,,,,,,,,,,0.00,403,403,0.00,0.0
Josh Woods,2561626,LB,ATL,@TB,,,,,,,,,,,,,,,,,,0.00,404,404,0.00,0.0
Chandler Wooten,2569194,LB,FA,Bye,,,,,,,,,,,,,,,,,,,405,405,0.00,
Craig Young,2573187,LB,FA,Bye,,,,,,,,,,,,,,,,,,,406,406,0.00,
