PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Alijah Clark,2574071,DB,DAL,MIN,,,,,,,,,,,,,,,,,,0.00,311,182,1.50,1.5
Chuck Clark,2558248,DB,PIT,MIA,1.66,0.74,,0.06,0.06,0.06,,,,,,,,0.12,,,,3.74,155,183,1.50,-2.24
Jordan Clark,2574434,DB,NYJ,@JAX,,,,,,,,,,,,,,,,,,0.00,313,184,1.50,1.5
Kei'Trel Clark,2570230,DB,ARI,@HOU,2,0.67,,0.06,0.06,,,,,,,,,0.17,,0.78,,4.15,145,185,1.50,-2.65
Marcus Epps,2562946,DB,PHI,LV,1.48,1.63,,0.07,0.07,,,,,,,,,0.3,,,,4.30,142,186,1.50,-2.8
Donte Jackson,2560753,DB,LAC,@KC,2.06,0.59,,0.06,0.12,,,,,,,,,0.35,,1.53,,4.88,129,187,1.50,-3.38
Rayshawn Jenkins,2558182,DB,CLE,@CHI,0.35,0.47,,0.18,,,,,,,,,,,,,,1.08,220,188,1.50,0.42
Josh Jobe,2568087,DB,SEA,IND,2.04,0.53,,,0.06,,,,,,,,,0.47,,1.4,,4.81,130,189,1.50,-3.31
Jaylon Jones,2567406,DB,CHI,CLE,0.18,0.18,,,,0.06,,,,,,,,,,,,0.59,243,190,1.50,0.91
Devon Key,2566995,DB,DEN,GB,0.12,0.18,,0.12,0.06,,0.06,0.06,,,,,,0.06,,,,1.13,218,191,1.50,0.37
Kenny Moore II,2558976,DB,IND,@SEA,2.74,1.34,0.05,0.21,0.16,,0.05,,,,,,,0.38,0.11,1.77,,7.00,77,192,1.50,-5.5
Fabian Moreau,2558136,DB,MIN,@DAL,,,,,,,,,,,,,,,,,,0.00,489,193,1.50,1.5
Isaiah Oliver,2560830,DB,NYJ,@JAX,2.4,0.96,0.05,0.11,0.05,,0.05,,,,,,,0.21,0.11,0.8,,5.27,122,194,1.50,-3.77
Joey Porter Jr.,2570251,DB,PIT,MIA,2.81,0.9,,0.11,0.11,,,,,,,,,0.56,,1.91,,6.77,88,195,1.50,-5.27
Tyrique Stevenson,2569627,DB,CHI,CLE,3.2,1.51,,0.06,0.19,0.06,,0.06,,,,,,0.82,,3.83,,9.09,23,196,1.50,-7.59
Reddy Steward,2572974,DB,DAL,MIN,,,,,,,,,,,,,,,,,,0.00,574,197,1.50,1.5
Tarheeb Still,2572483,DB,LAC,@KC,2.86,1.21,0.05,0.11,0.16,,,,,,,,,0.44,0.11,3.19,,7.10,74,198,1.50,-5.6
T.J. Tampa,2571841,DB,BAL,@CIN,,,,,,,,,,,,,,,,,,0.00,580,199,1.50,1.5
Kevin Winston Jr.,2574165,DB,TEN,@SF,1.3,1.1,,,,,,,,,,,,0.14,0.14,,,3.03,174,200,1.50,-1.53
Jourdan Lewis,2557920,DB,JAX,NYJ,2.4,2.07,0.07,0.13,0.07,0.07,0.07,,,,,,,0.47,0.13,3.06,,7.08,75,201,1.20,-5.88
Upton Stout,2574548,DB,SF,TEN,1.66,0.74,,,0.06,,,,,,,,,0.29,,1.03,,3.90,151,202,1.20,-2.7
Ar'Darius Washington,2566632,DB,BAL,@CIN,1.48,0.67,0.13,0.13,0.13,0.13,,,,,,,,0.4,,1.62,,5.04,125,203,1.20,-3.84
Chigozie Anusiem,2573596,DB,LV,@PHI,,,,,,,,,,,,,,,,,,0.00,252,204,0.60,0.6
Tre Avery,2568801,DB,CLE,@CHI,0.28,0.33,,,,,,,,,,,,,,,,0.62,240,205,0.60,-0.02
Khalil Dorsey,2565336,DB,DET,@LAR,0.12,0.18,,,0.06,,,,,,,,,0.06,,,,0.65,239,206,0.60,-0.05
Mike Ford,2561527,DB,ATL,@TB,0.12,0.24,,,,,,,,,,,,0.12,,,,0.62,241,207,0.60,-0.02
J.T. Gray,2561206,DB,TB,ATL,,,,,,,,,,,,,,,,,,0.00,369,208,0.60,0.6
Josh Hayes,2570362,DB,TB,ATL,0.41,0.47,,,0.06,0.06,0.06,,,,0.06,,,0.18,,,,2.07,197,209,0.60,-1.47
Ja'Marcus Ingram,2569336,DB,HOU,ARI,0.63,0.39,,0.05,0.05,,,,,,,,,0.15,0.1,1.84,,1.92,202,210,0.60,-1.32
Rayuan Lane III,2574221,DB,JAX,NYJ,0.87,0.5,,,,,0.06,,,,,,,0.12,,,,1.97,200,211,0.60,-1.37
Chase Lucas,2567553,DB,SF,TEN,0.35,0.41,,,,,,,,,,,,,,,,0.77,230,212,0.60,-0.17
Dell Pettus,2573346,DB,NE,BUF,0.74,0.39,0.04,0.07,,,,,,,,,,0.07,0.04,0.64,,1.75,206,213,0.60,-1.15
Decamerion Richardson,2572237,DB,LV,@PHI,0.89,0.64,,0.05,0.1,,,,,,,,,0.1,,,,2.39,189,214,0.60,-1.79
Brenden Schooler,2568483,DB,NE,BUF,0.35,0.29,,,,,,,,,,,,,,,,0.70,235,215,0.60,-0.1
Ja'Sir Taylor,2568192,DB,NYJ,@JAX,1.06,0.73,,0.07,,,0.07,,,,,,,0.13,0.07,,,2.56,188,216,0.60,-1.96
Tavierre Thomas,2561278,DB,MIN,@DAL,0.76,1,,,,0.1,,,,,,,,0.05,,,,2.22,192,217,0.60,-1.62
Rodney Thomas,2567721,DB,IND,@SEA,0.35,0.24,,,,,,,,,,,,,0.06,,,0.70,236,218,0.50,-0.2
Micah Abraham,2572108,DB,FA,Bye,,,,,,,,,,,,,,,,,,,246,219,0.00,
BJ Adams,2574315,DB,FA,Bye,,,,,,,,,,,,,,,,,,,247,220,0.00,
Jaire Alexander,2560952,DB,FA,Bye,,,,,,,,,,,,,,,,,,,248,221,0.00,
Kam Alexander,2574640,DB,FA,Bye,,,,,,,,,,,,,,,,,,,249,222,0.00,
Zy Alexander,2574553,DB,FA,Bye,,,,,,,,,,,,,,,,,,,250,223,0.00,
Ugo Amadi,2562464,DB,NO,CAR,1.47,0.77,,0.12,,,,,,,,,,0.29,,,,3.57,160,224,0.00,-3.57
Trey Amos,2574603,DB,WAS,@NYG,,,,,,,,,,,,,,,,,,0.00,251,225,0.00,0.0
Tycen Anderson,2567442,DB,CIN,BAL,0.24,0.24,,,,,,,,,,,,,,,,0.50,245,226,0.00,-0.5
Daijahn Anthony,2571919,DB,CIN,BAL,0.47,0.12,,,,,,,,,,,,0.18,,,,1.23,215,227,0.00,-1.23
Eli Apple,2555277,DB,SF,TEN,,,,,,,,,,,,,,,,,,0.00,253,228,0.00,0.0
Jalyn Armour-Davis,2567262,DB,TEN,@SF,,,,,,,,,,,,,,,,,,0.00,254,229,0.00,0.0
Cornell Armstrong,2561147,DB,FA,Bye,,,,,,,,,,,,,,,,,,,255,230,0.00,
Damon Arnette,2564409,DB,FA,Bye,,,,,,,,,,,,,,,,,,,256,231,0.00,
Grayland Arnold,2564814,DB,FA,Bye,,,,,,,,,,,,,,,,,,,257,232,0.00,
Terrion Arnold,2572009,DB,DET,@LAR,,,,,,,,,,,,,,,,,,0.00,258,233,0.00,0.0
Alex Austin,2569591,DB,NE,BUF,,,,,,,,,,,,,,,,,,0.00,259,234,0.00,0.0
Johnathan Baldwin,2574123,DB,GB,@DEN,,,,,,,,,,,,,,,,,,0.00,260,235,0.00,0.0
Corey Ballentine,2562228,DB,DAL,MIN,,,,,,,,,,,,,,,,,,0.00,261,236,0.00,0.0
Deonte Banks,2570155,DB,NYG,WAS,2.47,0.82,,0.06,0.12,0.06,0.06,,,,,,,0.71,,0.29,,6.76,89,237,0.00,-6.76
Marcus Banks,2573551,DB,TB,ATL,,,,,,,,,,,,,,,,,,0.00,262,238,0.00,0.0
Luq Barcoo,2564160,DB,FA,Bye,,,,,,,,,,,,,,,,,,,263,239,0.00,
Shemar Bartholomew,2572678,DB,GB,@DEN,,,,,,,,,,,,,,,,,,0.00,264,240,0.00,0.0
Essang Bassey,2563875,DB,FA,Bye,,,,,,,,,,,,,,,,,,,265,241,0.00,
Miles Battle,2572808,DB,FA,Bye,0.3,0.25,,,,,,,,,,,,0.15,,,,,225,242,0.00,
Dalys Beanum,2574392,DB,NO,CAR,,,,,,,,,,,,,,,,,,0.00,266,243,0.00,0.0
D'Anthony Bell,2568630,DB,CAR,@NO,,,,,,,,,,,,,,,,,,0.00,267,244,0.00,0.0
Christian Benford,2567322,DB,BUF,@NE,,,,,,,,,,,,,,,,,,0.00,268,245,0.00,0.0
Jakorian Bennett,2570038,DB,PHI,LV,0.94,0.65,,,0.06,,,0.06,,,,,,0.29,,0.94,,3.01,175,246,0.00,-3.01
Jarrick Bernard-Converse,2570176,DB,NYG,WAS,,,,,,,,,,,,,,,,,,0.00,269,247,0.00,0.0
Beanie Bishop Jr.,2573512,DB,NO,CAR,,,,,,,,,,,,,,,,,,0.00,270,248,0.00,0.0
Henry Black,2563974,DB,FA,Bye,,,,,,,,,,,,,,,,,,,271,249,0.00,
Korie Black,2574414,DB,NYG,WAS,1,1.1,,0.2,,,,,,,,,,0.2,,,,2.96,178,250,0.00,-2.96
Julian Blackmon,2564103,DB,NO,CAR,,,,,,,,,,,,,,,,,,0.00,272,251,0.00,0.0
Joshuah Bledsoe,2566331,DB,FA,Bye,,,,,,,,,,,,,,,,,,,274,252,0.00,
Joey Blount,2568225,DB,ARI,@HOU,,,,,,,,,,,,,,,,,,0.00,275,253,0.00,0.0
Bubba Bolden,2568228,DB,FA,Bye,,,,,,,,,,,,,,,,,,,276,254,0.00,
Isaiah Bolden,2570116,DB,FA,Bye,,,,,,,,,,,,,,,,,,,277,255,0.00,
Ethan Bonner,2571144,DB,MIA,@PIT,0.18,0.24,,,,,,,,,,,,0.06,,,,0.56,244,256,0.00,-0.56
Andrew Booth,2567904,DB,FA,Bye,,,,,,,,,,,,,,,,,,,278,257,0.00,
Dicaprio Bootle,2566980,DB,FA,Bye,,,,,,,,,,,,,,,,,,,279,258,0.00,
Billy Bowman Jr.,2573907,DB,ATL,@TB,,,,,,,,,,,,,,,,,,0.00,280,259,0.00,0.0
Kris Boyd,2562630,DB,NYJ,@JAX,,,,,,,,,,,,,,,,,,0.00,281,260,0.00,0.0
Ekow Boye-Doe,2571497,DB,FA,Bye,,,,,,,,,,,,,,,,,,,282,261,0.00,
Beau Brade,2572591,DB,NYG,WAS,,,,,,,,,,,,,,,,,,0.00,283,262,0.00,0.0
Millard Bradford,2573361,DB,FA,Bye,,,,,,,,,,,,,,,,,,,284,263,0.00,
Brian Branch,2569729,DB,DET,@LAR,,,,,,,,,,,,,,,,,,0.00,285,264,0.00,0.0
Julius Brents,2569840,DB,MIA,@PIT,,,,,,,,,,,,,,,,,,0.00,287,265,0.00,0.0
Trikweze Bridges,2574506,DB,DAL,MIN,,,,,,,,,,,,,,,,,,0.00,288,266,0.00,0.0
Nate Brooks,2562843,DB,FA,Bye,,,,,,,,,,,,,,,,,,,289,267,0.00,
Natrone Brooks,2571422,DB,ATL,@TB,0.12,0.24,,,0.06,,,,,,,,,0.12,,,,0.83,229,268,0.00,-0.83
Will Brooks,2574666,DB,FA,Bye,,,,,,,,,,,,,,,,,,,290,269,0.00,
JaTravis Broughton,2573976,DB,FA,Bye,,,,,,,,,,,,,,,,,,,291,270,0.00,
Kahzir Brown,2574127,DB,FA,Bye,,,,,,,,,,,,,,,,,,,292,271,0.00,
Mike Brown,2569050,DB,TEN,@SF,,,,,,,,,,,,,,,,,,0.00,293,272,0.00,0.0
Omar Brown,2573082,DB,FA,Bye,,,,,,,,,,,,,,,,,,,294,273,0.00,
Sydney Brown,2570200,DB,PHI,LV,1.93,0.45,,,,0.07,,,,,,,,0.07,,,,3.59,159,274,0.00,-3.59
Tony Brown,2560982,DB,FA,Bye,,,,,,,,,,,,,,,,,,,295,275,0.00,
Tre Brown,2566550,DB,NYJ,@JAX,,,,,,,,,,,,,,,,,,0.00,296,276,0.00,0.0
Jarvis Brownlee Jr.,2572060,DB,NYJ,@JAX,,,,,,,,,,,,,,,,,,0.00,297,277,0.00,0.0
Terrell Burgess,2564331,DB,NO,CAR,0.63,0.51,,0.17,,,,,,,,,,0.11,0.06,,,1.81,204,278,0.00,-1.81
Artie Burns,2555344,DB,MIA,@PIT,,,,,,,,,,,,,,,,,,0.00,299,279,0.00,0.0
Major Burns,2574005,DB,FA,Bye,,,,,,,,,,,,,,,,,,,300,280,0.00,
Deon Bush,2555155,DB,KC,LAC,,,,,,,,,,,,,,,,,,0.00,301,281,0.00,0.0
Josh Butler,2571753,DB,DAL,MIN,,,,,,,,,,,,,,,,,,0.00,302,282,0.00,0.0
Percy Butler,2568318,DB,WAS,@NYG,1.35,1.16,,0.13,,,,,,,,,,0.13,,,,3.24,169,283,0.00,-3.24
Keydrain Calligan,2574620,DB,TEN,@SF,,,,,,,,,,,,,,,,,,0.00,303,284,0.00,0.0
Elijah Campbell,2561455,DB,MIA,@PIT,,,,,,,,,,,,,,,,,,0.00,304,285,0.00,0.0
Derrick Canteen,2574537,DB,SF,TEN,,,,,,,,,,,,,,,,,,0.00,305,286,0.00,0.0
Ajani Carter,2574652,DB,HOU,ARI,,,,,,,,,,,,,,,,,,0.00,306,287,0.00,0.0
Michael Carter II,2565717,DB,PHI,LV,0.92,0.68,,0.12,0.06,,0.06,,,,,,,0.31,,1.42,,3.06,172,288,0.00,-3.06
Sebastian Castro,2574491,DB,PIT,MIA,0.34,0.23,,,0.06,,,,,,,,,,,,,0.86,228,289,0.00,-0.86
Tariq Castro-Fields,2568201,DB,PHI,LV,,,,,,,,,,,,,,,,,,0.00,307,290,0.00,0.0
Zion Childress,2574070,DB,DAL,MIN,,,,,,,,,,,,,,,,,,0.00,308,291,0.00,0.0
Lewis Cine,2567910,DB,FA,Bye,,,,,,,,,,,,,,,,,,,309,292,0.00,
Andre Cisco,2566154,DB,NYJ,@JAX,,,,,,,,,,,,,,,,,,0.00,310,293,0.00,0.0
Hudson Clark,2574287,DB,FA,Bye,,,,,,,,,,,,,,,,,,,312,294,0.00,
Brandon Codrington,2572856,DB,BUF,@NE,,,,,,,,,,,,,,,,,,0.00,314,295,0.00,0.0
Jordan Colbert,2573256,DB,MIA,@PIT,,,,,,,,,,,,,,,,,,0.00,315,296,0.00,0.0
Alex Cook,2570587,DB,FA,Bye,,,,,,,,,,,,,,,,,,,316,297,0.00,
Ryan Cooper Jr.,2572603,DB,FA,Bye,,,,,,,,,,,,,,,,,,,317,298,0.00,
Te'Cory Couch,2573644,DB,BUF,@NE,,,,,,,,,,,,,,,,,,0.00,318,299,0.00,0.0
Jacobe Covington,2574242,DB,FA,Bye,,,,,,,,,,,,,,,,,,,319,300,0.00,
Keion Crossen,2561157,DB,FA,Bye,,,,,,,,,,,,,,,,,,,320,301,0.00,
Brandon Crossley,2574371,DB,FA,Bye,,,,,,,,,,,,,,,,,,,321,302,0.00,
Fentrell Cypress II,2574609,DB,FA,Bye,,,,,,,,,,,,,,,,,,,322,303,0.00,
Cameron Dantzler,2564526,DB,FA,Bye,,,,,,,,,,,,,,,,,,,323,304,0.00,
Ronald Darby,2552689,DB,FA,Bye,,,,,,,,,,,,,,,,,,,324,305,0.00,
Jaden Davis,2572408,DB,ARI,@HOU,,,,,,,,,,,,,,,,,,0.00,325,306,0.00,0.0
Jalen Davis,2561316,DB,CIN,BAL,,,,,,,,,,,,,,,,,,0.00,326,307,0.00,0.0
Michael Davis,2559164,DB,NO,CAR,,,,,,,,,,,,,,,,,,0.00,327,308,0.00,0.0
Elliott Davison,2574396,DB,NO,CAR,,,,,,,,,,,,,,,,,,0.00,328,309,0.00,0.0
MJ Devonshire,2572222,DB,BUF,@NE,,,,,,,,,,,,,,,,,,0.00,329,310,0.00,0.0
Marcellas Dial Jr.,2572291,DB,NE,BUF,,,,,,,,,,,,,,,,,,0.00,330,311,0.00,0.0
Quandre Diggs,2552262,DB,SEA,IND,,,,,,,,,,,,,,,,,,0.00,331,312,0.00,0.0
Trevon Diggs,2563836,DB,GB,@DEN,,,,,,,,,,,,,,,,,,0.00,332,313,0.00,0.0
Malik Dixon-Williams,2574263,DB,FA,Bye,,,,,,,,,,,,,,,,,,,333,314,0.00,
Mello Dotson,2574290,DB,FA,Bye,,,,,,,,,,,,,,,,,,,334,315,0.00,
Michael Dowell,2572992,DB,FA,Bye,,,,,,,,,,,,,,,,,,,335,316,0.00,
Storm Duck,2573259,DB,MIA,@PIT,,,,,,,,,,,,,,,,,,0.00,336,317,0.00,0.0
Isaiah Dunn,2565720,DB,FA,Bye,,,,,,,,,,,,,,,,,,,338,318,0.00,
Chris Edmonds,2573025,DB,CLE,@CHI,,,,,,,,,,,,,,,,,,0.00,339,319,0.00,0.0
Terrell Edmunds,2560712,DB,LV,@PHI,,,,,,,,,,,,,,,,,,0.00,340,320,0.00,0.0
Mike Edwards,2562259,DB,KC,LAC,,,,,,,,,,,,,,,,,,0.00,342,321,0.00,0.0
DeShon Elliott,2560715,DB,PIT,MIA,,,,,,,,,,,,,,,,,,0.00,343,322,0.00,0.0
Martin Emerson,2567466,DB,CLE,@CHI,,,,,,,,,,,,,,,,,,0.00,344,323,0.00,0.0
Akayleb Evans,2567913,DB,CAR,@NO,,,,,,,,,,,,,,,,,,0.00,345,324,0.00,0.0
JayVian Farr,2574662,DB,FA,Bye,,,,,,,,,,,,,,,,,,,346,325,0.00,
AJ Finley,2571294,DB,SEA,IND,,,,,,,,,,,,,,,,,,0.00,347,326,0.00,0.0
Dallis Flowers,2568906,DB,CHI,CLE,,,,,,,,,,,,,,,,,,0.00,348,327,0.00,0.0
Tre Flowers,2560728,DB,PIT,MIA,,,,,,,,,,,,,,,,,,0.00,349,328,0.00,0.0
Tra Fluellen,2573905,DB,FA,Bye,,,,,,,,,,,,,,,,,,,350,329,0.00,
Darrick Forrest,2566598,DB,FA,Bye,,,,,,,,,,,,,,,,,,,351,330,0.00,
O'Donnell Fortune,2574423,DB,FA,Bye,,,,,,,,,,,,,,,,,,,352,331,0.00,
Sam Franklin Jr.,2563638,DB,BUF,@NE,0.12,0.18,,,0.06,,0.06,,,,,,,0.06,,,,0.71,232,332,0.00,-0.71
Zah Frazier,2574009,DB,CHI,CLE,,,,,,,,,,,,,,,,,,0.00,353,333,0.00,0.0
Jordan Fuller,2564340,DB,ATL,@TB,,,,,,,,,,,,,,,,,,0.00,354,334,0.00,0.0
Kristian Fulton,2564046,DB,KC,LAC,2.33,0.67,,0.13,0.07,,,,,,,,,0.33,,1.2,,5.20,123,335,0.00,-5.2
Tyrek Funderburk,2573563,DB,MIN,@DAL,,,,,,,,,,,,,,,,,,0.00,355,336,0.00,0.0
Keenan Garber,2574346,DB,DET,@LAR,,,,,,,,,,,,,,,,,,0.00,356,337,0.00,0.0
Sauce Gardner,2568027,DB,IND,@SEA,,,,,,,,,,,,,,,,,,0.00,357,338,0.00,0.0
Mekhi Garner,2570644,DB,FA,Bye,,,,,,,,,,,,,,,,,,,359,339,0.00,
Allan George,2568591,DB,FA,Bye,,,,,,,,,,,,,,,,,,,360,340,0.00,
Isaac Gifford,2573982,DB,FA,Bye,,,,,,,,,,,,,,,,,,,361,341,0.00,
Stephon Gilmore,2533062,DB,FA,Bye,,,,,,,,,,,,,,,,,,,362,342,0.00,
Steven Gilmore,2570954,DB,FA,Bye,,,,,,,,,,,,,,,,,,,363,343,0.00,
Mario Goodrich,2568084,DB,FA,Bye,,,,,,,,,,,,,,,,,,,364,344,0.00,
C.J. Goodwin,2550767,DB,DAL,MIN,,,,,,,,,,,,,,,,,,0.00,365,345,0.00,0.0
Kyler Gordon,2567391,DB,CHI,CLE,,,,,,,,,,,,,,,,,,0.00,366,346,0.00,0.0
Thomas Graham Jr.,2565923,DB,FA,Bye,,,,,,,,,,,,,,,,,,,367,347,0.00,
Richie Grant,2565818,DB,NE,BUF,,,,,,,,,,,,,,,,,,0.00,368,348,0.00,0.0
A.J. Green,2563782,DB,MIA,@PIT,,,,,,,,,,,,,,,,,,0.00,370,349,0.00,0.0
Art Green,2570918,DB,NYG,WAS,,,,,,,,,,,,,,,,,,0.00,371,350,0.00,0.0
Shaquill Griffin,2558259,DB,SEA,IND,,,,,,,,,,,,,,,,,,0.00,372,351,0.00,0.0
Kamal Hadden,2572165,DB,GB,@DEN,0.35,0.24,,0.06,0.06,,,,,,,,,0.12,,,,1.27,213,352,0.00,-1.27
Kahlef Hailassie,2570719,DB,MIN,@DAL,,,,,,,,,,,,,,,,,,0.00,373,353,0.00,0.0
Bryce Hall,2564796,DB,TB,ATL,,,,,,,,,,,,,,,,,,0.00,374,354,0.00,0.0
Kemon Hall,2562975,DB,TEN,@SF,,,,,,,,,,,,,,,,,,0.00,376,355,0.00,0.0
Tyler Hall,2563497,DB,SEA,IND,,,,,,,,,,,,,,,,,,0.00,377,356,0.00,0.0
Damar Hamlin,2565872,DB,BUF,@NE,,,,,,,,,,,,,,,,,,0.00,378,357,0.00,0.0
Dominique Hampton,2572567,DB,CHI,CLE,,,,,,,,,,,,,,,,,,0.00,379,358,0.00,0.0
Jordan Hancock,2573960,DB,BUF,@NE,1.78,1.11,,,,,,,,,,,,,,,,3.34,166,359,0.00,-3.34
Harrison Hand,2564547,DB,FA,Bye,,,,,,,,,,,,,,,,,,,380,360,0.00,
Daequan Hardy,2571868,DB,PIT,MIA,,,,,,,,,,,,,,,,,,0.00,381,361,0.00,0.0
Bruce Harmon,2574075,DB,FA,Bye,,,,,,,,,,,,,,,,,,,382,362,0.00,
Thomas Harper,2573421,DB,DET,@LAR,,,,,,,,,,,,,,,,,,0.00,383,363,0.00,0.0
Jermari Harris,2574150,DB,FA,Bye,,,,,,,,,,,,,,,,,,,384,364,0.00,
Ronnie Harrison,2561008,DB,ATL,@TB,1.2,0.65,0.1,0.15,,,,,,,,,,0.15,0.15,,,3.07,171,365,0.00,-3.07
Tre Hawkins III,2570164,DB,WAS,@NYG,,,,,,,,,,,,,,,,,,0.00,386,366,0.00,0.0
Kaleb Hayes,2571020,DB,FA,Bye,,,,,,,,,,,,,,,,,,,387,367,0.00,
Azizi Hearn,2571087,DB,FA,Bye,,,,,,,,,,,,,,,,,,,388,368,0.00,
DeMarcco Hellams,2569552,DB,ATL,@TB,,,,,,,,,,,,,,,,,,0.00,389,369,0.00,0.0
C.J. Henderson,2564199,DB,ATL,@TB,,,,,,,,,,,,,,,,,,0.00,390,370,0.00,0.0
Jack Henderson,2573984,DB,MIA,@PIT,,,,,,,,,,,,,,,,,,0.00,391,371,0.00,0.0
Tre Herndon,2561340,DB,FA,Bye,,,,,,,,,,,,,,,,,,,392,372,0.00,
Tyron Herring,2574131,DB,GB,@DEN,,,,,,,,,,,,,,,,,,0.00,393,373,0.00,0.0
Daxton Hill,2567451,DB,CIN,BAL,3.71,1.36,0.14,0.14,0.07,,,,,,,,,0.64,0.29,1.21,,8.90,29,374,0.00,-8.9
Mike Hilton,2556559,DB,IND,@SEA,,,,,,,,,,,,,,,,,,0.00,394,375,0.00,0.0
Nate Hobbs,2566259,DB,GB,@DEN,2.92,1.28,0.06,0.12,0.06,0.06,,,,,,,,0.35,0.12,0.82,,6.83,85,376,0.00,-6.83
Garnett Hollis Jr.,2574644,DB,FA,Bye,,,,,,,,,,,,,,,,,,,395,377,0.00,
Christian Holmes,2568330,DB,FA,Bye,,,,,,,,,,,,,,,,,,,396,378,0.00,
Darnay Holmes,2564739,DB,LV,@PHI,1.35,0.76,,0.06,0.06,,,,,,,,,0.23,0.06,0.7,,3.41,165,379,0.00,-3.41
Gavin Holmes,2574110,DB,FA,Bye,,,,,,,,,,,,,,,,,,,397,380,0.00,
Maxen Hook,2574459,DB,SEA,IND,,,,,,,,,,,,,,,,,,0.00,398,381,0.00,0.0
Xavien Howard,2555539,DB,FA,Bye,,,,,,,,,,,,,,,,,,,399,382,0.00,
Mike Hughes,2560746,DB,ATL,@TB,2.88,0.84,,0.24,0.06,,,,,,,,,0.3,,0.96,,6.18,105,383,0.00,-6.18
John Humphrey,2574296,DB,FA,Bye,,,,,,,,,,,,,,,,,,,400,384,0.00,
Alijah Huzzie,2574171,DB,HOU,ARI,,,,,,,,,,,,,,,,,,0.00,401,385,0.00,0.0
Desmond Igbinosun,2573934,DB,FA,Bye,,,,,,,,,,,,,,,,,,,402,386,0.00,
Tanner Ingle,2570011,DB,LAR,DET,,,,,,,,,,,,,,,,,,0.00,403,387,0.00,0.0
Keenan Isaac,2571623,DB,FA,Bye,,,,,,,,,,,,,,,,,,,404,388,0.00,
D.J. Ivey,2569660,DB,CIN,BAL,0.24,0.24,,,0.06,,,,,,,,,0.12,,,,1.01,224,389,0.00,-1.01
Dan Jackson,2574112,DB,DET,@LAR,,,,,,,,,,,,,,,,,,0.00,405,390,0.00,0.0
Dane Jackson,2563614,DB,BUF,@NE,,,,,,,,,,,,,,,,,,0.00,406,391,0.00,0.0
Keondre Jackson,2573935,DB,BAL,@CIN,,,,,,,,,,,,,,,,,,0.00,407,392,0.00,0.0
Lamar Jackson,2565513,DB,FA,Bye,,,,,,,,,,,,,,,,,,,408,393,0.00,
Theo Jackson,2567652,DB,MIN,@DAL,1.21,0.6,,0.09,0.05,,,,,,,,,0.09,0.05,,,2.74,183,394,0.00,-2.74
DJ James,2572519,DB,FA,Bye,,,,,,,,,,,,,,,,,,,409,395,0.00,
LaMareon James,2574050,DB,FA,Bye,,,,,,,,,,,,,,,,,,,410,396,0.00,
D'Shawn Jamison,2571318,DB,PIT,MIA,,,,,,,,,,,,,,,,,,0.00,411,397,0.00,0.0
Shemar Jean-Charles,2566079,DB,SEA,IND,,,,,,,,,,,,,,,,,,0.00,412,398,0.00,0.0
Gabe Jeudy-Lally,2573461,DB,FA,Bye,,,,,,,,,,,,,,,,,,,413,399,0.00,
Alex Johnson,2573494,DB,FA,Bye,,,,,,,,,,,,,,,,,,,414,400,0.00,
Anthony Johnson Jr.,2569789,DB,NYG,WAS,,,,,,,,,,,,,,,,,,0.00,415,401,0.00,0.0
Brandon Johnson,2574461,DB,PHI,LV,,,,,,,,,,,,,,,,,,0.00,416,402,0.00,0.0
Emany Johnson,2573055,DB,LAC,@KC,,,,,,,,,,,,,,,,,,0.00,417,403,0.00,0.0
Nazeeh Johnson,2567793,DB,KC,LAC,,,,,,,,,,,,,,,,,,0.00,418,404,0.00,0.0
Quindell Johnson,2569981,DB,FA,Bye,,,,,,,,,,,,,,,,,,,419,405,0.00,
Tysheem Johnson,2574012,DB,ATL,@TB,,,,,,,,,,,,,,,,,,0.00,420,406,0.00,0.0
Shaun Jolly,2568645,DB,FA,Bye,,,,,,,,,,,,,,,,,,,421,407,0.00,
Dom Jones,2574052,DB,CLE,@CHI,,,,,,,,,,,,,,,,,,0.00,422,408,0.00,0.0
Elijah Jones,2572417,DB,ARI,@HOU,,,,,,,,,,,,,,,,,,0.00,423,409,0.00,0.0
