PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Xavier Guillory,2573929,WR,FA,Bye,,,,,,,,,,,,,,243,233,0.00,
KJ Hamler,2563890,WR,FA,Bye,,,,,,,,,,,,,,244,234,0.00,
Mecole Hardman,2562580,WR,BUF,PHI,,,,,,,,,,,,,0.00,245,235,0.00,0.0
Kelvin Harmon,2562577,WR,FA,Bye,,,,,,,,,,,,,,246,236,0.00,
Jacob Harris,2566220,WR,FA,Bye,,,,,,,,,,,,,,247,237,0.00,
Marvin Harrison Jr.,2572411,WR,ARI,@CIN,,,,0.24,,3.83,63.05,0.41,,,,0.05,10.60,21,238,0.00,-10.6
Malik Heath,2570518,WR,ATL,LAR,,,,,,,,,,,,,0.00,248,239,0.00,0.0
A.J. Henning,2574324,WR,MIA,TB,,,,,,,,,,,,,0.00,249,240,0.00,0.0
Julian Hicks,2572799,WR,GB,BAL,,,,,,,,,,,,,0.00,250,241,0.00,0.0
Tyreek Hill,2556214,WR,MIA,TB,,,,,,,,,,,,,0.00,251,242,0.00,0.0
KhaDarel Hodge,2561653,WR,ATL,LAR,,,,,,,,,,,,,0.00,252,243,0.00,0.0
Traeshon Holden,2574076,WR,DAL,@WAS,,,,,,,,,,,,,0.00,253,244,0.00,0.0
Jimmy Holiday,2574247,WR,KC,DEN,,,,,,,,,,,,,0.00,254,245,0.00,0.0
Mack Hollins,2558262,WR,NE,@NYJ,,,,,,,,,,,,,0.00,255,246,0.00,0.0
DeAndre Hopkins,2540165,WR,BAL,@GB,,,,,,1.28,17.78,0.16,,,,0.01,3.36,91,247,0.00,-3.36
Tory Horton,2574561,WR,SEA,@CAR,,,,,,,,,,,,,0.00,256,248,0.00,0.0
Dennis Houston,2568693,WR,TB,@MIA,,,,,,,,,,,,,0.00,257,249,0.00,0.0
Kobe Hudson,2573986,WR,FA,Bye,,,,,,,,,,,,,,258,250,0.00,
Travis Hunter,2574217,WR,JAX,@IND,,,,,,,,,,,,,0.00,259,251,0.00,0.0
Jalin Hyatt,2570152,WR,NYG,@LV,,,,,,,,,,,,,0.00,260,252,0.00,0.0
Trenton Irwin,2562900,WR,NYJ,NE,,,,,,,,,,,,,0.00,261,253,0.00,0.0
Andy Isabella,2562669,WR,FA,Bye,,,,,,,,,,,,,,262,254,0.00,
Qadir Ismail,2573857,WR,CHI,@SF,,,,,,,,,,,,,0.00,263,255,0.00,0.0
Courtney Jackson,2574091,WR,SEA,@CAR,,,,,,,,,,,,,0.00,264,256,0.00,0.0
Daniel Jackson,2574172,WR,FA,Bye,,,,,,,,,,,,,,265,257,0.00,
Giles Jackson,2574460,WR,FA,Bye,,,,,,,,,,,,,,266,258,0.00,
JaQuae Jackson,2572875,WR,LAC,HOU,,,,,,,,,,,,,0.00,267,259,0.00,0.0
Jha'Quan Jackson,2572069,WR,FA,Bye,,,,,,,,,,,,,,268,260,0.00,
John Jackson,2573843,WR,FA,Bye,,,,,,,,,,,,,,269,261,0.00,
Ketron Jackson Jr.,2574297,WR,FA,Bye,,,,,,,,,,,,,,270,262,0.00,
Lucky Jackson,2571730,WR,FA,Bye,,,,,,,,,,,,,,271,263,0.00,
Trishton Jackson,2564355,WR,FA,Bye,,,,,,,,,,,,,,273,264,0.00,
Jadon Janke,2573157,WR,FA,Bye,,,,,,,,,,,,,,274,265,0.00,
Rakim Jarrett,2571575,WR,FA,Bye,,,,,,,,,,,,,,275,266,0.00,
John Jiles,2573491,WR,NE,@NYJ,,,,,,,,,,,,,0.00,276,267,0.00,0.0
Brandon Johnson,2568738,WR,PIT,@CLE,,,,,,,,,,,,,0.00,277,268,0.00,0.0
Collin Johnson,2564202,WR,FA,Bye,,,,,,,,,,,,,,278,269,0.00,
Cornelius Johnson,2572474,WR,BAL,@GB,,,,,,,,,,,,,0.00,279,270,0.00,0.0
Diontae Johnson,2562674,WR,FA,Bye,,,,,,,,,,,,,,280,271,0.00,
Jaylen Johnson,2573791,WR,FA,Bye,,,,,,,,,,,,,,281,272,0.00,
Johnny Johnson III,2568879,WR,FA,Bye,,,,,,,,,,,,,,282,273,0.00,
Kameron Johnson,2573572,WR,TB,@MIA,,,,,,0.15,1.84,0.02,,,,,0.38,138,274,0.00,-0.38
Kisean Johnson,2574051,WR,GB,BAL,,,,,,,,,,,,,0.00,283,275,0.00,0.0
Xavier Johnson,2572911,WR,CIN,ARI,,,,,,,,,,,,,0.00,284,276,0.00,0.0
Charlie Jones,2569645,WR,CIN,ARI,,,,,,,,,,,,,0.00,285,277,0.00,0.0
J.J. Jones,2574219,WR,FA,Bye,,,,,,,,,,,,,,286,278,0.00,
Jacoby Jones,2574610,WR,WAS,DAL,,,,,,,,,,,,,0.00,287,279,0.00,0.0
Jaylen Jones,2574516,WR,FA,Bye,,,,,,,,,,,,,,288,280,0.00,
Jeshaun Jones,2573298,WR,MIN,DET,,,,,,,,,,,,,0.00,289,281,0.00,0.0
Tim Jones,2565624,WR,JAX,@IND,,,,,,,,,,,,,0.00,290,282,0.00,0.0
Zay Jones,2557863,WR,ARI,@CIN,,,,,,,,,,,,,0.00,291,283,0.00,0.0
Tyler Kahmann,2574189,WR,FA,Bye,,,,,,,,,,,,,,292,284,0.00,
Jakobie Keeney-James,2574113,WR,GB,BAL,,,,,,,,,,,,,0.00,293,285,0.00,0.0
Josh Kelly,2574078,WR,HOU,@LAC,,,,,,,,,,,,,0.00,294,286,0.00,0.0
Tom Kennedy,2563319,WR,DET,@MIN,,,,,,0.48,6.06,0.05,,,,,1.15,121,287,0.00,-1.15
Ramel Keyton,2573232,WR,FA,Bye,,,,,,,,,,,,,,295,288,0.00,
Keith Kirkwood,2561224,WR,BAL,@GB,,,,,,,,,,,,,0.00,296,289,0.00,0.0
Malik Knowles,2571216,WR,FA,Bye,,,,,,,,,,,,,,297,290,0.00,
KeAndre Lambert-Smith,2574521,WR,LAC,HOU,,,,,,0.52,6.21,0.06,,,,0.01,1.22,117,291,0.00,-1.22
Matt Landers,2571351,WR,FA,Bye,,,,,,,,,,,,,,298,292,0.00,
Jaylin Lane,2574612,WR,WAS,DAL,,,,,,,,,,,,,0.00,299,293,0.00,0.0
Gage Larvadain,2574054,WR,CLE,PIT,,,,,,,,,,,,,0.00,300,294,0.00,0.0
Darius Lassiter,2574222,WR,FA,Bye,,,,,,,,,,,,,,301,295,0.00,
Allen Lazard,2560787,WR,FA,Bye,,,,,,,,,,,,,,302,296,0.00,
Montana Lemonious-Craig,2574622,WR,FA,Bye,,,,,,,,,,,,,,303,297,0.00,
Robert Lewis,2574353,WR,FA,Bye,,,,,,,,,,,,,,304,298,0.00,
Dominic Lovett,2574115,WR,DET,@MIN,,,,,,,,,,,,,0.00,305,299,0.00,0.0
T.J. Luther,2570599,WR,FA,Bye,,,,,,,,,,,,,,306,300,0.00,
Phil Lutz,2574668,WR,FA,Bye,,,,,,,,,,,,,,307,301,0.00,
Terrace Marshall Jr.,2565902,WR,PHI,@BUF,,,,,,,,,,,,,0.00,308,302,0.00,0.0
Tay Martin,2569254,WR,FA,Bye,,,,,,,,,,,,,,309,303,0.00,
Jesse Matthews,2571011,WR,FA,Bye,,,,,,,,,,,,,,310,304,0.00,
Jamoi Mayes,2574034,WR,FA,Bye,,,,,,,,,,,,,,311,305,0.00,
Luke McCaffrey,2572576,WR,WAS,DAL,,,,,,,,,,,,,0.00,312,306,0.00,0.0
Ray-Ray McCloud,2560801,WR,FA,Bye,,,,,,,,,,,,,,313,307,0.00,
Nate McCollum,2574619,WR,FA,Bye,,,,,,,,,,,,,,314,308,0.00,
Lance McCutcheon,2567847,WR,TEN,NO,,,,,,,,,,,,,0.00,315,309,0.00,0.0
Cade McDonald,2574058,WR,FA,Bye,,,,,,,,,,,,,,316,310,0.00,
Bub Means,2572324,WR,NO,@TEN,,,,,,,,,,,,,0.00,317,311,0.00,0.0
Jackson Meeks,2574116,WR,DET,@MIN,,,,,,,,,,,,,0.00,318,312,0.00,0.0
Tommy Mellott,2574303,WR,FA,Bye,,,,,,,,,,,,,,319,313,0.00,
DK Metcalf,2562685,WR,PIT,@CLE,,,,,,,,,,,,,0.00,321,314,0.00,0.0
Anthony Miller,2560810,WR,FA,Bye,,,,,,,,,,,,,,322,315,0.00,
Dymere Miller,2574443,WR,FA,Bye,,,,,,,,,,,,,,323,316,0.00,
Ryan Miller,2571596,WR,NYG,@LV,,,,,,0.17,1.97,0.02,,,,,0.40,137,317,0.00,-0.4
Jonathan Mingo,2569597,WR,DAL,@WAS,,,,,,,,,,,,,0.00,324,318,0.00,0.0
D.J. Montgomery,2562827,WR,IND,JAX,,,,,,,,,,,,,0.00,325,319,0.00,0.0
David Moore,2558856,WR,CAR,SEA,,,,,,,,,,,,,0.00,326,320,0.00,0.0
Elijah Moore,2566385,WR,DEN,@KC,,,,,,,,,,,,,0.00,327,321,0.00,0.0
Jordan Moore,2574036,WR,CIN,ARI,,,,,,,,,,,,,0.00,328,322,0.00,0.0
Rondale Moore,2566433,WR,MIN,DET,,,,,,,,,,,,,0.00,329,323,0.00,0.0
Taylor Morin,2574468,WR,FA,Bye,,,,,,,,,,,,,,330,324,0.00,
Moose Muhammad III,2573993,WR,FA,Bye,,,,,,,,,,,,,,331,325,0.00,
Malik Nabers,2572342,WR,NYG,@LV,,,,,,,,,,,,,0.00,332,326,0.00,0.0
Jalen Nailor,2567925,WR,MIN,DET,,,,0.12,,1.97,30.62,0.25,,,,0.03,5.50,68,327,0.00,-5.5
Nick Nash,2573914,WR,ATL,LAR,,,,,,,,,,,,,0.00,333,328,0.00,0.0
Jerjuan Newton,2574095,WR,FA,Bye,,,,,,,,,,,,,,334,329,0.00,
Isaiah Neyor,2574544,WR,GB,BAL,,,,,,,,,,,,,0.00,335,330,0.00,0.0
Rome Odunze,2571907,WR,CHI,@SF,,,,,,,,,,,,,0.00,336,331,0.00,0.0
Bryce Oliver,2573473,WR,TEN,NO,,,,,,,,,,,,,0.00,337,332,0.00,0.0
K.J. Osborn,2564574,WR,ATL,LAR,,,,,,,,,,,,,0.00,338,333,0.00,0.0
Coleman Owen,2574194,WR,IND,JAX,,,,,,,,,,,,,0.00,339,334,0.00,0.0
Rashod Owens,2574037,WR,FA,Bye,,,,,,,,,,,,,,340,335,0.00,
Terique Owens,2573539,WR,FA,Bye,,,,,,,,,,,,,,341,336,0.00,
Tejhaun Palmer,2572423,WR,ARI,@CIN,,,,,,,,,,,,,0.00,342,337,0.00,0.0
Trey Palmer,2570350,WR,NO,@TEN,,,,,,,,,,,,,0.00,343,338,0.00,0.0
Eli Pancol,2574228,WR,IND,JAX,,,,,,,,,,,,,0.00,344,339,0.00,0.0
Landon Parker,2574195,WR,FA,Bye,,,,,,,,,,,,,,345,340,0.00,
Zach Pascal,2558877,WR,FA,Bye,,,,,,,,,,,,,,346,341,0.00,
Tim Patrick,2558985,WR,JAX,@IND,,,,,,0.51,6.7,0.06,,,,0.01,1.27,115,342,0.00,-1.27
Cordarrelle Patterson,2540145,WR,FA,Bye,,,,,,,,,,,,,,347,343,0.00,
Donovan Peoples-Jones,2563803,WR,FA,Bye,,,,,,,,,,,,,,348,344,0.00,
A.T. Perry,2570137,WR,DEN,@KC,,,,,,,,,,,,,0.00,349,345,0.00,0.0
Kyle Philips,2567664,WR,FA,Bye,,,,,,,,,,,,,,350,346,0.00,
Alec Pierce,2567715,WR,IND,JAX,,,,,,2.85,56.94,0.32,,,,0.03,8.98,32,347,0.00,-8.98
John Rhys Plumlee,2573518,WR,PIT,@CLE,,,,,,,,,,,,,0.00,351,348,0.00,0.0
Ja'Lynn Polk,2572300,WR,NO,@TEN,,,,,,,,,,,,,0.00,352,349,0.00,0.0
Makai Polk,2567304,WR,FA,Bye,,,,,,,,,,,,,,353,350,0.00,
Cornell Powell,2566187,WR,FA,Bye,,,,,,,,,,,,,,354,351,0.00,
Kaden Prather,2573969,WR,FA,Bye,,,,,,,,,,,,,,355,352,0.00,
Brennan Presley,2574276,WR,LAR,@ATL,,,,,,,,,,,,,0.00,356,353,0.00,0.0
Hal Presley,2573970,WR,TEN,NO,,,,,,,,,,,,,0.00,357,354,0.00,0.0
Myles Price,2574357,WR,MIN,DET,,,,,,,,,,,,,0.00,358,355,0.00,0.0
Jamaal Pritchett,2574447,WR,NYJ,NE,,,,,,,,,,,,,0.00,359,356,0.00,0.0
Kendric Pryor,2568612,WR,CIN,ARI,,,,,,,,,,,,,0.00,360,357,0.00,0.0
Jalen Reagor,2564850,WR,FA,Bye,,,,,,,,,,,,,,361,358,0.00,
Ja'Seem Reed,2574061,WR,CAR,SEA,,,,,,,,,,,,,0.00,362,359,0.00,0.0
Louis Rees-Zammit,2572177,WR,FA,Bye,,,,,,,,,,,,,,363,360,0.00,
Nikko Remigio,2570692,WR,KC,DEN,,,,,,,,,,,,,0.00,364,361,0.00,0.0
Hunter Renfrow,2562712,WR,FA,Bye,,,,,,,,,,,,,,365,362,0.00,
Xavier Restrepo,2574160,WR,TEN,NO,,,,,,,,,,,,,0.00,366,363,0.00,0.0
Josh Reynolds,2558194,WR,NYJ,NE,,,,,,,,,,,,,0.00,367,364,0.00,0.0
Brenden Rice,2572480,WR,LV,NYG,,,,,,,,,,,,,0.00,368,365,0.00,0.0
Rashee Rice,2569921,WR,KC,DEN,,,,,,,,,,,,,0.00,369,366,0.00,0.0
JP Richardson,2574017,WR,CHI,@SF,,,,,,,,,,,,,0.00,370,367,0.00,0.0
Calvin Ridley,2560854,WR,TEN,NO,,,,,,,,,,,,,0.00,371,368,0.00,0.0
Allen Robinson,2543509,WR,FA,Bye,,,,,,,,,,,,,,372,369,0.00,
Justyn Ross,2568432,WR,FA,Bye,,,,,,,,,,,,,,373,370,0.00,
Kyrese Rowan,2574104,WR,DEN,@KC,,,,,,,,,,,,,0.00,374,371,0.00,0.0
Jalen Royals,2574254,WR,KC,DEN,,,,0.01,,0.18,2.02,0.01,,,,,0.35,139,372,0.00,-0.35
Curtis Samuel,2558066,WR,BUF,PHI,,,,,,,,,,,,,0.00,375,373,0.00,0.0
Braylon Sanders,2569038,WR,FA,Bye,,,,,,,,,,,,,,376,374,0.00,
Tyler Scott,2569630,WR,LAR,@ATL,,,,,,,,,,,,,0.00,377,375,0.00,0.0
T.J. Sheffield,2574162,WR,FA,Bye,,,,,,,,,,,,,,378,376,0.00,
Laviska Shenault Jr.,2564232,WR,FA,Bye,,,,,,,,,,,,,,379,377,0.00,
Sterling Shepard,2555295,WR,TB,@MIA,,,,,,,,,,,,,0.00,380,378,0.00,0.0
Will Sheppard,2574638,WR,GB,BAL,,,,,,,,,,,,,0.00,381,379,0.00,0.0
Trent Sherfield,2561272,WR,ARI,@CIN,,,,,,,,,,,,,0.00,382,380,0.00,0.0
Justin Shorter,2569579,WR,LV,NYG,,,,,,,,,,,,,0.00,383,381,0.00,0.0
Steven Sims,2563033,WR,ARI,@CIN,,,,,,,,,,,,,0.00,384,382,0.00,0.0
Dorian Singer,2574232,WR,FA,Bye,,,,,,,,,,,,,,385,383,0.00,
Quentin Skinner,2574448,WR,NYJ,NE,,,,,,,,,,,,,0.00,386,384,0.00,0.0
Quincy Skinner Jr.,2573918,WR,FA,Bye,,,,,,,,,,,,,,387,385,0.00,
Ben Skowronek,2566247,WR,PIT,@CLE,,,,0.12,,1.31,15.7,0.13,,,,,3.02,96,386,0.00,-3.02
Ainias Smith,2572393,WR,CAR,SEA,,,,,,,,,,,,,0.00,388,387,0.00,0.0
Brandon Smith,2566839,WR,NE,@NYJ,,,,,,,,,,,,,0.00,389,388,0.00,0.0
Jaden Smith,2574651,WR,TB,@MIA,,,,,,,,,,,,,0.00,390,389,0.00,0.0
Key'Shawn Smith,2574309,WR,FA,Bye,,,,,,,,,,,,,,391,390,0.00,
Ihmir Smith-Marsette,2566319,WR,NYG,@LV,,,,,,,,,,,,,0.00,392,391,0.00,0.0
Equanimeous St. Brown,2560883,WR,FA,Bye,,,,,,,,,,,,,,393,392,0.00,
Drake Stoops,2573746,WR,FA,Bye,,,,,,,,,,,,,,394,393,0.00,
Mike Strachan,2565615,WR,FA,Bye,,,,,,,,,,,,,,395,394,0.00,
Blayne Taylor,2574197,WR,FA,Bye,,,,,,,,,,,,,,396,395,0.00,
Malik Taylor,2562995,WR,FA,Bye,,,,,,,,,,,,,,397,396,0.00,
Roc Taylor,2574501,WR,FA,Bye,,,,,,,,,,,,,,398,397,0.00,
Trent Taylor,2558202,WR,SF,CHI,,,,,,,,,,,,,0.00,399,398,0.00,0.0
Thayer Thomas,2571213,WR,FA,Bye,,,,,,,,,,,,,,400,399,0.00,
Deven Thompkins,2569314,WR,ATL,LAR,,,,,,,,,,,,,0.00,401,400,0.00,0.0
Tyquan Thornton,2567958,WR,KC,DEN,,,,,,,,,,,,,0.00,402,401,0.00,0.0
Jamari Thrash,2571955,WR,CLE,PIT,,,,,,,,,,,,,0.00,403,402,0.00,0.0
Mitchell Tinsley,2571650,WR,CIN,ARI,,,,0.12,,0.24,3.3,0.04,,,,,0.70,128,403,0.00,-0.7
Mason Tipton,2573403,WR,NO,@TEN,,,,,,,,,,,,,0.00,404,404,0.00,0.0
Kadarius Toney,2566376,WR,FA,Bye,,,,,,,,,,,,,,406,405,0.00,
Samori Toure,2567628,WR,NO,@TEN,,,,,,,,,,,,,0.00,407,406,0.00,0.0
Austin Trammell,2566728,WR,JAX,@IND,,,,,,,,,,,,,0.00,408,407,0.00,0.0
DJ Turner,2565666,WR,LV,NYG,,,,,,,,,,,,,0.00,409,408,0.00,0.0
Malik Turner,2561671,WR,SF,CHI,,,,,,,,,,,,,0.00,410,409,0.00,0.0
Chris Tyree,2574410,WR,FA,Bye,,,,,,,,,,,,,,411,410,0.00,
Devaughn Vele,2572006,WR,NO,@TEN,,,,,,,,,,,,,0.00,412,411,0.00,0.0
Jalen Virgil,2568756,WR,FA,Bye,,,,,,,,,,,,,,413,412,0.00,
Dayton Wade,2572645,WR,BAL,@GB,,,,,,,,,,,,,0.00,414,413,0.00,0.0
Devontez Walker,2571844,WR,BAL,@GB,,,,0.26,,0.54,6.24,0.06,,,,0.01,1.26,116,414,0.00,-1.26
Tylan Wallace,2565857,WR,BAL,@GB,,,,,,,,,,,,,0.00,416,415,0.00,0.0
Casey Washington,2571820,WR,ATL,LAR,,,,,,,,,,,,,0.00,417,416,0.00,0.0
Montrell Washington,2567538,WR,FA,Bye,,,,,,,,,,,,,,418,417,0.00,
Tahj Washington,2572258,WR,MIA,TB,,,,,,,,,,,,,0.00,419,418,0.00,0.0
Jordan Watkins,2574550,WR,SF,CHI,,,,,,,,,,,,,0.00,420,419,0.00,0.0
Quez Watkins,2564880,WR,PHI,@BUF,,,,,,,,,,,,,0.00,421,420,0.00,0.0
Justin Watson,2560051,WR,HOU,@LAC,,,,,,,,,,,,,0.00,422,421,0.00,0.0
Jared Wayne,2571017,WR,HOU,@LAC,,,,,,,,,,,,,0.00,423,422,0.00,0.0
Jeremiah Webb,2574386,WR,NE,@NYJ,,,,,,,,,,,,,0.00,424,423,0.00,0.0
Antwane Wells Jr.,2574429,WR,FA,Bye,,,,,,,,,,,,,,425,424,0.00,
Nick Westbrook-Ikhine,2565477,WR,MIA,TB,,,,,,,,,,,,,0.00,426,425,0.00,0.0
LaJohntay Wester,2573954,WR,BAL,@GB,,,,,,,,,,,,,0.00,427,426,0.00,0.0
Cody White,2564313,WR,SEA,@CAR,,,,,,0.73,10.32,0.07,,,,,1.82,110,427,0.00,-1.82
David White Jr.,2573202,WR,FA,Bye,,,,,,,,,,,,,,428,428,0.00,
Ricky White III,2574578,WR,SEA,@CAR,,,,,,,,,,,,,0.00,429,429,0.00,0.0
Kristian Wilkerson,2565480,WR,FA,Bye,,,,,,,,,,,,,,430,430,0.00,
Mario Williams,2574284,WR,FA,Bye,,,,,,,,,,,,,,432,431,0.00,
Mike Williams,2558846,WR,FA,Bye,,,,,,,,,,,,,,433,432,0.00,
Savion Williams,2574141,WR,GB,BAL,,,,,,,,,,,,,0.00,434,433,0.00,0.0
Seth Williams,2566052,WR,FA,Bye,,,,,,,,,,,,,,435,434,0.00,
Garrett Wilson,2568048,WR,NYJ,NE,,,,,,,,,,,,,0.00,436,435,0.00,0.0
Johnny Wilson,2572399,WR,PHI,@BUF,,,,,,,,,,,,,0.00,437,436,0.00,0.0
Pokey Wilson,2571542,WR,FA,Bye,,,,,,,,,,,,,,438,437,0.00,
Roman Wilson,2572459,WR,PIT,@CLE,,,,0.01,,0.66,8.78,0.08,,,,0.01,1.67,111,438,0.00,-1.67
Juwann Winfree,2562956,WR,FA,Bye,,,,,,,,,,,,,,439,439,0.00,
Mike Woods,2567481,WR,FA,Bye,,,,,,,,,,,,,,440,440,0.00,
Robert Woods,2540169,WR,FA,Bye,,,,,,,,,,,,,,441,441,0.00,
Winston Wright,2574642,WR,FA,Bye,,,,,,,,,,,,,,442,442,0.00,
Olamide Zaccheaus,2562808,WR,CHI,@SF,,,,,,,,,,,,,0.00,443,443,0.00,0.0
