PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
LaBryan Ray,2568441,DL,CAR,SEA,0.06,0.12,0.12,,,,,,,,,,,,,,,0.40,182,190,0.60,0.2
DJ Reader,2555388,DL,DET,@MIN,0.8,0.8,0.17,0.23,,,,,,,,,,0.06,0.4,,,2.72,108,191,0.60,-2.12
Dominique Robinson,2567421,DL,CHI,@SF,0.18,0.24,,0.06,,0.06,0.06,,,,,,,,,,,0.77,157,192,0.60,-0.17
Chris Rumph II,2566508,DL,NO,@TEN,1.59,0.77,,,,,,,,,,,,0.18,,,,3.30,82,193,0.60,-2.7
Dawuane Smoot,2557839,DL,JAX,@IND,,,,,,,,,,,,,,,,,,0.00,441,194,0.60,0.6
Keion White,2570107,DL,SF,CHI,0.89,0.38,,,,,,,,,,,,,,,,1.56,128,195,0.60,-0.96
Byron Young,2570053,DL,PHI,@BUF,0.71,0.65,0.12,0.12,,0.06,,,,,,,,,,,,2.09,122,196,0.60,-1.49
Christian Barmore,2566328,DL,NE,@NYJ,0.82,0.76,0.21,0.18,,,,,,,,,,0.18,0.65,,,3.15,86,197,0.50,-2.65
Cameron Sample,2565959,DL,CIN,ARI,0.53,0.41,0.06,0.06,,,,,,,,,,0.06,0.29,,,1.55,130,198,0.50,-1.05
Myles Adams,2563620,DL,DET,@MIN,,,,,,,,,,,,,,,,,,0.00,185,199,0.00,0.0
McTelvin Agim,2563872,DL,FA,Bye,,,,,,,,,,,,,,,,,,,186,200,0.00,
Tommy Akingbesote,2574066,DL,BUF,PHI,,,,,,,,,,,,,,,,,,0.00,187,201,0.00,0.0
Deslin Alexandre,2570593,DL,FA,Bye,,,,,,,,,,,,,,,,,,,188,202,0.00,
Jaylon Allen,2573076,DL,FA,Bye,,,,,,,,,,,,,,,,,,,189,203,0.00,
Bradlee Anae,2563821,DL,FA,Bye,,,,,,,,,,,,,,,,,,,190,204,0.00,
Evan Anderson,2573524,DL,SF,CHI,,,,,,,,,,,,,,,,,,0.00,191,205,0.00,0.0
Felix Anudike-Uzomah,2569930,DL,KC,DEN,,,,,,,,,,,,,,,,,,0.00,192,206,0.00,0.0
Arik Armstead,2552493,DL,JAX,@IND,1.12,0.35,0.09,0.12,,,,,,,,,,0.06,0.29,,,2.55,109,207,0.00,-2.55
Dorance Armstrong,2560959,DL,WAS,DAL,,,,,,,,,,,,,,,,,,0.00,193,208,0.00,0.0
Popo Aumavae,2573656,DL,CAR,SEA,,,,,,,,,,,,,,,,,,0.00,194,209,0.00,0.0
Eric Banks,2564325,DL,FA,Bye,,,,,,,,,,,,,,,,,,,195,210,0.00,
Dante Barnett,2574023,DL,GB,BAL,,,,,,,,,,,,,,,,,,0.00,197,211,0.00,0.0
Tyler Baron,2574431,DL,NYJ,NE,,,,,,,,,,,,,,,,,,0.00,198,212,0.00,0.0
Alex Barrett,2559140,DL,FA,Bye,,,,,,,,,,,,,,,,,,,199,213,0.00,
Simeon Barrow Jr.,2573906,DL,MIA,TB,,,,,,,,,,,,,,,,,,0.00,200,214,0.00,0.0
Kyon Barrs,2573891,DL,FA,Bye,,,,,,,,,,,,,,,,,,,201,215,0.00,
Kyler Baugh,2573358,DL,PIT,@CLE,,,,,,,,,,,,,,,,,,0.00,202,216,0.00,0.0
Robert Beal Jr.,2570299,DL,SF,CHI,,,,,,,,,,,,,,,,,,0.00,203,217,0.00,0.0
Travis Bell,2569612,DL,FA,Bye,,,,,,,,,,,,,,,,,,,204,218,0.00,
Diwun Black,2573924,DL,FA,Bye,,,,,,,,,,,,,,,,,,,205,219,0.00,
Philip Blidi,2574144,DL,FA,Bye,,,,,,,,,,,,,,,,,,,206,220,0.00,
Anthony Booker,2574286,DL,FA,Bye,,,,,,,,,,,,,,,,,,,208,221,0.00,
Nick Bosa,2562629,DL,SF,CHI,,,,,,,,,,,,,,,,,,0.00,210,222,0.00,0.0
Khristian Boyd,2572309,DL,NO,@TEN,0.59,0.29,0.06,0.12,,,,,,,,,,0.06,0.24,,,1.63,126,223,0.00,-1.63
Will Bradley-King,2566583,DL,SF,CHI,,,,,,,,,,,,,,,,,,0.00,211,224,0.00,0.0
Devin Brandt-Epps,2573957,DL,FA,Bye,,,,,,,,,,,,,,,,,,,212,225,0.00,
Bryan Bresee,2570128,DL,NO,@TEN,,,,,,,,,,,,,,,,,,0.00,213,226,0.00,0.0
C.J. Brewer,2569330,DL,TB,@MIA,,,,,,,,,,,,,,,,,,0.00,214,227,0.00,0.0
Warren Brinson,2574126,DL,GB,BAL,,,,,,,,,,,,,,,,,,0.00,216,228,0.00,0.0
Josiah Bronson,2565690,DL,FA,Bye,,,,,,,,,,,,,,,,,,,217,229,0.00,
Vernon Broughton,2574393,DL,NO,@TEN,,,,,,,,,,,,,,,,,,0.00,218,230,0.00,0.0
Earnest Brown IV,2566202,DL,DAL,@WAS,,,,,,,,,,,,,,,,,,0.00,219,231,0.00,0.0
Shakel Brown,2571479,DL,FA,Bye,,,,,,,,,,,,,,,,,,,220,232,0.00,
Taven Bryan,2560983,DL,BAL,@GB,,,,,,,,,,,,,,,,,,0.00,221,233,0.00,0.0
DeForest Buckner,2555275,DL,IND,JAX,,,,,,,,,,,,,,,,,,0.00,222,234,0.00,0.0
Solomon Byrd,2572084,DL,HOU,@LAC,,,,,,,,,,,,,,,,,,0.00,224,235,0.00,0.0
Anthony Campbell,2574625,DL,GB,BAL,,,,,,,,,,,,,,,,,,0.00,225,236,0.00,0.0
Xavier Carlton,2574006,DL,FA,Bye,,,,,,,,,,,,,,,,,,,226,237,0.00,
Owen Carney,2569011,DL,FA,Bye,,,,,,,,,,,,,,,,,,,227,238,0.00,
James Carpenter,2574210,DL,FA,Bye,,,,,,,,,,,,,,,,,,,228,239,0.00,
DeWayne Carter,2571853,DL,BUF,PHI,,,,,,,,,,,,,,,,,,0.00,229,240,0.00,0.0
Nelson Ceaser,2572753,DL,FA,Bye,,,,,,,,,,,,,,,,,,,231,241,0.00,
Elijah Chatman,2573820,DL,NYG,@LV,0.17,0.23,0.06,0.11,,,,,,,,,,,,,,0.68,165,242,0.00,-0.68
Kameron Cline,2564109,DL,FA,Bye,,,,,,,,,,,,,,,,,,,232,243,0.00,
Keondre Coburn,2569924,DL,FA,Bye,,,,,,,,,,,,,,,,,,,233,244,0.00,
Myles Cole,2572135,DL,FA,Bye,,,,,,,,,,,,,,,,,,,234,245,0.00,
Maliek Collins,2555400,DL,CLE,PIT,,,,,,,,,,,,,,,,,,0.00,236,246,0.00,0.0
Keith Cooper Jr.,2574106,DL,CLE,PIT,,,,,,,,,,,,,,,,,,0.00,237,247,0.00,0.0
Byron Cowart,2562392,DL,FA,Bye,,,,,,,,,,,,,,,,,,,238,248,0.00,
Brenton Cox Jr.,2570509,DL,GB,BAL,,,,,,,,,,,,,,,,,,0.00,239,249,0.00,0.0
Maxx Crosby,2562439,DL,LV,NYG,,,,,,,,,,,,,,,,,,0.00,240,250,0.00,0.0
Howard Cross III,2574027,DL,CIN,ARI,,,,,,,,,,,,,,,,,,0.00,241,251,0.00,0.0
Jaden Crumedy,2571886,DL,CAR,SEA,,,,,,,,,,,,,,,,,,0.00,242,252,0.00,0.0
Michael Danna,2564262,DL,KC,DEN,0.93,0.78,0.15,0.15,,0.05,,,,,,,,0.05,0.49,,,2.93,100,253,0.00,-2.93
DJ Davidson,2567991,DL,NYG,@LV,,,,,,,,,,,,,,,,,,0.00,243,254,0.00,0.0
Marlon Davidson,2563479,DL,HOU,@LAC,,,,,,,,,,,,,,,,,,0.00,244,255,0.00,0.0
Carl Davis,2552280,DL,FA,Bye,,,,,,,,,,,,,,,,,,,245,256,0.00,
Devonta Davis,2574184,DL,FA,Bye,,,,,,,,,,,,,,,,,,,246,257,0.00,
Domenique Davis,2565501,DL,FA,Bye,,,,,,,,,,,,,,,,,,,247,258,0.00,
Jasheen Davis,2574395,DL,FA,Bye,,,,,,,,,,,,,,,,,,,248,259,0.00,
Denzel Daxon,2573046,DL,ARI,@CIN,,,,,,,,,,,,,,,,,,0.00,249,260,0.00,0.0
Fadil Diggs,2574398,DL,NO,@TEN,,,,,,,,,,,,,,,,,,0.00,251,261,0.00,0.0
Ethan Downs,2574213,DL,KC,DEN,,,,,,,,,,,,,,,,,,0.00,252,262,0.00,0.0
Michael Dwumfour,2565723,DL,FA,Bye,,,,,,,,,,,,,,,,,,,253,263,0.00,
Mario Edwards,2553433,DL,HOU,@LAC,,,,,,,,,,,,,,,,,,0.00,254,264,0.00,0.0
TeRah Edwards,2574509,DL,LAC,HOU,,,,,,,,,,,,,,,,,,0.00,255,265,0.00,0.0
Daniel Ekuale,2561458,DL,PIT,@CLE,,,,,,,,,,,,,,,,,,0.00,256,266,0.00,0.0
James Ester,2572657,DL,GB,BAL,,,,,,,,,,,,,,,,,,0.00,257,267,0.00,0.0
Desmond Evans,2574148,DL,FA,Bye,,,,,,,,,,,,,,,,,,,258,268,0.00,
Joe Evans,2574641,DL,FA,Bye,,,,,,,,,,,,,,,,,,,259,269,0.00,
Joshua Farmer,2574373,DL,NE,@NYJ,,,,,,,,,,,,,,,,,,0.00,260,270,0.00,0.0
Foley Fatukasi,2560722,DL,HOU,@LAC,,,,,,,,,,,,,,,,,,0.00,261,271,0.00,0.0
Breiden Fehoko,2565030,DL,FA,Bye,,,,,,,,,,,,,,,,,,,262,272,0.00,
Viliami Fehoko Jr.,2569702,DL,IND,JAX,,,,,,,,,,,,,,,,,,0.00,263,273,0.00,0.0
Clelin Ferrell,2562263,DL,SF,CHI,0.72,0.78,0.12,0.3,,0.06,,,,,,,,0.06,0.24,,,2.72,107,274,0.00,-2.72
Michael Fletcher,2574438,DL,FA,Bye,,,,,,,,,,,,,,,,,,,264,275,0.00,
Jonathan Ford,2567592,DL,GB,BAL,,,,,,,,,,,,,,,,,,0.00,265,276,0.00,0.0
Trace Ford,2574422,DL,NYG,@LV,,,,,,,,,,,,,,,,,,0.00,266,277,0.00,0.0
Morgan Fox,2556529,DL,FA,Bye,,,,,,,,,,,,,,,,,,,268,278,0.00,
John Franklin-Myers,2560731,DL,DEN,@KC,0.94,1.24,0.38,0.41,,,,,,,,,,0.12,0.94,,,4.30,53,279,0.00,-4.3
Josh Fuga,2574510,DL,LAC,HOU,,,,,,,,,,,,,,,,,,0.00,269,280,0.00,0.0
Amari Gainer,2573223,DL,NE,@NYJ,,,,,,,,,,,,,,,,,,0.00,270,281,0.00,0.0
Bryce Ganious,2574654,DL,FA,Bye,,,,,,,,,,,,,,,,,,,272,282,0.00,
Jonathan Garvin,2563992,DL,CHI,@SF,,,,,,,,,,,,,,,,,,0.00,273,283,0.00,0.0
Ali Gaye,2571005,DL,TEN,NO,,,,,,,,,,,,,,,,,,0.00,274,284,0.00,0.0
Joe Gaziano,2565036,DL,FA,Bye,,,,,,,,,,,,,,,,,,,275,285,0.00,
Kevin Givens,2562655,DL,SF,CHI,,,,,,,,,,,,,,,,,,0.00,277,286,0.00,0.0
Eddie Goldman,2552489,DL,WAS,DAL,,,,,,,,,,,,,,,,,,0.00,278,287,0.00,0.0
Anthony Goodlow,2573716,DL,PIT,@CLE,,,,,,,,,,,,,,,,,,0.00,279,288,0.00,0.0
Adam Gotsis,2555502,DL,TB,@MIA,,,,,,,,,,,,,,,,,,0.00,280,289,0.00,0.0
Brandon Graham,496788,DL,PHI,@BUF,,,,,,,,,,,,,,,,,,0.00,281,290,0.00,0.0
Ta'Quon Graham,2565815,DL,PHI,@BUF,,,,,,,,,,,,,,,,,,0.00,282,291,0.00,0.0
BJ Green II,2574214,DL,JAX,@IND,,,,,,,,,,,,,,,,,,0.00,283,292,0.00,0.0
Mike Greene,2569465,DL,FA,Bye,,,,,,,,,,,,,,,,,,,284,293,0.00,
Thor Griffith,2574649,DL,FA,Bye,,,,,,,,,,,,,,,,,,,285,294,0.00,
Gabe Hall,2572738,DL,PHI,@BUF,,,,,,,,,,,,,,,,,,0.00,286,295,0.00,0.0
Kyonte Hamilton,2574169,DL,HOU,@LAC,,,,,,,,,,,,,,,,,,0.00,287,296,0.00,0.0
Johnathan Hankins,2540147,DL,FA,Bye,,,,,,,,,,,,,,,,,,,288,297,0.00,
Demone Harris,2561209,DL,FA,Bye,,,,,,,,,,,,,,,,,,,289,298,0.00,
Hayden Harris,2573961,DL,FA,Bye,,,,,,,,,,,,,,,,,,,290,299,0.00,
Jonathan Harris,2562945,DL,MIN,DET,,,,,,,,,,,,,,,,,,0.00,291,300,0.00,0.0
Marcus Harris,2572090,DL,KC,DEN,,,,,,,,,,,,,,,,,,0.00,292,301,0.00,0.0
Zach Harrison,2569555,DL,ATL,LAR,,,,,,,,,,,,,,,,,,0.00,293,302,0.00,0.0
Jared Harrison-Hunte,2573983,DL,CAR,SEA,,,,,,,,,,,,,,,,,,0.00,294,303,0.00,0.0
Jahfari Harvey,2574293,DL,LV,NYG,,,,,,,,,,,,,,,,,,0.00,295,304,0.00,0.0
Ahmed Hassanein,2574109,DL,DET,@MIN,,,,,,,,,,,,,,,,,,0.00,296,305,0.00,0.0
Decarius Hawthorne,2574630,DL,FA,Bye,,,,,,,,,,,,,,,,,,,297,306,0.00,
Marcus Haynes,2570909,DL,FA,Bye,,,,,,,,,,,,,,,,,,,298,307,0.00,
Bruce Hector,2561338,DL,FA,Bye,,,,,,,,,,,,,,,,,,,299,308,0.00,
Jack Heflin,2566929,DL,LAR,@ATL,,,,,,,,,,,,,,,,,,0.00,300,309,0.00,0.0
Trey Hendrickson,2557943,DL,CIN,ARI,,,,,,,,,,,,,,,,,,0.00,302,310,0.00,0.0
Matt Henningsen,2567523,DL,DEN,@KC,,,,,,,,,,,,,,,,,,0.00,303,311,0.00,0.0
KJ Henry,2570374,DL,CLE,PIT,,,,,,,,,,,,,,,,,,0.00,304,312,0.00,0.0
Malik Herring,2566992,DL,KC,DEN,,,,,,,,,,,,,,,,,,0.00,305,313,0.00,0.0
Kurt Hinish,2568876,DL,HOU,@LAC,,,,,,,,,,,,,,,,,,0.00,306,314,0.00,0.0
Christopher Hinton,2569146,DL,FA,Bye,,,,,,,,,,,,,,,,,,,307,315,0.00,
Ralph Holley,2574047,DL,FA,Bye,,,,,,,,,,,,,,,,,,,308,316,0.00,
Timmy Horne,2568513,DL,TEN,NO,,,,,,,,,,,,,,,,,,0.00,309,317,0.00,0.0
Cam Horsley,2574153,DL,TEN,NO,,,,,,,,,,,,,,,,,,0.00,310,318,0.00,0.0
Dylan Horton,2569828,DL,HOU,@LAC,0.12,0.24,0.12,0.18,,,0.06,,0.06,,,,,,0.18,,0.06,1.23,139,319,0.00,-1.23
Jerry Hughes,496796,DL,FA,Bye,,,,,,,,,,,,,,,,,,,312,320,0.00,
Alex Huntley,2574325,DL,MIA,TB,,,,,,,,,,,,,,,,,,0.00,314,321,0.00,0.0
Maurice Hurst,2560748,DL,CLE,PIT,,,,,,,,,,,,,,,,,,0.00,315,322,0.00,0.0
Nash Hutmacher,2574587,DL,TB,@MIA,,,,,,,,,,,,,,,,,,0.00,316,323,0.00,0.0
Siaki Ika,2569675,DL,FA,Bye,,,,,,,,,,,,,,,,,,,317,324,0.00,
Tyrion Ingram-Dawkins,2574349,DL,MIN,DET,0.18,0.12,0.06,0.18,,,0.06,,0.06,,,,,,,,0.06,1.03,142,325,0.00,-1.03
Isaiah Iton,2573455,DL,NE,@NYJ,,,,,,,,,,,,,,,,,,0.00,318,326,0.00,0.0
Coziah Izzard,2574248,DL,NO,@TEN,,,,,,,,,,,,,,,,,,0.00,319,327,0.00,0.0
Dvon J-Thomas,2574590,DL,FA,Bye,,,,,,,,,,,,,,,,,,,320,328,0.00,
Jordan Jackson,2567970,DL,DEN,@KC,,,,,,,,,,,,,,,,,,0.00,323,329,0.00,0.0
Landon Jackson,2573963,DL,BUF,PHI,,,,,,,,,,,,,,,,,,0.00,324,330,0.00,0.0
McKinnley Jackson,2571925,DL,CIN,ARI,0.12,0.18,,,,,0.06,,,,,,,,,,,0.35,183,331,0.00,-0.35
Tarron Jackson,2566400,DL,SF,CHI,,,,,,,,,,,,,,,,,,0.00,325,332,0.00,0.0
Javontae Jean-Baptiste,2572570,DL,WAS,DAL,,,,,,,,,,,,,,,,,,0.00,326,333,0.00,0.0
Jordan Jefferson,2572141,DL,CIN,ARI,,,,,,,,,,,,,,,,,,0.00,327,334,0.00,0.0
Quinton Jefferson,2555358,DL,FA,Bye,,,,,,,,,,,,,,,,,,,328,335,0.00,
Kris Jenkins,2571928,DL,CIN,ARI,,,,,,,,,,,,,,,,,,0.00,329,336,0.00,0.0
Patrick Jenkins,2574624,DL,ATL,LAR,,,,,,,,,,,,,,,,,,0.00,330,337,0.00,0.0
Eric Johnson,2567703,DL,IND,JAX,,,,,,,,,,,,,,,,,,0.00,332,338,0.00,0.0
Raymond Johnson III,2566674,DL,FA,Bye,,,,,,,,,,,,,,,,,,,333,339,0.00,
Kingsley Jonathan,2569339,DL,NYJ,NE,,,,,,,,,,,,,,,,,,0.00,334,340,0.00,0.0
Benito Jones,2564466,DL,MIA,TB,,,,,,,,,,,,,,,,,,0.00,336,341,0.00,0.0
DaQuan Jones,2543504,DL,BUF,PHI,,,,,,,,,,,,,,,,,,0.00,337,342,0.00,0.0
Jayson Jones,2573936,DL,TB,@MIA,,,,,,,,,,,,,,,,,,0.00,338,343,0.00,0.0
Justin Jones,2560769,DL,FA,Bye,,,,,,,,,,,,,,,,,,,339,344,0.00,
Sai'vion Jones,2574092,DL,DEN,@KC,,,,,,,,,,,,,,,,,,0.00,340,345,0.00,0.0
Jah Joyner,2574300,DL,FA,Bye,,,,,,,,,,,,,,,,,,,341,346,0.00,
Calijah Kancey,2570356,DL,TB,@MIA,,,,,,,,,,,,,,,,,,0.00,342,347,0.00,0.0
Kyle Kennard,2574519,DL,LAC,HOU,,,,,,,,,,,,,,,,,,0.00,343,348,0.00,0.0
Marshawn Kneeland,2571976,DL,FA,Bye,,,,,,,,,,,,,,,,,,,344,349,0.00,
Tanoh Kpassagnon,2558185,DL,FA,Bye,,,,,,,,,,,,,,,,,,,345,350,0.00,
Jamree Kromah,2572962,DL,CHI,@SF,,,,,,,,,,,,,,,,,,0.00,346,351,0.00,0.0
Tyler Lacy,2569897,DL,DET,@MIN,,,,,,,,,,,,,,,,,,0.00,347,352,0.00,0.0
Carl Lawson,2557901,DL,FA,Bye,,,,,,,,,,,,,,,,,,,348,353,0.00,
DeMarvin Leal,2568147,DL,PIT,@CLE,0.16,0.11,,,,0.05,,,,,,,,,,,,0.48,179,354,0.00,-0.48
Jeremiah Ledbetter,2558124,DL,FA,Bye,,,,,,,,,,,,,,,,,,,349,355,0.00,
Titus Leo,2569873,DL,FA,Bye,,,,,,,,,,,,,,,,,,,351,356,0.00,
Eku Leota,2570789,DL,ARI,@CIN,,,,,,,,,,,,,,,,,,0.00,352,357,0.00,0.0
Tyquan Lewis,2560791,DL,IND,JAX,,,,,,,,,,,,,,,,,,0.00,353,358,0.00,0.0
Desmond Little,2574191,DL,FA,Bye,,,,,,,,,,,,,,,,,,,354,359,0.00,
Zion Logue,2571805,DL,BUF,PHI,,,,,,,,,,,,,,,,,,0.00,355,360,0.00,0.0
Isaiahh Loudermilk,2566457,DL,PIT,@CLE,,,,,,,,,,,,,,,,,,0.00,358,361,0.00,0.0
Fabien Lovett Sr.,2572829,DL,NE,@NYJ,,,,,,,,,,,,,,,,,,0.00,359,362,0.00,0.0
Dean Lowry,2555274,DL,PIT,@CLE,,,,,,,,,,,,,,,,,,0.00,360,363,0.00,0.0
Nate Lynn,2573136,DL,TEN,NO,,,,,,,,,,,,,,,,,,0.00,361,364,0.00,0.0
Treven Ma'ae,2574302,DL,LV,NYG,,,,,,,,,,,,,,,,,,0.00,362,365,0.00,0.0
Nnamdi Madubuike,2563563,DL,BAL,@GB,,,,,,,,,,,,,,,,,,0.00,363,366,0.00,0.0
T.J. Maguranyanga,2574613,DL,WAS,DAL,,,,,,,,,,,,,,,,,,0.00,364,367,0.00,0.0
Blake Mangelson,2574498,DL,FA,Bye,,,,,,,,,,,,,,,,,,,365,368,0.00,
Brodric Martin,2569735,DL,LV,NYG,,,,,,,,,,,,,,,,,,0.00,366,369,0.00,0.0
Jeremiah Martin,2570864,DL,CHI,@SF,,,,,,,,,,,,,,,,,,0.00,367,370,0.00,0.0
Nate Matlack,2574658,DL,FA,Bye,,,,,,,,,,,,,,,,,,,368,371,0.00,
Scott Matlock,2570284,DL,LAC,HOU,,,,,,,,,,,,,,,,,,0.00,369,372,0.00,0.0
Will McDonald IV,2570191,DL,NYJ,NE,,,,,,,,,,,,,,,,,,0.00,370,373,0.00,0.0
Braiden McGregor,2572705,DL,NYJ,NE,,,,,,,,,,,,,,,,,,0.00,371,374,0.00,0.0
Isaiah McGuire,2569669,DL,CLE,PIT,0.68,0.56,0.11,0.28,,0.06,,,,,,,,,0.39,,,2.40,114,375,0.00,-2.4
Derrick McLendon,2573665,DL,MIA,TB,,,,,,,,,,,,,,,,,,0.00,372,376,0.00,0.0
TK McLendon Jr.,2571470,DL,FA,Bye,,,,,,,,,,,,,,,,,,,373,377,0.00,
Alim McNeill,2566061,DL,DET,@MIN,0.88,0.64,0.18,0.29,,0.06,,,,,,,,0.06,0.47,,,3.09,90,378,0.00,-3.09
Jordan Miller,2573097,DL,DEN,@KC,,,,,,,,,,,,,,,,,,0.00,374,379,0.00,0.0
Tre'Mon Morris-Brash,2573433,DL,FA,Bye,,,,,,,,,,,,,,,,,,,376,380,0.00,
Arron Mosby,2568564,DL,GB,BAL,0.17,0.23,0.09,0.11,,,,,,,,,,,0.11,,,0.79,153,381,0.00,-0.79
Eli Mostaert,2574226,DL,FA,Bye,,,,,,,,,,,,,,,,,,,377,382,0.00,
Fatorma Mulbah,2574445,DL,NYJ,NE,,,,,,,,,,,,,,,,,,0.00,379,383,0.00,0.0
PJ Mustipher,2570939,DL,ARI,@CIN,,,,,,,,,,,,,,,,,,0.00,380,384,0.00,0.0
Haggai Ndubuisi,2568120,DL,HOU,@LAC,,,,,,,,,,,,,,,,,,0.00,381,385,0.00,0.0
Garrett Nelson,2571117,DL,DEN,@KC,,,,,,,,,,,,,,,,,,0.00,382,386,0.00,0.0
Bilal Nichols,2560821,DL,ARI,@CIN,,,,,,,,,,,,,,,,,,0.00,383,387,0.00,0.0
Derrick Nnadi,2560823,DL,KC,DEN,,,,,,,,,,,,,,,,,,0.00,384,388,0.00,0.0
Walter Nolen,2574485,DL,ARI,@CIN,,,,,,,,,,,,,,,,,,0.00,385,389,0.00,0.0
Omarr Norman-Lott,2574252,DL,KC,DEN,,,,,,,,,,,,,,,,,,0.00,386,390,0.00,0.0
Bill Norton,2574273,DL,LAR,@ATL,,,,,,,,,,,,,,,,,,0.00,387,391,0.00,0.0
Rakeem Nunez-Roches,2552674,DL,NYG,@LV,,,,,,,,,,,,,,,,,,0.00,388,392,0.00,0.0
Pat O'Connor,2558863,DL,DET,@MIN,,,,,,,,,,,,,,,,,,0.00,389,393,0.00,0.0
Devonte O'Malley,2574158,DL,FA,Bye,,,,,,,,,,,,,,,,,,,390,394,0.00,
Adedayo Odeleye,2568885,DL,DAL,@WAS,,,,,,,,,,,,,,,,,,0.00,391,395,0.00,0.0
Dayo Odeyingbo,2565609,DL,CHI,@SF,,,,,,,,,,,,,,,,,,0.00,392,396,0.00,0.0
Emmanuel Ogbah,2555278,DL,JAX,@IND,0.12,0.18,,0.12,,,0.06,,0.06,,,,,,0.18,,0.06,0.86,148,397,0.00,-0.86
Ovie Oghoufo,2573506,DL,FA,Bye,,,,,,,,,,,,,,,,,,,393,398,0.00,
Basil Okoye,2571560,DL,BAL,@GB,,,,,,,,,,,,,,,,,,0.00,394,399,0.00,0.0
David Olajiga,2573740,DL,BAL,@GB,,,,,,,,,,,,,,,,,,0.00,395,400,0.00,0.0
Collin Oliver,2574135,DL,GB,BAL,,,,,,,,,,,,,,,,,,0.00,396,401,0.00,0.0
Ed Oliver,2562322,DL,BUF,PHI,,,,,,,,,,,,,,,,,,0.00,397,402,0.00,0.0
Levi Onwuzurike,2566067,DL,DET,@MIN,,,,,,,,,,,,,,,,,,0.00,398,403,0.00,0.0
Joseph Ossai,2565956,DL,CIN,ARI,,,,,,,,,,,,,,,,,,0.00,399,404,0.00,0.0
Esezi Otomewo,2567928,DL,PIT,@CLE,,,,,,,,,,,,,,,,,,0.00,400,405,0.00,0.0
Joshua Paschal,2567559,DL,DET,@MIN,0.98,0.49,0.18,0.25,,,0.06,,,,,,,0.12,0.43,,,3.07,91,406,0.00,-3.07
Daron Payne,2560834,DL,WAS,DAL,,,,,,,,,,,,,,,,,,0.00,401,407,0.00,0.0
Aeneas Peebles,2573946,DL,BAL,@GB,,,,,,,,,,,,,,,,,,0.00,402,408,0.00,0.0
Jayden Peevy,2568834,DL,FA,Bye,,,,,,,,,,,,,,,,,,,403,409,0.00,
Kyle Peko,2556646,DL,LAC,HOU,,,,,,,,,,,,,,,,,,0.00,405,410,0.00,0.0
Wilfried Pene,2574379,DL,FA,Bye,,,,,,,,,,,,,,,,,,,406,411,0.00,
Jordan Phillips,2552492,DL,BUF,PHI,,,,,,,,,,,,,,,,,,0.00,408,412,0.00,0.0
Zacch Pickens,2569624,DL,KC,DEN,0.43,0.53,0.05,0.05,,,0.05,,,,,,,,0.1,,,1.24,138,413,0.00,-1.24
Michael Pierce,2556650,DL,FA,Bye,,,,,,,,,,,,,,,,,,,409,414,0.00,
Brandon Pili,2571153,DL,SEA,@CAR,,,,,,,,,,,,,,,,,,0.00,411,415,0.00,0.0
Norell Pollard,2573815,DL,FA,Bye,,,,,,,,,,,,,,,,,,,412,416,0.00,
Isaiah Raikes,2574159,DL,TEN,NO,,,,,,,,,,,,,,,,,,0.00,413,417,0.00,0.0
Keith Randolph Jr.,2572968,DL,FA,Bye,,,,,,,,,,,,,,,,,,,414,418,0.00,
C.J. Ravenell,2572866,DL,TEN,NO,0.12,0.12,0.12,,,,,,,,,,,,,,,0.49,178,419,0.00,-0.49
Jordon Riley,2570167,DL,GB,BAL,,,,,,,,,,,,,,,,,,0.00,416,420,0.00,0.0
Jahvaree Ritzie,2574383,DL,FA,Bye,,,,,,,,,,,,,,,,,,,417,421,0.00,
Elijah Roberts,2574596,DL,TB,@MIA,0.35,0.24,,,,,,,,,,,,,,,,0.67,167,422,0.00,-0.67
Sam Roberts,2567946,DL,ATL,LAR,,,,,,,,,,,,,,,,,,0.00,418,423,0.00,0.0
Janarius Robinson,2566316,DL,KC,DEN,,,,,,,,,,,,,,,,,,0.00,419,424,0.00,0.0
Jereme Robinson,2574018,DL,FA,Bye,,,,,,,,,,,,,,,,,,,420,425,0.00,
Ty Robinson,2574473,DL,PHI,@BUF,0.92,0.86,0.09,0.12,,,0.06,,,,,,,0.18,0.31,,,2.92,102,426,0.00,-2.92
Casey Rogers,2573509,DL,NYG,@LV,,,,,,,,,,,,,,,,,,0.00,422,427,0.00,0.0
Justin Rogers,2571982,DL,FA,Bye,,,,,,,,,,,,,,,,,,,423,428,0.00,
Demeco Roland,2574574,DL,FA,Bye,,,,,,,,,,,,,,,,,,,424,429,0.00,
Keivie Rose,2574230,DL,JAX,@IND,,,,,,,,,,,,,,,,,,0.00,425,430,0.00,0.0
Jaquelin Roy,2570080,DL,NE,@NYJ,,,,,,,,,,,,,,,,,,0.00,426,431,0.00,0.0
